arrived,bus_stop_name,expected_arrival,vehicle_id,time_of_req,direction
True,Canning Town Station,2020-04-06 02:06:32,20272_490G00039A_2020-04-06_in_0,2020-04-06 01:45:53,in
True,Leyton Library,2020-04-06 09:03:17,20156_490009137J_2020-04-06_in_0,2020-04-06 09:02:36,in
True,Grove Road,2020-04-06 04:45:57,20496_490007576S_2020-04-06_out_0,2020-04-06 04:30:07,out
True,Bakers Avenue,2020-04-05 18:12:48,20172_490G00015099_2020-04-05_in_1,2020-04-05 17:46:49,in
True,Stephens Court,2020-04-06 07:40:35,20170_490012666N_2020-04-06_in_0,2020-04-06 07:26:34,in
True,Leyton Sports Ground,2020-04-06 05:10:04,20496_490G00007653_2020-04-06_in_0,2020-04-06 04:56:33,in
True,Morley Road,2020-04-05 15:09:44,20545_490005620K_2020-04-05_in_0,2020-04-05 15:01:17,in
True,Drapers Field,2020-04-05 16:49:03,20229_490013194S_2020-04-05_out_0,2020-04-05 16:22:49,out
True,Blake Road,2020-04-06 05:31:40,20496_490G00004090_2020-04-06_in_0,2020-04-06 05:28:45,in
True,Queen's Road,2020-04-05 15:10:31,20505_490G00011349_2020-04-05_out_0,2020-04-05 15:08:47,out
True,Rathbone Market,2020-04-05 15:43:53,20496_490011429J_2020-04-05_in_0,2020-04-05 15:43:17,in
True,Florence Road,2020-04-06 07:53:40,20055_490006878N2_2020-04-06_in_0,2020-04-06 07:26:31,in
True,Vicarage Road,2020-04-05 16:19:10,20502_490014044R_2020-04-05_in_0,2020-04-05 15:54:49,in
True,Grange Park Road,2020-04-05 15:43:27,20168_490007350N_2020-04-05_out_0,2020-04-05 15:42:44,out
True,Hermit Road,2020-04-05 16:45:54,20502_490003750M_2020-04-05_in_0,2020-04-05 16:22:47,in
True,Rathbone Market,2020-04-05 16:26:54,20503_490011429J_2020-04-05_in_0,2020-04-05 16:22:48,in
True,Walthamstow Bus Station,2020-04-06 01:40:26,20272_490014164A_2020-04-06_in_0,2020-04-06 01:30:54,in
True,Morley Road,2020-04-06 09:02:08,20502_490005620K_2020-04-06_out_1,2020-04-06 09:02:35,out
True,Upper Road / Grange Road,2020-04-06 07:27:46,20496_490013943S_2020-04-06_in_1,2020-04-06 07:26:34,in
True,Walthamstow Bus Station,2020-04-05 16:45:12,20545_490014164A_2020-04-05_out_0,2020-04-05 16:22:48,out
True,Janson Road,2020-04-05 15:22:29,20496_490008540S_2020-04-05_in_0,2020-04-05 15:22:45,in
True,Millais Road,2020-04-05 14:55:26,20545_490006178N_2020-04-05_in_0,2020-04-05 14:55:18,in
True,Bakers Avenue,2020-04-06 05:47:04,20055_490G00015099_2020-04-06_in_0,2020-04-06 05:28:16,in
True,Grove Road,2020-04-05 15:25:55,20229_490007576S_2020-04-05_in_0,2020-04-05 15:20:44,in
True,High Street Plaistow,2020-04-06 02:01:10,20272_490G00005387_2020-04-06_in_0,2020-04-06 01:57:52,in
True,Maryland Station  / Manbey Grove,2020-04-05 15:41:55,20158_490009536N_2020-04-05_out_0,2020-04-05 15:41:17,out
True,Leyton Library,2020-04-06 07:53:44,20168_490009137J_2020-04-06_in_0,2020-04-06 07:26:32,in
True,The Grove,2020-04-06 07:40:39,20158_490013402Q_2020-04-06_out_2,2020-04-06 07:26:33,out
True,Janson Road,2020-04-06 02:54:22,20502_490008540S_2020-04-06_in_0,2020-04-06 02:51:52,in
True,Florence Road,2020-04-05 15:30:08,20158_490006878N2_2020-04-05_out_0,2020-04-05 15:21:18,out
True,Hoe Street / Bakers Arms,2020-04-05 15:32:01,20172_490015099B_2020-04-05_out_0,2020-04-05 15:08:46,out
True,Grange Park Road,2020-04-06 01:47:48,20158_490007350N_2020-04-06_out_0,2020-04-06 01:39:51,out
True,Drapers Field,2020-04-06 07:47:27,20158_490013194S_2020-04-06_out_2,2020-04-06 07:26:33,out
True,Manbey Grove,2020-04-05 15:53:29,20221_490G00009536_2020-04-05_in_0,2020-04-05 15:43:17,in
True,Drapers Field,2020-04-05 18:22:50,20545_490013194S_2020-04-05_out_0,2020-04-05 17:57:18,out
True,Edith Road,2020-04-05 18:15:11,20505_490006489E_2020-04-05_in_1,2020-04-05 17:46:47,in
True,Leyton Library,2020-04-05 15:22:40,20172_490009137J_2020-04-05_out_0,2020-04-05 15:22:47,out
True,Janson Road,2020-04-06 01:52:06,20272_490008540S_2020-04-06_in_0,2020-04-06 01:30:54,in
True,Stephens Court,2020-04-05 15:57:08,20229_490012666N_2020-04-05_in_0,2020-04-05 15:54:48,in
True,Suffolk Road,2020-04-05 16:04:55,20545_490007363E_2020-04-05_out_1,2020-04-05 16:02:45,out
True,Stephens Court,2020-04-05 18:03:31,20545_490012666N_2020-04-05_out_1,2020-04-05 17:59:19,out
True,Vicarage Road,2020-04-06 07:51:29,20168_490014044R_2020-04-06_in_0,2020-04-06 07:26:34,in
True,Maryland Station,2020-04-06 06:07:26,20496_490001190N_2020-04-06_out_1,2020-04-06 05:51:18,out
True,Maryland Station,2020-04-05 16:42:14,20229_490001190N_2020-04-05_out_0,2020-04-05 16:22:47,out
True,Maryland Station  / Manbey Grove,2020-04-05 17:59:39,20158_490009536N_2020-04-05_out_1,2020-04-05 17:59:16,out
True,Walthamstow Bus Station,2020-04-05 18:08:43,20172_490014164A_2020-04-05_in_1,2020-04-05 17:46:47,in
True,Drapers Field,2020-04-06 06:08:47,20496_490013194S_2020-04-06_out_1,2020-04-06 05:51:20,out
True,Canning Town Station,2020-04-06 02:36:39,20158_490G00039A_2020-04-06_in_0,2020-04-06 02:36:53,in
True,Buckingham Road,2020-04-06 01:47:38,20272_490G00004557_2020-04-06_in_0,2020-04-06 01:30:54,in
True,Morley Road,2020-04-06 01:33:16,20158_490005620K_2020-04-06_out_0,2020-04-06 01:30:53,out
True,Chobham Road,2020-04-06 07:43:10,20158_490G00005214_2020-04-06_out_2,2020-04-06 07:26:32,out
True,Queen's Road,2020-04-05 15:34:19,20172_490G00011349_2020-04-05_out_0,2020-04-05 15:08:47,out
True,Chobham Road,2020-04-06 07:44:27,20055_490G00005214_2020-04-06_in_0,2020-04-06 07:26:34,in
True,Stratford Library,2020-04-06 09:03:08,20544_490G00012902_2020-04-06_in_0,2020-04-06 09:02:37,in
True,Morley Road,2020-04-05 15:24:19,20168_490005620K_2020-04-05_out_0,2020-04-05 15:22:44,out
True,Plaistow Station,2020-04-05 16:32:14,20229_490000182B_2020-04-05_out_0,2020-04-05 16:23:18,out
True,Church Street,2020-04-06 04:59:39,20545_490005308S_2020-04-06_in_0,2020-04-06 04:57:01,in
True,Grove Road,2020-04-05 16:40:32,20545_490007576S_2020-04-05_out_0,2020-04-05 16:22:48,out
True,Stratford Centre,2020-04-05 16:34:08,20502_490015114E_2020-04-05_in_0,2020-04-05 16:22:48,in
True,Morley Road,2020-04-05 16:30:58,20229_490005620K_2020-04-05_out_0,2020-04-05 16:22:46,out
True,Lea Bridge Road / Bakers Arms,2020-04-06 04:45:13,20496_490015100H_2020-04-06_out_0,2020-04-06 04:36:50,out
True,Millais Road,2020-04-06 02:42:54,20272_490006178N_2020-04-06_out_0,2020-04-06 02:33:53,out
True,Grange Park Road,2020-04-05 16:45:51,20496_490007350N_2020-04-05_out_0,2020-04-05 16:22:47,out
True,The Grove,2020-04-06 04:31:32,20496_490013402Q_2020-04-06_out_0,2020-04-06 04:30:07,out
True,Grove Road,2020-04-06 02:12:55,20158_490007576S_2020-04-06_in_0,2020-04-06 01:43:23,in
True,Edith Road,2020-04-05 14:52:59,20505_490006489E_2020-04-05_out_0,2020-04-05 14:50:10,out
True,Church Street,2020-04-05 16:03:10,20505_490005308S_2020-04-05_in_0,2020-04-05 16:03:16,in
True,Lea Bridge Road / Bakers Arms,2020-04-05 15:45:49,20502_490015100H_2020-04-05_out_0,2020-04-05 15:42:44,out
True,Lea Bridge Road / Bakers Arms,2020-04-06 02:18:42,20502_490015100H_2020-04-06_out_0,2020-04-06 01:49:23,out
True,Grange Park Road,2020-04-06 02:49:20,20502_490007350N_2020-04-06_in_0,2020-04-06 02:48:52,in
True,Florence Road,2020-04-06 07:36:02,20170_490006878N2_2020-04-06_in_1,2020-04-06 07:27:02,in
True,Buckingham Road,2020-04-06 05:12:04,20055_490G00004557_2020-04-06_out_0,2020-04-06 04:56:31,out
True,Star Lane,2020-04-06 02:34:48,20158_490012596N_2020-04-06_in_0,2020-04-06 02:31:24,in
True,Vicarage Road,2020-04-05 15:32:23,20229_490014044R_2020-04-05_in_0,2020-04-05 15:20:47,in
True,Leyton Midland Road Station,2020-04-03 03:38:35,20342_490001178S_2020-04-03_in_0,2020-04-03 03:36:46,in
True,Grange Park Road,2020-04-05 16:04:55,20172_490007350N_2020-04-05_in_0,2020-04-05 16:02:45,in
True,Florence Road,2020-04-06 07:27:06,20496_490006878N2_2020-04-06_in_1,2020-04-06 07:26:31,in
True,Paul Street,2020-04-05 17:53:04,20158_490014466N_2020-04-05_out_1,2020-04-05 17:48:47,out
True,Barnby Street,2020-04-05 16:19:33,20503_490014466S_2020-04-05_in_0,2020-04-05 15:54:47,in
True,Grove Road,2020-04-05 18:24:24,20502_490007576S_2020-04-05_in_1,2020-04-05 17:56:45,in
True,Lea Bridge Road / Bakers Arms,2020-04-06 06:13:34,20158_490015100H_2020-04-06_out_2,2020-04-06 05:51:18,out
True,Morley Road,2020-04-06 05:45:12,20170_490005620K_2020-04-06_in_0,2020-04-06 05:28:13,in
True,Chobham Road,2020-04-06 01:41:35,20158_490G00005214_2020-04-06_out_0,2020-04-06 01:30:54,out
True,Plaistow Grove,2020-04-05 18:08:02,20545_490011043E_2020-04-05_out_2,2020-04-05 17:58:46,out
True,Canning Town Station,2020-04-05 16:48:43,20502_490G00039A_2020-04-05_in_0,2020-04-05 16:22:49,in
True,Millais Road,2020-04-06 01:49:46,20272_490006178N_2020-04-06_in_0,2020-04-06 01:30:55,in
True,Barnby Street,2020-04-06 01:58:17,20272_490014466S_2020-04-06_in_0,2020-04-06 01:57:52,in
True,Plaistow Station,2020-04-05 15:34:00,20496_490000182B_2020-04-05_in_0,2020-04-05 15:18:46,in
True,Leyton Station,2020-04-03 04:06:01,20544_490G00136A_2020-04-03_out_0,2020-04-03 03:36:47,out
True,East London Cemetery,2020-04-06 07:28:35,20496_490007358W_2020-04-06_in_1,2020-04-06 07:26:33,in
True,Stratford Broadway,2020-04-06 06:02:05,20496_490012903Z_2020-04-06_out_0,2020-04-06 05:51:19,out
True,Plaistow Grove,2020-04-06 06:00:43,20496_490011043E_2020-04-06_out_0,2020-04-06 05:51:50,out
True,Lea Bridge Road / Bakers Arms,2020-04-03 03:51:15,20168_490015100H_2020-04-03_out_0,2020-04-03 03:36:46,out
True,Millais Road,2020-04-05 18:25:21,20172_490006178N_2020-04-05_in_1,2020-04-05 17:56:47,in
True,Maryland Station  / Manbey Grove,2020-04-06 02:37:25,20272_490009536N_2020-04-06_out_0,2020-04-06 02:36:50,out
True,Drapers Field,2020-04-05 15:19:20,20496_490013194S_2020-04-05_in_0,2020-04-05 15:18:46,in
True,Morley Road,2020-04-05 16:31:57,20505_490005620K_2020-04-05_out_0,2020-04-05 16:22:46,out
True,Morley Road,2020-04-05 17:50:07,20158_490005620K_2020-04-05_out_1,2020-04-05 17:48:44,out
True,High Street Plaistow,2020-04-05 16:07:23,20505_490G00005387_2020-04-05_in_0,2020-04-05 16:02:46,in
True,Morley Road,2020-04-06 05:25:38,20496_490005620K_2020-04-06_in_0,2020-04-06 05:20:48,in
True,Manbey Grove,2020-04-06 02:24:17,20158_490G00009536_2020-04-06_in_0,2020-04-06 01:54:52,in
True,Maryland Station,2020-04-06 05:05:25,20055_490001190N_2020-04-06_out_0,2020-04-06 05:05:40,out
True,Janson Road,2020-04-06 07:43:59,20055_490008540S_2020-04-06_in_0,2020-04-06 07:26:32,in
True,Church Street,2020-04-06 06:01:56,20496_490005308S_2020-04-06_out_0,2020-04-06 05:51:51,out
True,Lea Bridge Road / Bakers Arms,2020-04-05 17:59:52,20168_490015100H_2020-04-05_out_1,2020-04-05 17:59:17,out
True,Florence Road,2020-04-06 05:28:36,20496_490006878N2_2020-04-06_in_0,2020-04-06 05:28:44,in
True,Maryland Station,2020-04-05 18:00:38,20158_490001190N_2020-04-05_out_1,2020-04-05 17:59:16,out
True,Burgess Road,2020-04-03 03:44:11,20342_490009140E_2020-04-03_in_0,2020-04-03 03:40:45,in
True,Drapers Field,2020-04-03 03:44:28,20168_490013194S_2020-04-03_out_0,2020-04-03 03:38:46,out
True,Plaistow Station,2020-04-05 16:23:34,20172_490000182B_2020-04-05_in_0,2020-04-05 16:23:18,in
True,Ladysmith Road,2020-04-06 05:43:01,20158_490008902N_2020-04-06_out_1,2020-04-06 05:39:12,out
True,Chobham Road,2020-04-06 02:12:02,20502_490G00005214_2020-04-06_out_0,2020-04-06 01:54:52,out
True,Star Lane,2020-04-06 09:03:48,20158_490012596N_2020-04-06_in_1,2020-04-06 09:02:36,in
True,Leyton Midland Road Station,2020-04-06 05:09:44,20496_490001178S_2020-04-06_in_0,2020-04-06 04:56:30,in
True,Blake Road,2020-04-05 16:05:22,20221_490G00004090_2020-04-05_in_0,2020-04-05 16:03:18,in
True,Buckingham Road,2020-04-05 18:11:14,20158_490G00004557_2020-04-05_out_1,2020-04-05 17:46:47,out
True,Leyton Library,2020-04-05 15:46:16,20505_490009137J_2020-04-05_in_0,2020-04-05 15:41:18,in
True,Edith Road,2020-04-03 03:43:08,20168_490006489E_2020-04-03_out_0,2020-04-03 03:36:48,out
True,Maryland Station  / Manbey Grove,2020-04-03 03:59:46,20544_490009536N_2020-04-03_out_0,2020-04-03 03:36:46,out
True,Leyton Sports Ground,2020-04-05 16:02:52,20172_490G00007653_2020-04-05_in_0,2020-04-05 16:02:47,in
True,Burgess Road,2020-04-05 15:21:29,20496_490009140E_2020-04-05_in_0,2020-04-05 15:18:45,in
True,Plaistow Station,2020-04-05 15:11:56,20502_490000182B_2020-04-05_out_0,2020-04-05 15:11:17,out
True,Buckingham Road,2020-04-06 01:47:10,20158_490G00004557_2020-04-06_out_0,2020-04-06 01:39:51,out
True,Upper Road / Grange Road,2020-04-05 16:41:42,20502_490013943S_2020-04-05_in_0,2020-04-05 16:22:49,in
True,Queen's Road,2020-04-05 17:53:11,20502_490G00011349_2020-04-05_out_1,2020-04-05 17:46:48,out
True,Brunswick Road,2020-04-05 15:11:40,20503_490004533N_2020-04-05_out_0,2020-04-05 15:11:16,out
True,Maryland Station,2020-04-05 15:37:09,20168_490001190N_2020-04-05_out_0,2020-04-05 15:22:44,out
True,Blake Road,2020-04-03 03:48:09,20544_490G00004090_2020-04-03_out_0,2020-04-03 03:36:48,out
True,Plaistow Grove,2020-04-06 02:59:30,20502_490011043E_2020-04-06_in_0,2020-04-06 02:30:54,in
True,Millais Road,2020-04-05 15:18:27,20496_490006178N_2020-04-05_in_0,2020-04-05 15:18:47,in
True,Ladysmith Road,2020-04-05 15:27:15,20158_490008902N_2020-04-05_out_0,2020-04-05 15:21:17,out
True,Leyton Library,2020-04-05 16:03:51,20503_490009137J_2020-04-05_in_0,2020-04-05 16:03:16,in
True,Lea Bridge Road / Bakers Arms,2020-04-05 15:30:51,20172_490015100H_2020-04-05_out_0,2020-04-05 15:21:17,out
True,Morley Road,2020-04-05 16:22:53,20172_490005620K_2020-04-05_in_0,2020-04-05 16:22:47,in
True,Florence Road,2020-04-05 15:36:32,20496_490006878N2_2020-04-05_in_0,2020-04-05 15:18:45,in
True,Queen's Road,2020-04-05 15:53:42,20168_490G00011349_2020-04-05_out_0,2020-04-05 15:40:48,out
True,Grosvenor Park Road,2020-04-05 15:35:35,20505_490007547S_2020-04-05_in_0,2020-04-05 15:08:47,in
True,Millais Road,2020-04-03 03:44:51,20168_490006178N_2020-04-03_out_0,2020-04-03 03:36:47,out
True,Leyton Library,2020-04-05 16:46:06,20158_490009137J_2020-04-05_in_0,2020-04-05 16:22:47,in
True,Hoe Street / Bakers Arms,2020-04-05 14:56:35,20229_490015099B_2020-04-05_out_0,2020-04-05 14:54:45,out
True,Janson Road,2020-04-05 15:42:14,20229_490008540S_2020-04-05_in_0,2020-04-05 15:40:47,in
True,Rathbone Market,2020-04-05 16:11:50,20496_490011429J_2020-04-05_out_0,2020-04-05 15:42:45,out
True,Colchester Road,2020-04-05 15:29:24,20172_490005459N_2020-04-05_out_0,2020-04-05 15:22:45,out
True,Walthamstow Bus Station,2020-04-05 16:32:31,20158_490014164A_2020-04-05_in_0,2020-04-05 16:02:46,in
True,Edith Road,2020-04-05 16:46:01,20229_490006489E_2020-04-05_out_0,2020-04-05 16:22:49,out
True,Grange Park Road,2020-04-06 02:45:44,20272_490007350N_2020-04-06_out_0,2020-04-06 02:42:51,out
True,Stratford Broadway,2020-04-05 17:55:17,20158_490012903Z_2020-04-05_out_1,2020-04-05 17:46:48,out
True,Grosvenor Park Road,2020-04-05 18:11:17,20172_490007547S_2020-04-05_in_1,2020-04-05 17:46:48,in
True,Maryland Station,2020-04-05 18:20:41,20505_490001190N_2020-04-05_in_1,2020-04-05 17:56:47,in
True,Millais Road,2020-04-05 14:55:52,20505_490006178N_2020-04-05_out_0,2020-04-05 14:55:17,out
True,Hermit Road,2020-04-06 01:48:49,20502_490003750M_2020-04-06_in_0,2020-04-06 01:45:51,in
True,Upper Road / Grange Road,2020-04-05 18:10:11,20221_490013943S_2020-04-05_in_1,2020-04-05 17:46:49,in
True,The Grove,2020-04-03 03:38:55,20168_490013402Q_2020-04-03_out_0,2020-04-03 03:36:48,out
True,Grange Park Road,2020-04-06 02:17:55,20158_490007350N_2020-04-06_in_0,2020-04-06 01:48:51,in
True,Blake Road,2020-04-06 05:08:19,20545_490G00004090_2020-04-06_in_0,2020-04-06 05:06:45,in
True,Plaistow Station,2020-04-06 05:01:57,20545_490000182B_2020-04-06_in_0,2020-04-06 04:57:02,in
True,Edith Road,2020-04-03 03:43:23,20342_490006489E_2020-04-03_in_0,2020-04-03 03:40:46,in
True,Vicarage Road,2020-04-06 04:42:05,20496_490014044R_2020-04-06_out_0,2020-04-06 04:36:51,out
True,Bakers Avenue,2020-04-06 09:06:12,20170_490G00015099_2020-04-06_in_0,2020-04-06 09:03:10,in
True,Stratford Centre,2020-04-06 02:57:11,20502_490015114E_2020-04-06_in_0,2020-04-06 02:30:55,in
True,Vicarage Road,2020-04-05 15:26:38,20172_490014044R_2020-04-05_out_0,2020-04-05 15:22:45,out
True,Buckingham Road,2020-04-05 15:23:50,20172_490G00004557_2020-04-05_out_0,2020-04-05 15:22:45,out
True,Blake Road,2020-04-06 03:03:34,20502_490G00004090_2020-04-06_in_1,2020-04-06 02:55:24,in
True,Chobham Road,2020-04-05 18:18:13,20545_490G00005214_2020-04-05_out_0,2020-04-05 17:57:17,out
True,Buckingham Road,2020-04-05 15:23:44,20221_490G00004557_2020-04-05_in_0,2020-04-05 15:23:17,in
True,Hermit Road,2020-04-05 16:24:42,20505_490003750M_2020-04-05_out_0,2020-04-05 16:23:18,out
True,Florence Road,2020-04-06 05:12:02,20168_490006878N2_2020-04-06_out_0,2020-04-06 05:07:18,out
True,East London Cemetery,2020-04-05 15:56:21,20229_490007358W_2020-04-05_in_0,2020-04-05 15:54:48,in
True,Stratford Centre,2020-04-05 16:15:30,20503_490015114E_2020-04-05_in_0,2020-04-05 16:04:45,in
True,Maryland Station,2020-04-06 02:23:29,20158_490001190N_2020-04-06_in_0,2020-04-06 01:54:53,in
True,Stratford Bus Station,2020-04-05 16:38:14,20505_490G000773_2020-04-05_out_0,2020-04-05 16:22:48,out
True,Leyton Library,2020-04-05 15:36:01,20502_490009137J_2020-04-05_out_0,2020-04-05 15:20:47,out
True,Leyton Station,2020-04-05 16:42:06,20496_490G00136A_2020-04-05_out_0,2020-04-05 16:22:47,out
True,Leyton Green,2020-04-05 15:19:25,20221_490G00009133_2020-04-05_in_0,2020-04-05 15:11:18,in
True,Paul Street,2020-04-05 16:10:24,20545_490014466N_2020-04-05_out_0,2020-04-05 16:05:19,out
True,High Street Plaistow,2020-04-05 16:24:28,20503_490G00005387_2020-04-05_in_0,2020-04-05 15:54:47,in
True,Maryland Station,2020-04-05 15:43:19,20158_490001190N_2020-04-05_out_0,2020-04-05 15:40:47,out
True,Drapers Field,2020-04-05 15:45:52,20221_490013194S_2020-04-05_in_0,2020-04-05 15:42:45,in
True,Grove Road,2020-04-05 16:09:23,20158_490007576S_2020-04-05_out_0,2020-04-05 16:04:46,out
True,Maryland Station,2020-04-06 02:55:01,20502_490001190N_2020-04-06_in_0,2020-04-06 02:52:25,in
True,Star Lane,2020-04-03 03:47:49,20544_490012596N_2020-04-03_out_0,2020-04-03 03:36:46,out
True,Plaistow Grove,2020-04-05 15:58:52,20221_490011043E_2020-04-05_in_0,2020-04-05 15:54:46,in
True,Queen's Road,2020-04-05 15:19:34,20503_490G00011349_2020-04-05_out_0,2020-04-05 15:19:17,out
True,Grange Park Road,2020-04-05 16:20:02,20502_490007350N_2020-04-05_in_0,2020-04-05 15:54:47,in
True,Drapers Field,2020-04-06 05:34:41,20170_490013194S_2020-04-06_in_0,2020-04-06 05:28:14,in
True,Morley Road,2020-04-06 05:59:55,20496_490005620K_2020-04-06_out_0,2020-04-06 05:51:48,out
True,Buckingham Road,2020-04-05 16:44:50,20158_490G00004557_2020-04-05_in_0,2020-04-05 16:22:48,in
True,Burgess Road,2020-04-05 16:43:03,20505_490009140E_2020-04-05_out_1,2020-04-05 16:22:48,out
True,Buckingham Road,2020-04-05 15:59:15,20158_490G00004557_2020-04-05_out_0,2020-04-05 15:54:47,out
True,Burgess Road,2020-04-06 05:07:07,20055_490009140E_2020-04-06_out_0,2020-04-06 04:56:32,out
True,Hermit Road,2020-04-05 15:23:17,20158_490003750M_2020-04-05_out_0,2020-04-05 15:22:44,out
True,Florence Road,2020-04-05 16:30:57,20505_490006878N2_2020-04-05_out_0,2020-04-05 16:23:19,out
True,Hermit Road,2020-04-05 14:54:40,20158_490003750M_2020-04-05_in_0,2020-04-05 14:50:07,in
True,Lea Bridge Road / Bakers Arms,2020-04-05 15:15:54,20503_490015100H_2020-04-05_out_0,2020-04-05 15:08:46,out
True,Drapers Field,2020-04-05 15:41:54,20168_490013194S_2020-04-05_out_0,2020-04-05 15:22:46,out
True,Walthamstow Bus Station,2020-04-03 03:55:49,20168_490014164A_2020-04-03_out_0,2020-04-03 03:36:47,out
True,Plaistow Grove,2020-04-06 05:13:59,20168_490011043E_2020-04-06_out_0,2020-04-06 05:05:42,out
True,Grove Road,2020-04-06 02:45:42,20502_490007576S_2020-04-06_in_0,2020-04-06 02:42:51,in
True,Plaistow Station,2020-04-06 05:31:51,20545_490000182B_2020-04-06_out_0,2020-04-06 05:28:14,out
True,Star Lane,2020-04-05 16:29:50,20172_490012596N_2020-04-05_in_0,2020-04-05 16:23:18,in
True,Church Street,2020-04-05 16:34:59,20221_490005308S_2020-04-05_out_0,2020-04-05 16:23:20,out
