vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
6893_490008277W_2020-04-16_out_0,Holcroft Road,2020-04-16 12:38:25,2020-04-16 12:34:39,out,1
6896_490010160E1_2020-04-16_in_0,Greenwood Road,2020-04-16 12:36:46,2020-04-16 12:34:39,in,1
6896_490007626B_2020-04-16_in_0,Hackney Town Hall,2020-04-16 12:39:45,2020-04-16 12:39:30,in,1
6893_490G00014374_2020-04-16_out_0,Terrace Road,2020-04-16 12:37:29,2020-04-16 12:34:41,out,1
6890_490011653S_2020-04-16_in_0,Roman Road,2020-04-16 12:40:24,2020-04-16 12:39:32,in,1
7439_490003602N_2020-04-16_in_0,Barkantine Clinic / Hutchings Street,2020-04-16 12:38:50,2020-04-16 12:34:43,in,1
6896_490012569E_2020-04-16_in_0,Stannard Road,2020-04-16 12:36:06,2020-04-16 12:34:44,in,1
7439_490G00006092_2020-04-16_in_0,Arnhem Wharf Primary School,2020-04-16 12:40:07,2020-04-16 12:30:20,in,1
6143_490002083A_2020-04-16_in_0,Westferry Station,2020-04-16 12:40:07,2020-04-16 12:39:39,in,1
7277_490G00012181_2020-04-16_out_0,Sir John Mcdougal Gardens,2020-04-16 12:38:40,2020-04-16 12:34:49,out,1
6890_490012255S_2020-04-16_in_0,Penshurst Road,2020-04-16 12:36:32,2020-04-16 12:34:55,in,1
7277_490005323N_2020-04-16_out_0,Marsh Wall / Heron Quay,2020-04-16 12:40:15,2020-04-16 12:39:46,out,1
7439_490009545S_2020-04-16_in_0,Cuba Street,2020-04-16 12:38:07,2020-04-16 12:30:31,in,1
6143_490011031S_2020-04-16_in_0,Pixley Street,2020-04-16 12:36:46,2020-04-16 12:30:32,in,1
7441_490002083A_2020-04-16_out_0,Westferry Station,2020-04-16 12:36:40,2020-04-16 12:35:01,out,1
6890_490011823S_2020-04-16_in_0,Victoria Park Road,2020-04-16 12:37:34,2020-04-16 12:35:01,in,1
7441_490004584N_2020-04-16_out_0,East India Dock Road,2020-04-16 12:39:52,2020-04-16 12:39:51,out,1
7440_490006929D_2020-04-16_out_0,Forest Road,2020-04-16 12:40:26,2020-04-16 12:39:57,out,1
5494_490G00019912_2020-04-16_in_0,Isle Of Dogs Asda,2020-04-16 12:37:23,2020-04-16 12:35:07,in,1
7439_490008757S_2020-04-16_in_0,Crews Street / The Space Theatre,2020-04-16 12:39:43,2020-04-16 12:40:01,in,1
7439_490005323N_2020-04-16_in_0,Marsh Wall / Heron Quay,2020-04-16 12:37:08,2020-04-16 12:35:14,in,1
7277_490009545N_2020-04-16_out_0,Byng Street,2020-04-16 12:40:00,2020-04-16 12:35:16,out,1
7439_490G00012438_2020-04-16_in_0,St Edmund's School,2020-04-16 12:40:11,2020-04-16 12:40:08,in,1
7277_490008757N_2020-04-16_out_0,Crews Street,2020-04-16 12:37:06,2020-04-16 12:35:21,out,1
7441_490011878N_2020-04-16_out_0,Salter Street,2020-04-16 12:36:58,2020-04-16 12:35:21,out,1
6890_490006025N_2020-04-16_in_0,Victoria Park,2020-04-16 12:39:00,2020-04-16 12:35:22,in,1
6143_490004584N_2020-04-16_in_0,East India Dock Road,2020-04-16 12:38:35,2020-04-16 12:30:54,in,1
6140_490G00006614_2020-04-16_out_0,Eric Street,2020-04-16 12:36:52,2020-04-16 12:35:23,out,1
7439_490G00012181_2020-04-16_in_0,Sir John Mcdougal Gardens,2020-04-16 12:39:30,2020-04-16 12:30:56,in,1
7277_490G00006092_2020-04-16_out_0,Arnhem Wharf Primary School,2020-04-16 12:38:02,2020-04-16 12:35:30,out,1
7277_490G00012438_2020-04-16_out_0,St Edmund's School,2020-04-16 12:36:40,2020-04-16 12:35:31,out,1
7439_490014483E_2020-04-16_in_0,West India Avenue,2020-04-16 12:36:06,2020-04-16 12:35:31,in,1
7440_490012569E_2020-04-16_out_0,Stannard Road,2020-04-16 12:36:45,2020-04-16 12:35:35,out,1
6140_490G000925_2020-04-16_out_0,Mile End Station / Mile End Road,2020-04-16 12:39:29,2020-04-16 12:35:45,out,1
6143_490012881S_2020-04-16_in_0,St Paul's Way,2020-04-16 12:36:17,2020-04-16 12:34:27,in,1
6893_490G00010068_2020-04-16_out_0,Moulins Road,2020-04-16 12:36:37,2020-04-16 12:35:37,out,1
6143_490000038J_2020-04-16_in_0,Canada Square South,2020-04-16 12:43:49,2020-04-16 12:30:04,in,1
7277_490000038J_2020-04-16_out_0,Canada Square South,2020-04-16 12:44:21,2020-04-16 12:44:22,out,1
5594_490009644G_2020-04-16_in_0,Hackney Central / Mare Street,2020-04-16 12:44:37,2020-04-16 12:44:25,in,1
6890_490003352S_2020-04-16_in_0,Arbery Road,2020-04-16 12:42:15,2020-04-16 12:30:10,in,1
7439_490002061N_2020-04-16_in_0,Mudchute Station,2020-04-16 12:43:26,2020-04-16 12:39:28,in,1
5594_490010160E1_2020-04-16_in_0,Greenwood Road,2020-04-16 12:44:53,2020-04-16 12:30:15,in,1
6896_490009645W_2020-04-16_in_0,Shore Road,2020-04-16 12:43:15,2020-04-16 12:39:36,in,1
5594_490005945G_2020-04-16_in_0,Dalston Junction Station,2020-04-16 12:41:10,2020-04-16 12:30:22,in,1
6234_490008507N2_2020-04-16_out_0,Crossharbour Asda,2020-04-16 12:43:00,2020-04-16 12:30:25,out,1
6140_490006025N_2020-04-16_out_0,Victoria Park,2020-04-16 12:45:13,2020-04-16 12:44:42,out,1
6140_490003352S_2020-04-16_out_0,Arbery Road,2020-04-16 12:41:27,2020-04-16 12:39:43,out,1
5594_490005945K_2020-04-16_in_0,Dalston Lane / Dalston Junction Stn,2020-04-16 12:42:32,2020-04-16 12:30:30,in,1
7441_490012881S_2020-04-16_out_0,St Paul's Way,2020-04-16 12:41:10,2020-04-16 12:30:37,out,1
7439_490G00013564_2020-04-16_in_0,Maconochies Road,2020-04-16 12:41:15,2020-04-16 12:39:48,in,1
6893_490010161E_2020-04-16_out_0,Royal Oak Road,2020-04-16 12:44:31,2020-04-16 12:39:55,out,1
6890_490012633S_2020-04-16_in_0,St Barnabas Church,2020-04-16 12:40:58,2020-04-16 12:39:55,in,1
6893_490012462N_2020-04-16_out_0,St Thomas's Square,2020-04-16 12:40:51,2020-04-16 12:39:56,out,1
7439_490G00019912_2020-04-16_in_0,Isle Of Dogs Asda,2020-04-16 12:45:01,2020-04-16 12:39:58,in,1
6234_490002061N_2020-04-16_out_0,Mudchute Station,2020-04-16 12:43:31,2020-04-16 12:30:42,out,1
6890_490000146B_2020-04-16_in_0,Mile End Station,2020-04-16 12:44:15,2020-04-16 12:40:01,in,1
6893_490007626B_2020-04-16_out_0,Hackney Town Hall,2020-04-16 12:42:55,2020-04-16 12:40:02,out,1
7441_490011031S_2020-04-16_out_0,Pixley Street,2020-04-16 12:40:40,2020-04-16 12:39:48,out,1
6890_490015151H_2020-04-16_in_0,Mile End Station / Bow Road,2020-04-16 12:43:47,2020-04-16 12:30:55,in,1
6140_490012633S_2020-04-16_out_0,St Barnabas Church,2020-04-16 12:43:18,2020-04-16 12:40:07,out,1
6893_490010160E1_2020-04-16_out_0,Greenwood Road,2020-04-16 12:45:03,2020-04-16 12:30:57,out,1
6143_490014483E_2020-04-16_in_0,West India Avenue,2020-04-16 12:41:57,2020-04-16 12:40:24,in,1
6234_490G000668_2020-04-16_out_0,Millwall Park,2020-04-16 12:44:33,2020-04-16 12:31:00,out,1
7439_490007774N_2020-04-16_in_0,Harbinger School / Masthouse Ter. Pier,2020-04-16 12:40:58,2020-04-16 12:40:18,in,1
6893_490012569E_2020-04-16_out_0,Stannard Road,2020-04-16 12:45:10,2020-04-16 12:45:18,out,1
6893_490009644E_2020-04-16_out_0,Graham Road / Hackney Central,2020-04-16 12:43:30,2020-04-16 12:40:20,out,1
6140_490G00013517_2020-04-16_out_0,Lichfield Road,2020-04-16 12:41:37,2020-04-16 12:40:26,out,1
5594_490012569E_2020-04-16_in_0,Stannard Road,2020-04-16 12:44:35,2020-04-16 12:34:44,in,1
7439_490002061B_2020-04-16_in_0,Mudchute Station  / Spindrift Ave,2020-04-16 12:42:47,2020-04-16 12:41:03,in,1
6143_490000038F_2020-04-16_in_0,Canary Wharf Station,2020-04-16 12:44:19,2020-04-16 12:40:06,in,1
6890_490G00013517_2020-04-16_in_0,Lichfield Road,2020-04-16 12:42:17,2020-04-16 12:40:23,in,1
7439_490006345E_2020-04-16_in_0,East Ferry Road,2020-04-16 12:41:59,2020-04-16 12:40:24,in,1
6140_490010554S2_2020-04-16_out_0,Old Ford Road,2020-04-16 12:44:05,2020-04-16 12:41:05,out,1
6140_490009645W_2020-04-16_out_0,Shore Road,2020-04-16 12:50:37,2020-04-16 12:49:02,out,1
6234_490003602N_2020-04-16_out_0,Barkantine Clinic / Hutchings Street,2020-04-16 12:50:46,2020-04-16 12:49:04,out,1
5594_490010161E_2020-04-16_in_0,Royal Oak Road,2020-04-16 12:45:27,2020-04-16 12:29:59,in,1
6893_490005945G_2020-04-16_out_0,Dalston Junction Station,2020-04-16 12:47:48,2020-04-16 12:30:00,out,1
6234_490007774N_2020-04-16_out_0,Harbinger School / Masthouse Ter. Pier,2020-04-16 12:46:47,2020-04-16 12:44:27,out,1
6890_490009159S_2020-04-16_in_0,Limehouse Police Station,2020-04-16 12:49:30,2020-04-16 12:44:28,in,1
6140_490008277W_2020-04-16_out_0,Holcroft Road,2020-04-16 12:48:57,2020-04-16 12:49:09,out,1
5594_490007626B_2020-04-16_in_0,Hackney Town Hall,2020-04-16 12:46:19,2020-04-16 12:44:30,in,1
6890_490012881S_2020-04-16_in_0,St Paul's Way,2020-04-16 12:45:41,2020-04-16 12:44:18,in,1
7441_490000146B_2020-04-16_out_0,Mile End Station,2020-04-16 12:47:17,2020-04-16 12:44:20,out,1
7277_490014483E_2020-04-16_out_0,West India Avenue,2020-04-16 12:45:35,2020-04-16 12:44:25,out,1
7442_490005945G_2020-04-16_in_0,Dalston Junction Station,2020-04-16 12:51:10,2020-04-16 12:30:22,in,1
6890_490002083A_2020-04-16_in_0,Westferry Station,2020-04-16 12:49:32,2020-04-16 12:49:22,in,1
6896_490011653S_2020-04-16_in_0,Roman Road,2020-04-16 12:51:19,2020-04-16 12:49:12,in,1
6143_490G00006092_2020-04-16_in_0,Arnhem Wharf Primary School,2020-04-16 12:49:20,2020-04-16 12:44:35,in,1
6896_490007535S_2020-04-16_in_0,Church Crescent,2020-04-16 12:46:26,2020-04-16 12:44:41,in,1
5594_490009645W_2020-04-16_in_0,Shore Road,2020-04-16 12:51:16,2020-04-16 12:49:15,in,1
7441_490003352S_2020-04-16_out_0,Arbery Road,2020-04-16 12:50:40,2020-04-16 12:49:26,out,1
6143_490003602N_2020-04-16_in_0,Barkantine Clinic / Hutchings Street,2020-04-16 12:47:24,2020-04-16 12:44:33,in,1
6896_490012255S_2020-04-16_in_0,Penshurst Road,2020-04-16 12:47:16,2020-04-16 12:44:45,in,1
6143_490009545S_2020-04-16_in_0,Cuba Street,2020-04-16 12:46:50,2020-04-16 12:30:31,in,1
6890_490G00003783_2020-04-16_in_0,Mile End Park Leisure Centre,2020-04-16 12:45:20,2020-04-16 12:44:39,in,1
6890_490011031S_2020-04-16_in_0,Pixley Street,2020-04-16 12:46:53,2020-04-16 12:44:47,in,1
6140_490G00014374_2020-04-16_out_0,Terrace Road,2020-04-16 12:49:04,2020-04-16 12:44:31,out,1
6234_490G00012181_2020-04-16_out_0,Sir John Mcdougal Gardens,2020-04-16 12:50:07,2020-04-16 12:49:23,out,1
6143_490G00013564_2020-04-16_in_0,Maconochies Road,2020-04-16 12:50:26,2020-04-16 12:49:31,in,1
7277_490011031S_2020-04-16_out_0,Pixley Street,2020-04-16 12:50:56,2020-04-16 12:49:30,out,1
7277_490002083A_2020-04-16_out_0,Westferry Station,2020-04-16 12:47:46,2020-04-16 12:44:49,out,1
7277_490012881S_2020-04-16_out_0,St Paul's Way,2020-04-16 12:51:31,2020-04-16 12:49:36,out,1
6143_490008757S_2020-04-16_in_0,Crews Street / The Space Theatre,2020-04-16 12:49:23,2020-04-16 12:44:58,in,1
7277_490014457B_2020-04-16_out_0,Westferry Circus / Canary Wharf Pier,2020-04-16 12:46:14,2020-04-16 12:44:59,out,1
7277_490004584N_2020-04-16_out_0,East India Dock Road,2020-04-16 12:49:42,2020-04-16 12:49:34,out,1
6143_490005323N_2020-04-16_in_0,Marsh Wall / Heron Quay,2020-04-16 12:45:46,2020-04-16 12:45:00,in,1
6890_490G00006614_2020-04-16_in_0,Eric Street,2020-04-16 12:45:27,2020-04-16 12:39:52,in,1
6234_490009545N_2020-04-16_out_0,Byng Street,2020-04-16 12:51:23,2020-04-16 12:49:48,out,1
6893_490006929D_2020-04-16_out_0,Forest Road,2020-04-16 12:48:22,2020-04-16 12:30:40,out,1
6896_490011823S_2020-04-16_in_0,Victoria Park Road,2020-04-16 12:48:16,2020-04-16 12:44:50,in,1
6143_490G00012181_2020-04-16_in_0,Sir John Mcdougal Gardens,2020-04-16 12:48:12,2020-04-16 12:45:11,in,1
6234_490G00006092_2020-04-16_out_0,Arnhem Wharf Primary School,2020-04-16 12:49:37,2020-04-16 12:45:12,out,1
7441_490012633S_2020-04-16_out_0,St Barnabas Church,2020-04-16 12:51:44,2020-04-16 12:49:50,out,1
6234_490G00012438_2020-04-16_out_0,St Edmund's School,2020-04-16 12:48:12,2020-04-16 12:45:14,out,1
6890_490014483E_2020-04-16_in_0,West India Avenue,2020-04-16 12:50:37,2020-04-16 12:50:06,in,1
6234_490008757N_2020-04-16_out_0,Crews Street,2020-04-16 12:48:24,2020-04-16 12:45:06,out,1
6896_490G00014374_2020-04-16_in_0,Terrace Road,2020-04-16 12:45:41,2020-04-16 12:45:15,in,1
7277_490011878N_2020-04-16_out_0,Salter Street,2020-04-16 12:48:13,2020-04-16 12:45:07,out,1
6143_490007774N_2020-04-16_in_0,Harbinger School / Masthouse Ter. Pier,2020-04-16 12:50:34,2020-04-16 12:50:01,in,1
6143_490G00012438_2020-04-16_in_0,St Edmund's School,2020-04-16 12:49:59,2020-04-16 12:49:51,in,1
6896_490006025N_2020-04-16_in_0,Victoria Park,2020-04-16 12:50:08,2020-04-16 12:49:54,in,1
6890_490004584N_2020-04-16_in_0,East India Dock Road,2020-04-16 12:47:50,2020-04-16 12:45:08,in,1
7441_490G00006614_2020-04-16_out_0,Eric Street,2020-04-16 12:46:10,2020-04-16 12:45:08,out,1
7277_490000038F_2020-04-16_out_0,Canary Wharf Station,2020-04-16 12:45:35,2020-04-16 12:40:06,out,1
7441_490G000925_2020-04-16_out_0,Mile End Station / Mile End Road,2020-04-16 12:49:00,2020-04-16 12:45:27,out,1
6140_490011823S_2020-04-16_out_0,Victoria Park Road,2020-04-16 12:47:05,2020-04-16 12:45:21,out,1
6234_490013550W_2020-04-16_out_0,Langbourne Place,2020-04-16 12:45:54,2020-04-16 12:45:24,out,1
6140_490G00010068_2020-04-16_out_0,Moulins Road,2020-04-16 12:48:32,2020-04-16 12:45:19,out,1
6143_490006345E_2020-04-16_in_0,East Ferry Road,2020-04-16 12:51:09,2020-04-16 12:50:07,in,1
7441_490G00013517_2020-04-16_out_0,Lichfield Road,2020-04-16 12:50:10,2020-04-16 12:50:09,out,1
7441_490013846N_2020-04-16_out_0,Ackroyd Drive,2020-04-16 12:45:19,2020-04-16 12:45:25,out,1
6896_490008277W_2020-04-16_in_0,Holcroft Road,2020-04-16 12:45:14,2020-04-16 12:45:02,in,1
5494_490007774N_2020-04-16_out_0,Harbinger School / Masthouse Ter. Pier,2020-04-16 12:55:36,2020-04-16 12:53:36,out,1
6140_490014373LC_2020-04-16_out_0,Mare Street / Well Street,2020-04-16 12:52:28,2020-04-16 12:49:07,out,1
6143_490002061N_2020-04-16_in_0,Mudchute Station,2020-04-16 12:52:18,2020-04-16 12:49:08,in,1
7442_490010160E1_2020-04-16_in_0,Greenwood Road,2020-04-16 12:55:23,2020-04-16 12:53:39,in,1
6896_490012881S_2020-04-16_in_0,St Paul's Way,2020-04-16 12:56:41,2020-04-16 12:53:25,in,1
6234_490000038J_2020-04-16_out_0,Canada Square South,2020-04-16 12:55:28,2020-04-16 12:30:04,out,1
6890_490000038J_2020-04-16_in_0,Canada Square South,2020-04-16 12:52:58,2020-04-16 12:49:02,in,1
7442_490010161E_2020-04-16_in_0,Royal Oak Road,2020-04-16 12:56:34,2020-04-16 12:53:26,in,1
6896_490003352S_2020-04-16_in_0,Arbery Road,2020-04-16 12:52:04,2020-04-16 12:44:26,in,1
7277_490000146B_2020-04-16_out_0,Mile End Station,2020-04-16 12:55:28,2020-04-16 12:53:28,out,1
5594_490012255S_2020-04-16_in_0,Penshurst Road,2020-04-16 12:54:18,2020-04-16 12:49:27,in,1
7442_490005945K_2020-04-16_in_0,Dalston Lane / Dalston Junction Stn,2020-04-16 12:52:32,2020-04-16 12:30:30,in,1
7442_490012569E_2020-04-16_in_0,Stannard Road,2020-04-16 12:54:13,2020-04-16 12:30:19,in,1
6234_490005323N_2020-04-16_out_0,Marsh Wall / Heron Quay,2020-04-16 12:52:19,2020-04-16 12:49:29,out,1
6890_490009545S_2020-04-16_in_0,Cuba Street,2020-04-16 12:56:14,2020-04-16 12:49:29,in,1
5494_490008507N2_2020-04-16_out_0,Crossharbour Asda,2020-04-16 12:53:00,2020-04-16 12:30:25,out,1
6234_490000038F_2020-04-16_out_0,Canary Wharf Station,2020-04-16 12:56:35,2020-04-16 12:56:24,out,1
6896_490G00003783_2020-04-16_in_0,Mile End Park Leisure Centre,2020-04-16 12:56:35,2020-04-16 12:55:58,in,1
5594_490007535S_2020-04-16_in_0,Church Crescent,2020-04-16 12:53:32,2020-04-16 12:49:24,in,1
7441_490006025N_2020-04-16_out_0,Victoria Park,2020-04-16 12:53:33,2020-04-16 12:49:25,out,1
6890_490000038F_2020-04-16_in_0,Canary Wharf Station,2020-04-16 12:54:02,2020-04-16 12:49:48,in,1
6896_490012633S_2020-04-16_in_0,St Barnabas Church,2020-04-16 12:52:06,2020-04-16 12:49:37,in,1
6890_490005323N_2020-04-16_in_0,Marsh Wall / Heron Quay,2020-04-16 12:55:36,2020-04-16 12:49:46,in,1
6896_490G00006614_2020-04-16_in_0,Eric Street,2020-04-16 12:56:15,2020-04-16 12:49:35,in,1
6140_490012462N_2020-04-16_out_0,St Thomas's Square,2020-04-16 12:52:53,2020-04-16 12:49:38,out,1
6143_490G00019912_2020-04-16_in_0,Isle Of Dogs Asda,2020-04-16 12:53:53,2020-04-16 12:30:41,in,1
5494_490002061N_2020-04-16_out_0,Mudchute Station,2020-04-16 12:53:31,2020-04-16 12:30:42,out,1
6896_490000146B_2020-04-16_in_0,Mile End Station,2020-04-16 12:54:21,2020-04-16 12:44:57,in,1
5594_490011823S_2020-04-16_in_0,Victoria Park Road,2020-04-16 12:56:23,2020-04-16 12:56:11,in,1
6140_490007626B_2020-04-16_out_0,Hackney Town Hall,2020-04-16 12:55:14,2020-04-16 12:49:44,out,1
7277_490G00006614_2020-04-16_out_0,Eric Street,2020-04-16 12:53:47,2020-04-16 12:49:56,out,1
6896_490015151H_2020-04-16_in_0,Mile End Station / Bow Road,2020-04-16 12:54:30,2020-04-16 12:49:56,in,1
5594_490G00014374_2020-04-16_in_0,Terrace Road,2020-04-16 12:53:35,2020-04-16 12:50:00,in,1
5494_490G000668_2020-04-16_out_0,Millwall Park,2020-04-16 12:54:23,2020-04-16 12:31:00,out,1
6140_490009644E_2020-04-16_out_0,Graham Road / Hackney Central,2020-04-16 12:56:36,2020-04-16 12:56:42,out,1
5594_490008277W_2020-04-16_in_0,Holcroft Road,2020-04-16 12:53:03,2020-04-16 12:49:49,in,1
6143_490002061B_2020-04-16_in_0,Mudchute Station  / Spindrift Ave,2020-04-16 12:52:01,2020-04-16 12:31:11,in,1
7441_490011823S_2020-04-16_out_0,Victoria Park Road,2020-04-16 12:55:04,2020-04-16 12:45:21,out,1
5494_490013550W_2020-04-16_out_0,Langbourne Place,2020-04-16 12:55:30,2020-04-16 12:31:07,out,1
6896_490G00013517_2020-04-16_in_0,Lichfield Road,2020-04-16 12:53:21,2020-04-16 12:50:05,in,1
7277_490013846N_2020-04-16_out_0,Ackroyd Drive,2020-04-16 12:52:45,2020-04-16 12:50:10,out,1
7441_490010554S2_2020-04-16_out_0,Old Ford Road,2020-04-16 12:52:26,2020-04-16 12:45:28,out,1
7441_490009645W_2020-04-16_out_0,Shore Road,2020-04-16 13:00:45,2020-04-16 12:53:31,out,1
7440_490G00014374_2020-04-16_in_0,Terrace Road,2020-04-16 13:13:25,2020-04-16 12:45:15,in,1
5594_490003352S_2020-04-16_in_0,Arbery Road,2020-04-16 12:59:15,2020-04-16 12:30:10,in,1
7441_490014373LC_2020-04-16_out_0,Mare Street / Well Street,2020-04-16 13:00:45,2020-04-16 13:00:41,out,1
6896_490009159S_2020-04-16_in_0,Limehouse Police Station,2020-04-16 12:59:58,2020-04-16 12:53:37,in,1
7441_490008277W_2020-04-16_out_0,Holcroft Road,2020-04-16 13:00:07,2020-04-16 12:53:38,out,1
7442_490007626B_2020-04-16_in_0,Hackney Town Hall,2020-04-16 13:00:18,2020-04-16 13:00:44,in,1
