arrived,bus_stop_name,expected_arrival,vehicle_id,time_of_req,direction
True,Kensington Church Street / Holland St,2020-04-01 17:21:55,20315_490008288H_2020-04-01_out_2,2020-04-01 17:01:13,out
True,Sheffield Terrace,2020-03-25 15:08:18,20282_490012055N_2020-03-25_in_0,2020-03-25 14:50:10,in
True,Prince Of Wales Gate,2020-04-01 15:27:20,20195_490011198W_2020-04-01_out_1,2020-04-01 15:24:57,out
True,Queenstown Road / Wandsworth Road,2020-03-27 09:31:48,20193_490014192N2_2020-03-27_out_0,2020-03-27 09:03:11,out
True,Lansdowne Green,2020-04-01 11:39:14,20195_490008969S_2020-04-01_in_0,2020-04-01 11:35:42,in
True,Larkhall Park,2020-04-02 07:31:42,20312_490008978N1_2020-04-02_in_1,2020-04-02 07:28:42,in
True,Banister Road,2020-03-08 14:28:35,20191_490003583S_2020-03-08_in_0,2020-03-08 14:28:33,in
True,Sopwith Way,2020-04-01 15:54:16,20276_490G00012235_2020-04-01_out_1,2020-04-01 15:52:35,out
True,Sloane Street / Knightsbridge Station,2020-04-01 18:47:56,20310_490000130K2_2020-04-01_in_2,2020-04-01 18:45:11,in
True,Vauxhall Bus Station,2020-03-30 07:11:46,20310_490000247G1_2020-03-30_in_0,2020-03-30 06:43:43,in
True,Ladbroke Road,2020-03-18 16:48:29,20312_490000167A_2020-03-18_out_0,2020-03-18 16:39:11,out
True,Sloane Square Stn  / Lower Sloane St,2020-03-11 10:37:03,20280_490000206M_2020-03-11_in_0,2020-03-11 10:13:34,in
True,Kensington Palace,2020-03-10 09:55:14,20211_490011761M_2020-03-10_in_0,2020-03-10 09:51:12,in
True,Battersea Park Station,2020-04-02 05:41:12,20193_490G01016A_2020-04-02_in_0,2020-04-02 05:34:44,in
True,St Charles Square,2020-04-02 08:33:41,20312_490008898F_2020-04-02_out_1,2020-04-02 08:32:44,out
True,Battersea Park Station,2020-03-03 14:43:14,20202_490G01016A_2020-03-03_in_0,2020-03-03 14:40:59,in
True,St Rule Street,2020-04-01 18:19:36,20271_490012940N_2020-04-01_in_2,2020-04-01 18:12:11,in
True,Ladbroke Grove Sainsbury's,2020-03-27 10:08:49,20193_490008897T_2020-03-27_out_0,2020-03-27 09:39:23,out
True,Exhibition Road,2020-04-01 14:54:32,20310_490006691W_2020-04-01_out_1,2020-04-01 14:53:09,out
True,Prairie Street,2020-03-03 14:43:51,20311_490011163S_2020-03-03_out_0,2020-03-03 14:43:16,out
True,Portobello and Golborne Market,2020-03-30 06:11:38,20281_490G00003399_2020-03-30_in_0,2020-03-30 06:02:44,in
True,Wandsworth Road Station,2020-03-31 08:21:15,20271_490010921S_2020-03-31_out_1,2020-03-31 08:20:40,out
True,York House Place / Kensington High St,2020-04-01 18:57:58,20283_490010536K_2020-04-01_in_2,2020-04-01 18:57:42,in
True,Ladbroke Grove Station,2020-04-01 18:09:13,20283_490000131A_2020-04-01_out_2,2020-04-01 18:09:10,out
True,St Charles Square,2020-04-01 16:18:10,20283_490008898F_2020-04-01_in_1,2020-04-01 15:50:14,in
True,Cedars Road,2020-04-01 21:32:23,20276_490011360W_2020-04-01_out_3,2020-04-01 21:30:43,out
True,Sloane Square,2020-04-01 19:37:21,20212_490015175C_2020-04-01_in_3,2020-04-01 19:36:12,in
True,Kensal House,2020-04-01 18:15:51,20315_490004737S_2020-04-01_in_2,2020-04-01 18:00:13,in
True,Rutland Gardens,2020-04-02 08:51:43,20276_490G00011822_2020-04-02_in_2,2020-04-02 08:48:45,in
True,Union Road,2020-03-10 11:46:05,20280_490G00013908_2020-03-10_out_0,2020-03-10 11:23:00,out
True,Queenstown Road / Wandsworth Road,2020-03-19 11:11:33,20199_490014192N2_2020-03-19_out_0,2020-03-19 10:46:35,out
True,Queenstown Road Station,2020-04-02 06:21:14,20203_490001234S_2020-04-02_in_1,2020-04-02 06:14:45,in
True,Vauxhall Bus Station,2020-03-31 07:54:36,20202_490000247G1_2020-03-31_out_0,2020-03-31 07:53:08,out
True,Prairie Street,2020-04-01 11:39:42,20212_490011163S_2020-04-01_in_0,2020-04-01 11:37:42,in
True,Battersea Park Station,2020-03-30 06:06:44,20203_490G01016A_2020-03-30_in_0,2020-03-30 06:06:41,in
True,Sloane Street / Knightsbridge Station,2020-04-01 10:37:13,20310_490000130K2_2020-04-01_in_0,2020-04-01 10:15:55,in
True,The Chase,2020-03-11 14:32:50,20193_490014058N_2020-03-11_out_0,2020-03-11 14:32:43,out
True,Queenstown Road Station,2020-03-30 07:11:22,20281_490001234S_2020-03-30_out_0,2020-03-30 06:43:11,out
True,Larkhall Park,2020-04-01 20:32:44,20196_490008978N1_2020-04-01_out_3,2020-04-01 20:30:13,out
True,Sloane Street / Sloane Square Station,2020-04-01 20:55:13,20279_490015175A_2020-04-01_out_0,2020-04-01 20:54:14,out
True,St Charles Square,2020-03-31 06:37:22,20202_490008898F_2020-03-31_out_0,2020-03-31 06:37:08,out
True,Wilcox Road,2020-04-02 08:35:05,20203_490014679S_2020-04-02_in_2,2020-04-02 08:32:47,in
True,Silverthorne Road,2020-03-30 06:10:57,20275_490012162E_2020-03-30_out_0,2020-03-30 06:10:42,out
True,Westbury Street,2020-03-30 05:42:28,20310_490001310B_2020-03-30_out_0,2020-03-30 05:21:12,out
True,Sopwith Way,2020-03-30 06:44:45,20309_490G00012235_2020-03-30_out_0,2020-03-30 06:44:42,out
True,Knightsbridge Station,2020-03-02 11:09:50,20197_490G00130K1_2020-03-02_out_0,2020-03-02 11:09:12,out
True,Wandsworth Road Station,2020-04-01 10:05:51,20276_490010921S_2020-04-01_out_0,2020-04-01 09:48:48,out
True,Battersea Park / Chelsea Gate,2020-04-01 19:07:08,20271_490005064N_2020-04-01_out_2,2020-04-01 19:06:41,out
True,Sopwith Way,2020-04-01 21:35:52,20276_490G00012235_2020-04-01_out_3,2020-04-01 21:33:44,out
True,Chepstow Villas,2020-04-02 08:29:23,20285_490012550S_2020-04-02_in_1,2020-04-02 08:18:45,in
True,Kensal Rise Station,2020-03-27 08:23:26,20194_490001161N_2020-03-27_out_0,2020-03-27 08:18:14,out
True,Knightsbridge Station  / Harrods,2020-04-02 07:59:26,20212_490000130KE_2020-04-02_in_1,2020-04-02 07:58:46,in
True,Ladbroke Road,2020-03-18 17:47:08,20196_490000167A_2020-03-18_out_0,2020-03-18 17:19:43,out
True,Kensington Palace,2020-03-10 11:29:35,20278_490011761M_2020-03-10_in_0,2020-03-10 11:02:01,in
True,Kensal House,2020-03-19 11:53:19,20271_490004737S_2020-03-19_in_0,2020-03-19 11:51:40,in
True,Stanley Gardens,2020-03-30 06:19:11,20190_490012550N_2020-03-30_out_0,2020-03-30 06:10:09,out
True,Kensington Palace,2020-03-18 18:07:07,20282_490011761M_2020-03-18_in_0,2020-03-18 18:07:10,in
True,York House Place / Kensington High St,2020-03-03 13:54:52,20193_490010536K_2020-03-03_in_0,2020-03-03 13:27:57,in
True,Banister Road,2020-03-10 09:59:34,20280_490003583S_2020-03-10_out_0,2020-03-10 09:58:56,out
True,Sheffield Terrace,2020-04-01 21:12:01,20281_490012055N_2020-04-01_in_6,2020-04-01 21:12:11,in
True,Ladbroke Grove Sainsbury's,2020-03-18 17:15:22,20203_490008897T_2020-03-18_in_0,2020-03-18 17:15:12,in
True,Sloane Square Stn  / Lower Sloane St,2020-03-19 11:12:04,20282_490000206M_2020-03-19_in_0,2020-03-19 10:45:25,in
True,Queenstown Road / Wandsworth Road,2020-03-11 14:26:07,20196_490014192N2_2020-03-11_in_0,2020-03-11 14:25:41,in
True,Portobello and Golborne Market,2020-04-01 18:12:14,20202_490G00003399_2020-04-01_out_2,2020-04-01 18:12:14,out
True,Larkhall Park,2020-03-10 11:44:36,20280_490008978N1_2020-03-10_out_0,2020-03-10 11:23:00,out
True,Sloane Square Stn  / Lower Sloane St,2020-04-01 10:20:56,20271_490000206M_2020-04-01_in_0,2020-04-01 10:20:09,in
True,Knightsbridge Barracks,2020-03-18 18:03:51,20278_490011822W_2020-03-18_out_0,2020-03-18 18:03:40,out
True,Stanley Gardens,2020-04-02 04:31:48,20276_490012550N_2020-04-02_out_0,2020-04-02 04:31:15,out
True,Knightsbridge Station  / Harrods,2020-04-02 05:02:01,20276_490000130KE_2020-04-02_in_0,2020-04-02 04:32:45,in
True,Exhibition Road,2020-03-27 08:46:35,20276_490006691W_2020-03-27_out_0,2020-03-27 08:46:41,out
True,Blenheim Crescent,2020-03-27 09:32:45,20211_490004099N_2020-03-27_out_0,2020-03-27 09:03:13,out
True,Palace Gate,2020-04-01 21:45:21,20276_490G00010728_2020-04-01_out_3,2020-04-01 21:42:13,out
True,Wilcox Road,2020-04-02 07:29:01,20276_490014679S_2020-04-02_out_2,2020-04-02 07:28:43,out
True,Chepstow Villas,2020-04-01 14:49:09,20196_490012550S_2020-04-01_in_1,2020-04-01 14:41:11,in
True,Lansdowne Green,2020-03-25 16:00:37,20275_490008969S_2020-03-25_out_0,2020-03-25 15:32:27,out
True,The Chase,2020-03-25 15:46:35,20195_490014058N_2020-03-25_out_0,2020-03-25 15:21:08,out
True,Stanley Gardens,2020-04-02 06:31:42,20312_490012550N_2020-04-02_out_0,2020-04-02 06:02:43,out
True,Kensal Rise Station,2020-04-01 17:16:16,20312_490001161N_2020-04-01_out_2,2020-04-01 17:01:44,out
True,St Rule Street,2020-04-01 14:25:27,20195_490012940N_2020-04-01_in_1,2020-04-01 14:20:36,in
True,Westbury Street,2020-03-31 08:22:14,20271_490001310B_2020-03-31_out_1,2020-03-31 08:22:12,out
True,Banister Road,2020-03-11 11:14:17,20275_490003583S_2020-03-11_in_0,2020-03-11 10:44:37,in
True,Wilcox Road,2020-03-27 08:39:14,20279_490014679S_2020-03-27_out_0,2020-03-27 08:38:09,out
True,Union Road,2020-04-01 13:31:44,20315_490G00013908_2020-04-01_in_0,2020-04-01 13:22:40,in
True,Queen's Gate,2020-04-01 14:07:44,20212_490011334E1_2020-04-01_in_1,2020-04-01 13:49:35,in
True,Station Terrace,2020-03-10 10:42:39,20277_490G00012622_2020-03-10_in_0,2020-03-10 10:17:36,in
True,Banister Road,2020-03-30 06:04:17,20281_490003583S_2020-03-30_in_0,2020-03-30 06:03:43,in
True,Wandsworth Road Station,2020-03-19 11:47:40,20281_490010921S_2020-03-19_out_0,2020-03-19 11:47:06,out
True,Royal Hospital Chelsea,2020-03-03 13:29:49,20276_490005063N_2020-03-03_in_0,2020-03-03 13:24:28,in
True,Sheffield Terrace,2020-04-01 22:11:40,20193_490012055N_2020-04-01_in_1,2020-04-01 22:06:11,in
True,Palace Gate,2020-03-03 15:03:18,20277_490G00010728_2020-03-03_in_0,2020-03-03 15:02:41,in
True,Rutland Gardens,2020-03-31 06:47:25,20285_490G00011822_2020-03-31_in_0,2020-03-31 06:46:11,in
True,Knightsbridge Station,2020-04-01 10:03:16,20212_490G00130K1_2020-04-01_out_0,2020-04-01 09:48:50,out
True,Sloane Street / Sloane Square Station,2020-03-11 09:54:54,20212_490015175A_2020-03-11_out_0,2020-03-11 09:54:43,out
True,Pont Street,2020-03-31 07:59:33,20282_490011097S_2020-03-31_out_0,2020-03-31 07:32:12,out
True,Sloane Square Stn  / Lower Sloane St,2020-04-02 07:05:20,20198_490000206M_2020-04-02_in_0,2020-04-02 07:04:44,in
True,Banister Road,2020-03-28 06:49:35,20310_490003583S_2020-03-28_out_0,2020-03-28 06:49:43,out
True,Ladbroke Grove Sainsbury's,2020-03-18 17:33:22,20276_490008897T_2020-03-18_out_0,2020-03-18 17:29:16,out
True,Royal Albert Hall,2020-03-27 08:26:29,20312_490011750W_2020-03-27_in_0,2020-03-27 08:11:13,in
True,Ladbroke Grove Station,2020-03-10 09:57:44,20201_490000131A_2020-03-10_out_0,2020-03-10 09:56:15,out
True,Kilburn Lane / Harrow Road,2020-04-01 17:48:42,20198_490007860N_2020-04-01_out_2,2020-04-01 17:39:08,out
True,Lansdowne Green,2020-04-01 13:41:32,20202_490008969S_2020-04-01_in_1,2020-04-01 13:39:13,in
True,Kensal House,2020-04-01 10:03:29,20202_490004737S_2020-04-01_in_0,2020-04-01 09:48:50,in
True,Rutland Gardens,2020-03-19 11:10:52,20275_490G00011822_2020-03-19_in_0,2020-03-19 10:47:54,in
True,Ladbroke Grove Station,2020-03-03 13:52:56,20316_490000131A_2020-03-03_in_0,2020-03-03 13:24:25,in
True,Royal Hospital Road,2020-04-01 19:54:32,20283_490011763N_2020-04-01_out_3,2020-04-01 19:51:11,out
True,Exhibition Road,2020-04-02 05:25:34,20203_490006691W_2020-04-02_out_0,2020-04-02 05:21:10,out
True,St Charles Square,2020-04-01 17:11:53,20312_490008898F_2020-04-01_out_2,2020-04-01 17:02:40,out
True,Chesterton Road,2020-03-31 06:55:33,20202_490005139C_2020-03-31_in_0,2020-03-31 06:31:09,in
True,Royal Albert Hall,2020-04-01 20:13:05,20202_490011750W_2020-04-01_out_3,2020-04-01 20:12:43,out
True,Ladbroke Grove Station,2020-03-19 11:51:41,20195_490000131A_2020-03-19_in_0,2020-03-19 11:51:22,in
True,Knightsbridge Barracks,2020-03-03 15:08:27,20311_490011822W_2020-03-03_out_0,2020-03-03 15:08:03,out
True,Larkhall Park,2020-04-01 11:51:53,20198_490008978N1_2020-04-01_out_0,2020-04-01 11:27:13,out
True,Battersea Park / Chelsea Gate,2020-04-01 16:40:15,20312_490005064N_2020-04-01_out_1,2020-04-01 16:12:40,out
True,Barlby Road,2020-03-03 14:36:07,20277_490003619M_2020-03-03_in_0,2020-03-03 14:29:41,in
True,Sopwith Way,2020-04-02 04:54:08,20212_490G00012235_2020-04-02_out_0,2020-04-02 04:42:44,out
True,Rutland Gardens,2020-04-01 10:36:10,20310_490G00011822_2020-04-01_in_0,2020-04-01 10:24:42,in
True,Notting Hill Gate Station,2020-04-02 09:03:26,20312_490000167G_2020-04-02_in_1,2020-04-02 08:55:17,in
True,Royal Hospital Chelsea,2020-04-01 21:03:08,20271_490005063N_2020-04-01_out_3,2020-04-01 21:03:12,out
True,Palace Gardens Terr / Notting Hill Gte,2020-04-02 06:28:37,20285_490G00019161_2020-04-02_in_0,2020-04-02 06:28:44,in
True,Exhibition Road,2020-03-18 17:02:16,20276_490006691W_2020-03-18_out_0,2020-03-18 16:35:53,out
True,St Rule Street,2020-04-01 09:58:04,20196_490012940N_2020-04-01_in_0,2020-04-01 09:48:48,in
True,Kensington Church Street / Holland St,2020-04-01 20:27:35,20195_490008288H_2020-04-01_out_3,2020-04-01 20:27:13,out
True,Sloane Square,2020-04-02 06:52:15,20276_490015175C_2020-04-02_in_1,2020-04-02 06:48:44,in
True,Lansdowne Green,2020-03-03 14:05:34,20311_490008969S_2020-03-03_in_0,2020-03-03 14:01:22,in
True,Royal Hospital Road,2020-03-27 08:20:31,20277_490011763N_2020-03-27_out_0,2020-03-27 08:15:41,out
True,Lister Hospital,2020-03-27 09:19:00,20285_490009205N_2020-03-27_in_0,2020-03-27 09:16:32,in
True,Union Road,2020-04-02 05:46:49,20193_490G00013908_2020-04-02_in_0,2020-04-02 05:46:43,in
True,Portobello and Golborne Market,2020-03-30 06:37:22,20275_490G00003399_2020-03-30_out_0,2020-03-30 06:27:44,out
True,Sloane Square Stn  / Lower Sloane St,2020-03-18 17:01:53,20197_490000206M_2020-03-18_in_0,2020-03-18 16:35:53,in
True,Lister Hospital,2020-04-01 18:06:12,20195_490009205N_2020-04-01_out_2,2020-04-01 18:06:12,out
True,Prince Of Wales Gate,2020-04-01 16:28:06,20196_490011198W_2020-04-01_out_1,2020-04-01 16:07:10,out
True,Wandsworth Road Station,2020-03-27 08:52:44,20199_490010921S_2020-03-27_out_0,2020-03-27 08:45:40,out
True,Kensington Palace,2020-04-01 10:59:52,20196_490011761M_2020-04-01_out_0,2020-04-01 10:40:13,out
True,Knightsbridge Station  / Harrods,2020-03-25 15:03:26,20197_490000130KE_2020-03-25_out_0,2020-03-25 14:54:09,out
True,Lansdowne Green,2020-03-10 11:42:06,20277_490008969S_2020-03-10_in_0,2020-03-10 11:22:59,in
True,Portobello and Golborne Market,2020-03-08 14:48:08,20211_490G00003399_2020-03-08_in_0,2020-03-08 14:47:12,in
True,Battersea Park Station,2020-04-01 10:45:55,20281_490G01016A_2020-04-01_out_0,2020-04-01 10:45:42,out
True,Knightsbridge Barracks,2020-03-27 08:15:40,20198_490011822W_2020-03-27_out_0,2020-03-27 08:12:40,out
True,Battersea Park / Chelsea Gate,2020-03-11 11:02:35,20198_490005064N_2020-03-11_out_0,2020-03-11 10:51:08,out
True,Kensington Church Street / Holland St,2020-03-18 16:44:07,20312_490008288H_2020-03-18_out_0,2020-03-18 16:42:11,out
True,Union Road,2020-03-19 11:46:12,20281_490G00013908_2020-03-19_out_0,2020-03-19 11:45:43,out
True,Lister Hospital,2020-04-01 17:10:55,20309_490009205N_2020-04-01_in_2,2020-04-01 17:02:11,in
True,St Rule Street,2020-04-01 16:38:15,20310_490012940N_2020-04-01_in_1,2020-04-01 16:09:40,in
True,York House Place / Kensington High St,2020-03-31 06:31:25,20276_490010536K_2020-03-31_in_0,2020-03-31 06:31:08,in
True,Prairie Street,2020-03-03 13:43:08,20315_490011163S_2020-03-03_out_0,2020-03-03 13:19:55,out
True,Sloane Square Station,2020-04-01 17:34:53,20310_490000206K_2020-04-01_out_2,2020-04-01 17:34:40,out
True,Palace Gate,2020-03-10 11:02:21,20311_490G00010728_2020-03-10_out_0,2020-03-10 11:02:03,out
True,Union Road,2020-03-30 06:54:18,20283_490G00013908_2020-03-30_out_0,2020-03-30 06:48:42,out
True,Ladbroke Road,2020-03-27 08:57:20,20317_490000167A_2020-03-27_out_0,2020-03-27 08:36:23,out
True,Notting Hill Gate Station,2020-04-01 22:06:22,20315_490000167G_2020-04-01_out_4,2020-04-01 22:06:11,out
True,Covent Garden Market East Side,2020-04-01 17:30:59,20309_490005678X_2020-04-01_in_2,2020-04-01 17:27:12,in
True,Sopwith Way,2020-03-18 17:54:12,20202_490G00012235_2020-03-18_out_0,2020-03-18 17:26:44,out
True,Queenstown Road Station,2020-04-01 19:14:27,20283_490001234S_2020-04-01_in_2,2020-04-01 19:12:11,in
True,Rutland Gardens,2020-03-27 08:28:23,20312_490G00011822_2020-03-27_in_0,2020-03-27 08:13:10,in
True,St Charles Square,2020-03-27 08:43:24,20277_490008898F_2020-03-27_out_0,2020-03-27 08:42:41,out
True,Vauxhall Bus Station,2020-04-01 18:27:34,20271_490000247G1_2020-04-01_in_2,2020-04-01 18:27:13,in
True,Rutland Gardens,2020-04-01 20:43:50,20276_490G00011822_2020-04-01_in_4,2020-04-01 20:42:44,in
True,Vauxhall Bus Station,2020-03-27 09:24:34,20194_490000247G1_2020-03-27_in_0,2020-03-27 09:03:54,in
True,Knightsbridge Barracks,2020-03-03 14:11:55,20199_490011822W_2020-03-03_out_0,2020-03-03 14:01:20,out
True,Portobello and Golborne Market,2020-03-10 09:49:26,20317_490G00003399_2020-03-10_in_0,2020-03-10 09:49:13,in
True,Chepstow Villas,2020-04-01 14:21:33,20276_490012550S_2020-04-01_in_1,2020-04-01 14:20:38,in
True,Palace Gate,2020-03-31 07:46:36,20194_490G00010728_2020-03-31_in_0,2020-03-31 07:33:10,in
True,Ladbroke Grove Sainsbury's,2020-03-11 10:39:54,20196_490008897T_2020-03-11_in_0,2020-03-11 10:38:20,in
True,St Charles Square,2020-04-02 04:30:26,20196_490008898F_2020-04-02_in_0,2020-04-02 04:29:16,in
True,Sopwith Way,2020-03-18 17:41:20,20193_490G00012235_2020-03-18_in_0,2020-03-18 17:15:13,in
True,Prince Of Wales Gate,2020-04-01 18:12:43,20312_490011198W_2020-04-01_in_2,2020-04-01 18:12:12,in
True,Ladbroke Grove Station,2020-04-01 10:06:46,20202_490000131A_2020-04-01_in_0,2020-04-01 09:48:48,in
True,Lansdowne Green,2020-03-10 10:14:34,20191_490008969S_2020-03-10_in_0,2020-03-10 10:09:24,in
True,Queenstown Road / Wandsworth Road,2020-03-18 17:38:09,20190_490014192N2_2020-03-18_in_0,2020-03-18 17:29:17,in
True,Sloane Square Station,2020-03-30 06:49:28,20309_490000206K_2020-03-30_out_0,2020-03-30 06:48:40,out
True,Queenstown Road / Wandsworth Road,2020-04-02 04:51:05,20212_490014192N2_2020-04-02_out_0,2020-04-02 04:49:15,out
True,Covent Garden Market East Side,2020-03-03 14:29:47,20280_490005678X_2020-03-03_in_0,2020-03-03 14:29:42,in
True,Rutland Gardens,2020-03-25 15:08:08,20283_490G00011822_2020-03-25_in_0,2020-03-25 15:08:11,in
True,Kilburn Lane / Harrow Road,2020-03-11 09:56:47,20195_490007860N_2020-03-11_out_0,2020-03-11 09:56:09,out
True,Harrow Road / Kilburn Lane,2020-04-01 11:00:55,20212_490007860S_2020-04-01_in_0,2020-04-01 10:40:11,in
True,Exhibition Road,2020-03-03 14:31:35,20282_490006691W_2020-03-03_out_0,2020-03-03 14:31:12,out
True,Palace Gate,2020-03-31 07:21:30,20277_490G00010728_2020-03-31_in_0,2020-03-31 07:21:41,in
True,Banister Road,2020-04-01 18:25:21,20310_490003583S_2020-04-01_in_2,2020-04-01 18:24:45,in
True,Kensington Palace,2020-04-01 21:39:08,20312_490011761M_2020-04-01_out_3,2020-04-01 21:39:14,out
True,Wandsworth Road Station,2020-04-01 14:31:29,20310_490010921S_2020-04-01_out_1,2020-04-01 14:24:08,out
True,Battersea Park / Chelsea Gate,2020-03-18 17:46:46,20315_490005064N_2020-03-18_in_0,2020-03-18 17:18:42,in
True,St Rule Street,2020-03-27 09:55:14,20276_490012940N_2020-03-27_in_0,2020-03-27 09:34:56,in
True,Ladbroke Grove Station,2020-03-27 08:23:06,20193_490000131A_2020-03-27_in_0,2020-03-27 08:19:40,in
True,Kilburn Lane / Harrow Road,2020-03-18 17:56:30,20191_490007860N_2020-03-18_out_0,2020-03-18 17:26:42,out
True,Kensington Palace,2020-03-30 06:31:25,20275_490011761M_2020-03-30_out_0,2020-03-30 06:29:12,out
True,Rutland Gardens,2020-04-01 10:47:56,20198_490G00011822_2020-04-01_in_0,2020-04-01 10:47:42,in
True,Wandsworth Road Station,2020-03-25 15:53:48,20312_490010921S_2020-03-25_out_0,2020-03-25 15:28:54,out
True,Prairie Street,2020-04-02 07:01:31,20276_490011163S_2020-04-02_in_1,2020-04-02 06:38:44,in
True,Prince Of Wales Gate,2020-03-27 09:42:14,20313_490011198W_2020-03-27_in_0,2020-03-27 09:39:25,in
True,Kensal House,2020-04-01 20:02:55,20315_490004737S_2020-04-01_out_5,2020-04-01 20:00:13,out
True,St Rule Street,2020-04-01 12:29:35,20285_490012940N_2020-04-01_in_0,2020-04-01 12:28:03,in
True,Portobello and Golborne Market,2020-04-01 17:39:39,20198_490G00003399_2020-04-01_out_3,2020-04-01 17:35:43,out
