vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
20212_490001234S_2020-04-15_in_0,Queenstown Road Station,2020-04-15 17:22:23,2020-04-15 17:22:45,in,1
20197_490005063N_2020-04-15_out_0,Royal Hospital Chelsea,2020-04-15 17:23:34,2020-04-15 17:22:48,out,1
20197_490009205N_2020-04-15_out_0,Lister Hospital,2020-04-15 17:22:54,2020-04-15 17:22:50,out,1
20275_490011198W_2020-04-15_in_0,Prince Of Wales Gate,2020-04-15 17:21:44,2020-04-15 17:19:39,in,1
20279_490008288H_2020-04-15_out_0,Kensington Church Street / Holland St,2020-04-15 17:22:57,2020-04-15 17:22:54,out,1
20212_490011163S_2020-04-15_in_0,Prairie Street,2020-04-15 17:24:15,2020-04-15 17:22:55,in,1
20275_490G00011822_2020-04-15_in_0,Rutland Gardens,2020-04-15 17:22:31,2020-04-15 17:19:45,in,1
20190_490005063N_2020-04-15_in_0,Royal Hospital Chelsea,2020-04-15 17:23:15,2020-04-15 17:19:56,in,1
20189_490003583S_2020-04-15_out_0,Banister Road,2020-04-15 17:24:34,2020-04-15 17:19:56,out,1
20275_490000130KE_2020-04-15_in_0,Knightsbridge Station  / Harrods,2020-04-15 17:23:20,2020-04-15 17:19:59,in,1
20276_490G00013908_2020-04-15_out_0,Union Road,2020-04-15 17:23:51,2020-04-15 17:23:01,out,1
20276_490008978N1_2020-04-15_out_0,Larkhall Park,2020-04-15 17:22:40,2020-04-15 17:23:04,out,1
20212_490012162E_2020-04-15_in_0,Silverthorne Road,2020-04-15 17:28:32,2020-04-15 17:28:53,in,1
20197_490000206K_2020-04-15_out_0,Sloane Square Station,2020-04-15 17:25:03,2020-04-15 17:22:32,out,1
20279_490000167G_2020-04-15_out_0,Notting Hill Gate Station,2020-04-15 17:26:13,2020-04-15 17:25:37,out,1
20198_490007860S_2020-04-15_in_0,Harrow Road / Kilburn Lane,2020-04-15 17:25:47,2020-04-15 17:22:36,in,1
20212_490014192N2_2020-04-15_in_0,Queenstown Road / Wandsworth Road,2020-04-15 17:25:15,2020-04-15 17:25:42,in,1
20198_490008897T_2020-04-15_in_0,Ladbroke Grove Sainsbury's,2020-04-15 17:27:41,2020-04-15 17:25:45,in,1
20275_490015175C_2020-04-15_in_0,Sloane Square,2020-04-15 17:28:15,2020-04-15 17:25:50,in,1
20190_490005064N_2020-04-15_in_0,Battersea Park / Chelsea Gate,2020-04-15 17:25:51,2020-04-15 17:25:54,in,1
20197_490011097S_2020-04-15_out_0,Pont Street,2020-04-15 17:27:03,2020-04-15 17:25:55,out,1
20191_490000167G_2020-04-15_in_0,Notting Hill Gate Station,2020-04-15 17:28:21,2020-04-15 17:19:45,in,1
20190_490G00012235_2020-04-15_in_0,Sopwith Way,2020-04-15 17:27:19,2020-04-15 17:26:09,in,1
20279_490000167A_2020-04-15_out_0,Ladbroke Road,2020-04-15 17:28:41,2020-04-15 17:19:47,out,1
20191_490012550S_2020-04-15_in_0,Chepstow Villas,2020-04-15 17:26:48,2020-04-15 17:26:11,in,1
20190_490009205N_2020-04-15_in_0,Lister Hospital,2020-04-15 17:25:11,2020-04-15 17:19:51,in,1
20212_490014058N_2020-04-15_in_0,The Chase,2020-04-15 17:26:48,2020-04-15 17:26:18,in,1
20189_490001161N_2020-04-15_out_0,Kensal Rise Station,2020-04-15 17:25:43,2020-04-15 17:19:58,out,1
20197_490G00130K1_2020-04-15_out_0,Knightsbridge Station,2020-04-15 17:28:15,2020-04-15 17:19:44,out,1
20197_490015175A_2020-04-15_out_0,Sloane Street / Sloane Square Station,2020-04-15 17:26:08,2020-04-15 17:23:11,out,1
20191_490G00003399_2020-04-15_in_0,Portobello and Golborne Market,2020-04-15 17:25:21,2020-04-15 17:23:13,in,1
20276_490010921S_2020-04-15_out_0,Wandsworth Road Station,2020-04-15 17:26:50,2020-04-15 17:25:32,out,1
20276_490001310B_2020-04-15_out_0,Westbury Street,2020-04-15 17:27:26,2020-04-15 17:26:25,out,1
20286_490005678X_2020-04-15_out_0,Covent Garden Market East Side,2020-04-15 17:30:06,2020-04-15 17:28:51,out,1
20197_490011198W_2020-04-15_out_0,Prince Of Wales Gate,2020-04-15 17:31:33,2020-04-15 17:28:49,out,1
20197_490000130KE_2020-04-15_out_0,Knightsbridge Station  / Harrods,2020-04-15 17:29:38,2020-04-15 17:28:53,out,1
20197_490011822W_2020-04-15_out_0,Knightsbridge Barracks,2020-04-15 17:30:32,2020-04-15 17:28:54,out,1
20198_490005139C_2020-04-15_in_0,Chesterton Road,2020-04-15 17:31:32,2020-04-15 17:25:33,in,1
20191_490010536K_2020-04-15_in_0,York House Place / Kensington High St,2020-04-15 17:31:34,2020-04-15 17:28:49,in,1
20212_490G00013908_2020-04-15_in_0,Union Road,2020-04-15 17:31:00,2020-04-15 17:28:58,in,1
20198_490008898F_2020-04-15_in_0,St Charles Square,2020-04-15 17:30:52,2020-04-15 17:25:36,in,1
20286_490014679S_2020-04-15_out_0,Wilcox Road,2020-04-15 17:31:07,2020-04-15 17:29:01,out,1
20212_490012940N_2020-04-15_in_0,St Rule Street,2020-04-15 17:29:44,2020-04-15 17:29:04,in,1
20279_490012550N_2020-04-15_out_0,Stanley Gardens,2020-04-15 17:29:38,2020-04-15 17:25:40,out,1
20190_490001234S_2020-04-15_in_0,Queenstown Road Station,2020-04-15 17:29:41,2020-04-15 17:25:50,in,1
20191_490012055N_2020-04-15_in_0,Sheffield Terrace,2020-04-15 17:30:42,2020-04-15 17:19:28,in,1
20190_490G01016A_2020-04-15_in_0,Battersea Park Station,2020-04-15 17:29:22,2020-04-15 17:25:52,in,1
20191_490G00019161_2020-04-15_in_0,Palace Gardens Terr / Notting Hill Gte,2020-04-15 17:29:37,2020-04-15 17:19:30,in,1
20198_490004737S_2020-04-15_in_0,Kensal House,2020-04-15 17:29:16,2020-04-15 17:25:57,in,1
20198_490003619M_2020-04-15_in_0,Barlby Road,2020-04-15 17:30:03,2020-04-15 17:26:14,in,1
20212_490010921S_2020-04-15_in_0,Wandsworth Road Station,2020-04-15 17:30:43,2020-04-15 17:29:42,in,1
20275_490005063N_2020-04-15_in_0,Royal Hospital Chelsea,2020-04-15 17:29:56,2020-04-15 17:29:42,in,1
20279_490G00003399_2020-04-15_out_0,Portobello and Golborne Market,2020-04-15 17:30:50,2020-04-15 17:29:46,out,1
20276_490011360W_2020-04-15_out_0,Cedars Road,2020-04-15 17:29:42,2020-04-15 17:29:23,out,1
20275_490000206M_2020-04-15_in_0,Sloane Square Stn  / Lower Sloane St,2020-04-15 17:29:41,2020-04-15 17:25:41,in,1
20286_490000247G1_2020-04-15_out_0,Vauxhall Bus Station,2020-04-15 17:29:44,2020-04-15 17:28:48,out,1
20276_490014192N2_2020-04-15_out_0,Queenstown Road / Wandsworth Road,2020-04-15 17:31:00,2020-04-15 17:29:02,out,1
20276_490012162E_2020-04-15_out_0,Silverthorne Road,2020-04-15 17:31:47,2020-04-15 17:29:41,out,1
20276_490011163S_2020-04-15_out_0,Prairie Street,2020-04-15 17:31:02,2020-04-15 17:29:37,out,1
20276_490014058N_2020-04-15_out_0,The Chase,2020-04-15 17:28:55,2020-04-15 17:26:21,out,1
20198_490000131A_2020-04-15_in_0,Ladbroke Grove Station,2020-04-15 17:32:59,2020-04-15 17:32:54,in,1
20197_490006691W_2020-04-15_out_0,Exhibition Road,2020-04-15 17:33:24,2020-04-15 17:33:03,out,1
20279_490000131A_2020-04-15_out_0,Ladbroke Grove Station,2020-04-15 17:33:48,2020-04-15 17:32:53,out,1
20212_490008978N1_2020-04-15_in_0,Larkhall Park,2020-04-15 17:34:12,2020-04-15 17:32:58,in,1
20279_490005139C_2020-04-15_out_0,Chesterton Road,2020-04-15 17:34:25,2020-04-15 17:33:13,out,1
20212_490008969S_2020-04-15_in_0,Lansdowne Green,2020-04-15 17:34:49,2020-04-15 17:33:21,in,1
20190_490014192N2_2020-04-15_in_0,Queenstown Road / Wandsworth Road,2020-04-15 17:32:50,2020-04-15 17:33:06,in,1
20286_490008969S_2020-04-15_out_0,Lansdowne Green,2020-04-15 17:33:41,2020-04-15 17:33:15,out,1
20275_490005064N_2020-04-15_in_0,Battersea Park / Chelsea Gate,2020-04-15 17:33:32,2020-04-15 17:25:54,in,1
20275_490G00012235_2020-04-15_in_0,Sopwith Way,2020-04-15 17:34:00,2020-04-15 17:33:25,in,1
20279_490004099N_2020-04-15_out_0,Blenheim Crescent,2020-04-15 17:32:17,2020-04-15 17:29:32,out,1
20275_490009205N_2020-04-15_in_0,Lister Hospital,2020-04-15 17:32:12,2020-04-15 17:29:37,in,1
20286_490008978N1_2020-04-15_out_0,Larkhall Park,2020-04-15 17:34:36,2020-04-15 17:33:32,out,1
20190_490014058N_2020-04-15_in_0,The Chase,2020-04-15 17:33:41,2020-04-15 17:33:34,in,1
20190_490011163S_2020-04-15_in_0,Prairie Street,2020-04-15 17:32:00,2020-04-15 17:29:29,in,1
20276_490001234S_2020-04-15_out_0,Queenstown Road Station,2020-04-15 17:33:10,2020-04-15 17:25:59,out,1
20276_490G00012235_2020-04-15_out_0,Sopwith Way,2020-04-15 17:34:20,2020-04-15 17:33:19,out,1
20276_490G01016A_2020-04-15_out_0,Battersea Park Station,2020-04-15 17:33:50,2020-04-15 17:29:38,out,1
20190_490012162E_2020-04-15_in_0,Silverthorne Road,2020-04-15 17:35:06,2020-04-15 17:32:53,in,1
20190_490008978N1_2020-04-15_in_0,Larkhall Park,2020-04-15 17:38:10,2020-04-15 17:36:07,in,1
20190_490G00013908_2020-04-15_in_0,Union Road,2020-04-15 17:36:07,2020-04-15 17:36:07,in,1
20279_490008898F_2020-04-15_out_0,St Charles Square,2020-04-15 17:36:03,2020-04-15 17:36:00,out,1
20313_490014679S_2020-04-15_out_0,Wilcox Road,2020-04-15 17:37:08,2020-04-15 17:36:09,out,1
20190_490012940N_2020-04-15_in_0,St Rule Street,2020-04-15 17:36:01,2020-04-15 17:33:03,in,1
20313_490000247G1_2020-04-15_out_0,Vauxhall Bus Station,2020-04-15 17:35:41,2020-04-15 17:35:58,out,1
20279_490003619M_2020-04-15_out_0,Barlby Road,2020-04-15 17:36:40,2020-04-15 17:36:00,out,1
20286_490010921S_2020-04-15_out_0,Wandsworth Road Station,2020-04-15 17:36:59,2020-04-15 17:32:55,out,1
20313_490005678X_2020-04-15_out_0,Covent Garden Market East Side,2020-04-15 17:36:22,2020-04-15 17:19:04,out,1
20191_490011761M_2020-04-15_in_0,Kensington Palace,2020-04-15 17:37:20,2020-04-15 17:36:22,in,1
20275_490001234S_2020-04-15_in_0,Queenstown Road Station,2020-04-15 17:37:14,2020-04-15 17:33:13,in,1
20190_490008969S_2020-04-15_in_0,Lansdowne Green,2020-04-15 17:38:04,2020-04-15 17:36:30,in,1
20194_490G00012622_2020-04-15_in_0,Station Terrace,2020-04-15 17:35:10,2020-04-15 17:19:33,in,1
20197_490011750W_2020-04-15_out_0,Royal Albert Hall,2020-04-15 17:35:10,2020-04-15 17:33:05,out,1
20191_490G00010728_2020-04-15_in_0,Palace Gate,2020-04-15 17:38:13,2020-04-15 17:36:24,in,1
20275_490G01016A_2020-04-15_in_0,Battersea Park Station,2020-04-15 17:36:16,2020-04-15 17:33:15,in,1
20197_490G00010728_2020-04-15_out_0,Palace Gate,2020-04-15 17:36:37,2020-04-15 17:33:33,out,1
20212_490005678X_2020-04-15_in_0,Covent Garden Market East Side,2020-04-15 17:37:07,2020-04-15 17:36:43,in,1
20190_490010921S_2020-04-15_in_0,Wandsworth Road Station,2020-04-15 17:36:18,2020-04-15 17:33:34,in,1
20198_490000167G_2020-04-15_in_0,Notting Hill Gate Station,2020-04-15 17:37:38,2020-04-15 17:29:30,in,1
20279_490004737S_2020-04-15_out_0,Kensal House,2020-04-15 17:37:36,2020-04-15 17:36:34,out,1
20198_490012550S_2020-04-15_in_0,Chepstow Villas,2020-04-15 17:36:17,2020-04-15 17:36:36,in,1
20286_490G00013908_2020-04-15_out_0,Union Road,2020-04-15 17:35:42,2020-04-15 17:33:29,out,1
20276_490005064N_2020-04-15_out_0,Battersea Park / Chelsea Gate,2020-04-15 17:35:54,2020-04-15 17:32:55,out,1
20276_490005063N_2020-04-15_out_0,Royal Hospital Chelsea,2020-04-15 17:37:36,2020-04-15 17:36:26,out,1
20276_490009205N_2020-04-15_out_0,Lister Hospital,2020-04-15 17:36:31,2020-04-15 17:36:27,out,1
20198_490G00003399_2020-04-15_in_0,Portobello and Golborne Market,2020-04-15 17:35:27,2020-04-15 17:33:41,in,1
20197_490011761M_2020-04-15_out_0,Kensington Palace,2020-04-15 17:37:16,2020-04-15 17:36:49,out,1
20212_490014679S_2020-04-15_in_0,Wilcox Road,2020-04-15 17:36:12,2020-04-15 17:33:40,in,1
20286_490001310B_2020-04-15_out_0,Westbury Street,2020-04-15 17:37:31,2020-04-15 17:29:48,out,1
20276_490011763N_2020-04-15_out_0,Royal Hospital Road,2020-04-15 17:37:59,2020-04-15 17:36:19,out,1
20279_490007860N_2020-04-15_out_0,Kilburn Lane / Harrow Road,2020-04-15 17:40:09,2020-04-15 17:36:01,out,1
20279_490008897T_2020-04-15_out_0,Ladbroke Grove Sainsbury's,2020-04-15 17:38:35,2020-04-15 17:36:05,out,1
20311_490008897T_2020-04-15_in_0,Ladbroke Grove Sainsbury's,2020-04-15 17:41:27,2020-04-15 17:39:31,in,1
20275_490012162E_2020-04-15_in_0,Silverthorne Road,2020-04-15 17:42:19,2020-04-15 17:39:15,in,1
20198_490010536K_2020-04-15_in_0,York House Place / Kensington High St,2020-04-15 17:41:36,2020-04-15 17:35:59,in,1
20275_490008978N1_2020-04-15_in_0,Larkhall Park,2020-04-15 17:46:01,2020-04-15 17:39:19,in,1
20275_490G00013908_2020-04-15_in_0,Union Road,2020-04-15 17:45:04,2020-04-15 17:42:34,in,1
20197_490012055N_2020-04-15_out_0,Sheffield Terrace,2020-04-15 17:39:53,2020-04-15 17:39:12,out,1
20286_490005064N_2020-04-15_out_0,Battersea Park / Chelsea Gate,2020-04-15 17:45:07,2020-04-15 17:42:31,out,1
20286_490014192N2_2020-04-15_out_0,Queenstown Road / Wandsworth Road,2020-04-15 17:39:21,2020-04-15 17:39:22,out,1
20313_490014192N2_2020-04-15_out_0,Queenstown Road / Wandsworth Road,2020-04-15 17:47:38,2020-04-15 17:47:48.618000,out,1
20197_490000167G_2020-04-15_out_0,Notting Hill Gate Station,2020-04-15 17:40:59,2020-04-15 17:39:23,out,1
20275_490012940N_2020-04-15_in_0,St Rule Street,2020-04-15 17:43:12,2020-04-15 17:39:25,in,1
20197_490012550N_2020-04-15_out_0,Stanley Gardens,2020-04-15 17:43:55,2020-04-15 17:42:40,out,1
20313_490010921S_2020-04-15_out_0,Wandsworth Road Station,2020-04-15 17:43:41,2020-04-15 17:42:32,out,1
20286_490001234S_2020-04-15_out_0,Queenstown Road Station,2020-04-15 17:41:44,2020-04-15 17:39:44,out,1
20191_490000206M_2020-04-15_in_0,Sloane Square Stn  / Lower Sloane St,2020-04-15 17:46:26,2020-04-15 17:42:40,in,1
20198_490G00010728_2020-04-15_in_0,Palace Gate,2020-04-15 17:44:10,2020-04-15 17:39:36,in,1
20275_490014192N2_2020-04-15_in_0,Queenstown Road / Wandsworth Road,2020-04-15 17:40:30,2020-04-15 17:39:28,in,1
20198_490012055N_2020-04-15_in_0,Sheffield Terrace,2020-04-15 17:40:21,2020-04-15 17:36:17,in,1
20198_490011761M_2020-04-15_in_0,Kensington Palace,2020-04-15 17:43:09,2020-04-15 17:36:22,in,1
20313_490008969S_2020-04-15_out_0,Lansdowne Green,2020-04-15 17:39:32,2020-04-15 17:39:37,out,1
20286_490005063N_2020-04-15_out_0,Royal Hospital Chelsea,2020-04-15 17:46:45,2020-04-15 17:42:58,out,1
20286_490009205N_2020-04-15_out_0,Lister Hospital,2020-04-15 17:46:03,2020-04-15 17:42:59,out,1
20191_490011198W_2020-04-15_in_0,Prince Of Wales Gate,2020-04-15 17:42:33,2020-04-15 17:39:40,in,1
20198_490011198W_2020-04-15_in_0,Prince Of Wales Gate,2020-04-15 17:47:46,2020-04-15 17:48:07.068000,in,1
20191_490015175C_2020-04-15_in_0,Sloane Square,2020-04-15 17:44:56,2020-04-15 17:42:55,in,1
20286_490G00012235_2020-04-15_out_0,Sopwith Way,2020-04-15 17:43:11,2020-04-15 17:43:00,out,1
20286_490011360W_2020-04-15_out_0,Cedars Road,2020-04-15 17:39:53,2020-04-15 17:29:23,out,1
20313_490011360W_2020-04-15_out_0,Cedars Road,2020-04-15 17:46:21,2020-04-15 17:43:01,out,1
20311_490G00003399_2020-04-15_in_0,Portobello and Golborne Market,2020-04-15 17:46:34,2020-04-15 17:43:22,in,1
20286_490011763N_2020-04-15_out_0,Royal Hospital Road,2020-04-15 17:47:36,2020-04-15 17:47:58.681000,out,1
20275_490008969S_2020-04-15_in_0,Lansdowne Green,2020-04-15 17:46:58,2020-04-15 17:39:43,in,1
20198_490011334E1_2020-04-15_in_0,Queen's Gate,2020-04-15 17:44:49,2020-04-15 17:39:43,in,1
20311_490G00012622_2020-04-15_in_0,Station Terrace,2020-04-15 17:47:10,2020-04-15 17:19:33,in,1
20198_490G00019161_2020-04-15_in_0,Palace Gardens Terr / Notting Hill Gte,2020-04-15 17:39:28,2020-04-15 17:39:31,in,1
20191_490011334E1_2020-04-15_in_0,Queen's Gate,2020-04-15 17:38:57,2020-04-15 17:36:31,in,1
20190_490000247G1_2020-04-15_in_0,Vauxhall Bus Station,2020-04-15 17:41:46,2020-04-15 17:39:58,in,1
20286_490014058N_2020-04-15_out_0,The Chase,2020-04-15 17:39:02,2020-04-15 17:29:44,out,1
20313_490014058N_2020-04-15_out_0,The Chase,2020-04-15 17:45:39,2020-04-15 17:43:18,out,1
20279_490001161N_2020-04-15_out_0,Kensal Rise Station,2020-04-15 17:43:26,2020-04-15 17:43:19,out,1
20191_490000130KE_2020-04-15_in_0,Knightsbridge Station  / Harrods,2020-04-15 17:43:59,2020-04-15 17:36:47,in,1
20197_490000167A_2020-04-15_out_0,Ladbroke Road,2020-04-15 17:42:48,2020-04-15 17:43:08,out,1
20275_490011163S_2020-04-15_in_0,Prairie Street,2020-04-15 17:38:24,2020-04-15 17:33:23,in,1
20191_490G00011822_2020-04-15_in_0,Rutland Gardens,2020-04-15 17:43:13,2020-04-15 17:39:45,in,1
20286_490012162E_2020-04-15_out_0,Silverthorne Road,2020-04-15 17:41:20,2020-04-15 17:39:55,out,1
20313_490G00013908_2020-04-15_out_0,Union Road,2020-04-15 17:41:56,2020-04-15 17:39:51,out,1
20286_490011163S_2020-04-15_out_0,Prairie Street,2020-04-15 17:40:32,2020-04-15 17:39:52,out,1
20313_490011163S_2020-04-15_out_0,Prairie Street,2020-04-15 17:47:40,2020-04-15 17:43:12,out,1
20286_490G01016A_2020-04-15_out_0,Battersea Park Station,2020-04-15 17:43:06,2020-04-15 17:39:53,out,1
20190_490005678X_2020-04-15_in_0,Covent Garden Market East Side,2020-04-15 17:40:09,2020-04-15 17:39:55,in,1
20197_490004099N_2020-04-15_out_0,Blenheim Crescent,2020-04-15 17:46:22,2020-04-15 17:39:47,out,1
20275_490014058N_2020-04-15_in_0,The Chase,2020-04-15 17:41:24,2020-04-15 17:29:42,in,1
20275_490010921S_2020-04-15_in_0,Wandsworth Road Station,2020-04-15 17:44:10,2020-04-15 17:43:16,in,1
20191_490005063N_2020-04-15_in_0,Royal Hospital Chelsea,2020-04-15 17:47:30,2020-04-15 17:43:17,in,1
20279_490003583S_2020-04-15_out_0,Banister Road,2020-04-15 17:41:19,2020-04-15 17:36:45,out,1
20198_490011750W_2020-04-15_in_0,Royal Albert Hall,2020-04-15 17:46:04,2020-04-15 17:39:48,in,1
20212_490000247G1_2020-04-15_in_0,Vauxhall Bus Station,2020-04-15 17:39:19,2020-04-15 17:36:46,in,1
20191_490011750W_2020-04-15_in_0,Royal Albert Hall,2020-04-15 17:40:19,2020-04-15 17:39:48,in,1
20276_490011822W_2020-04-15_out_0,Knightsbridge Barracks,2020-04-15 17:44:01,2020-04-15 17:42:30,out,1
20276_490011097S_2020-04-15_out_0,Pont Street,2020-04-15 17:41:35,2020-04-15 17:39:40,out,1
20197_490G00003399_2020-04-15_out_0,Portobello and Golborne Market,2020-04-15 17:44:53,2020-04-15 17:40:00,out,1
20276_490011198W_2020-04-15_out_0,Prince Of Wales Gate,2020-04-15 17:45:01,2020-04-15 17:42:25,out,1
20190_490014679S_2020-04-15_in_0,Wilcox Road,2020-04-15 17:39:18,2020-04-15 17:36:49,in,1
20276_490000206K_2020-04-15_out_0,Sloane Square Station,2020-04-15 17:39:20,2020-04-15 17:39:21,out,1
20276_490006691W_2020-04-15_out_0,Exhibition Road,2020-04-15 17:45:58,2020-04-15 17:42:39,out,1
20313_490001310B_2020-04-15_out_0,Westbury Street,2020-04-15 17:43:56,2020-04-15 17:43:22,out,1
20197_490008288H_2020-04-15_out_0,Kensington Church Street / Holland St,2020-04-15 17:39:02,2020-04-15 17:36:32,out,1
20276_490000130KE_2020-04-15_out_0,Knightsbridge Station  / Harrods,2020-04-15 17:43:08,2020-04-15 17:42:30,out,1
20311_490007860S_2020-04-15_in_0,Harrow Road / Kilburn Lane,2020-04-15 17:39:13,2020-04-15 17:39:26,in,1
20311_490004737S_2020-04-15_in_0,Kensal House,2020-04-15 17:42:12,2020-04-15 17:39:42,in,1
20313_490008978N1_2020-04-15_out_0,Larkhall Park,2020-04-15 17:40:37,2020-04-15 17:36:41,out,1
20276_490015175A_2020-04-15_out_0,Sloane Street / Sloane Square Station,2020-04-15 17:40:15,2020-04-15 17:40:01,out,1
20311_490000131A_2020-04-15_in_0,Ladbroke Grove Station,2020-04-15 17:44:18,2020-04-15 17:42:30,in,1
20311_490005139C_2020-04-15_in_0,Chesterton Road,2020-04-15 17:42:44,2020-04-15 17:42:32,in,1
20311_490008898F_2020-04-15_in_0,St Charles Square,2020-04-15 17:43:44,2020-04-15 17:39:21,in,1
20276_490G00130K1_2020-04-15_out_0,Knightsbridge Station,2020-04-15 17:43:01,2020-04-15 17:39:45,out,1
20311_490003619M_2020-04-15_in_0,Barlby Road,2020-04-15 17:42:57,2020-04-15 17:39:51,in,1
20311_490012550S_2020-04-15_in_0,Chepstow Villas,2020-04-15 17:46:58,2020-04-15 17:43:08,in,1
20191_490000247G1_2020-04-17_out_0,Vauxhall Bus Station,2020-04-17 09:06:00,2020-04-17 09:04:10.733000,out,1
20276_490011198W_2020-04-17_out_0,Prince Of Wales Gate,2020-04-17 09:10:20,2020-04-17 09:04:11.372000,out,1
20190_490010536K_2020-04-17_in_0,York House Place / Kensington High St,2020-04-17 09:05:07,2020-04-17 09:04:11.974000,in,1
20275_490012055N_2020-04-17_out_0,Sheffield Terrace,2020-04-17 09:05:43,2020-04-17 09:04:12.597000,out,1
20275_490000131A_2020-04-17_out_0,Ladbroke Grove Station,2020-04-17 09:13:19,2020-04-17 09:08:37.508000,out,1
20191_490010921S_2020-04-17_out_0,Wandsworth Road Station,2020-04-17 09:10:47,2020-04-17 09:10:50.306000,out,1
20311_490000247G1_2020-04-17_out_0,Vauxhall Bus Station,2020-04-17 09:18:00,2020-04-17 09:04:10,out,1
20283_490011198W_2020-04-17_out_0,Prince Of Wales Gate,2020-04-17 09:16:18,2020-04-17 09:04:11,out,1
20284_490010536K_2020-04-17_in_0,York House Place / Kensington High St,2020-04-17 09:15:27,2020-04-17 09:04:11,in,1
20276_490012055N_2020-04-17_out_0,Sheffield Terrace,2020-04-17 09:16:57,2020-04-17 09:04:12,out,1
20275_490008898F_2020-04-17_out_0,St Charles Square,2020-04-17 09:14:20,2020-04-17 09:04:13,out,1
20311_490005678X_2020-04-17_out_0,Covent Garden Market East Side,2020-04-17 09:18:19,2020-04-17 09:06:25,out,1
20283_490011822W_2020-04-17_out_0,Knightsbridge Barracks,2020-04-17 09:15:31,2020-04-17 09:10:47,out,1
20199_490000131A_2020-04-17_in_0,Ladbroke Grove Station,2020-04-17 09:19:17,2020-04-17 09:10:48,in,1
20191_490005064N_2020-04-17_out_0,Battersea Park / Chelsea Gate,2020-04-17 09:21:24,2020-04-17 09:10:48,out,1
20275_490008897T_2020-04-17_out_0,Ladbroke Grove Sainsbury's,2020-04-17 09:16:50,2020-04-17 09:10:50,out,1
20199_490005139C_2020-04-17_in_0,Chesterton Road,2020-04-17 09:18:15,2020-04-17 09:10:51,in,1
20199_490008898F_2020-04-17_in_0,St Charles Square,2020-04-17 09:17:43,2020-04-17 09:10:55,in,1
20311_490014679S_2020-04-17_out_0,Wilcox Road,2020-04-17 09:19:24,2020-04-17 09:10:57,out,1
20191_490014192N2_2020-04-17_out_0,Queenstown Road / Wandsworth Road,2020-04-17 09:13:45,2020-04-17 09:10:57,out,1
20276_490000167G_2020-04-17_out_0,Notting Hill Gate Station,2020-04-17 09:16:58,2020-04-17 09:10:58,out,1
