vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
20154_490G00064C_2020-04-23_in_0,Earls Court Station,2020-04-23 04:58:47,2020-04-23 04:59:07,in,1
20162_490013297S2_2020-04-23_out_0,Chippenham Road / Shirland Road,2020-04-23 04:58:23,2020-04-23 04:57:35,out,1
20155_490014468S_2020-04-23_out_0,West Hampstead Police Station,2020-04-23 04:58:25,2020-04-23 04:57:50,out,1
20165_490005089D_2020-04-23_in_0,Pembridge Villas,2020-04-23 04:59:08,2020-04-23 04:59:13,in,1
20155_490006951S_2020-04-23_out_0,Fortune Green,2020-04-23 04:58:42,2020-04-23 04:58:01,out,1
20494_490000110E_2020-04-23_out_0,High Street Kensington Station,2020-04-23 04:58:37,2020-04-23 04:49:22,out,1
20155_490006953N_2020-04-23_out_0,Finchley Road,2020-04-23 04:59:32,2020-04-23 04:59:08,out,1
20494_490010984T_2020-04-23_out_0,Phillimore Gardens,2020-04-23 04:58:12,2020-04-23 04:57:51,out,1
20157_490012082B_2020-04-23_in_0,Compayne Gardens,2020-04-23 04:59:13,2020-04-23 04:51:15,in,1
20157_490014819N_2020-04-23_in_0,Woodchurch Road,2020-04-23 04:59:37,2020-04-23 04:51:11,in,1
20165_490005085S_2020-04-23_in_0,Chepstow Crescent,2020-04-23 04:59:46,2020-04-23 04:59:21,in,1
20494_490012055N_2020-04-23_out_0,Sheffield Terrace,2020-04-23 05:00:24,2020-04-23 04:48:53,out,1
20154_490011479S_2020-04-23_in_0,Redcliffe Square,2020-04-23 05:00:16,2020-04-23 04:59:00,in,1
20157_490G000620_2020-04-23_in_0,Kilburn High Road / Quex Road,2020-04-23 05:00:53,2020-04-23 04:59:38,in,1
20155_490009232S_2020-04-23_out_0,Llanvanor Road,2020-04-23 05:01:17,2020-04-23 04:59:42,out,1
20155_490015362N_2020-04-23_out_0,Lyndale Avenue,2020-04-23 05:00:40,2020-04-23 04:58:56,out,1
20162_490004444N_2020-04-23_out_0,Hansel Road,2020-04-23 05:01:01,2020-04-23 05:00:36,out,1
20154_490007055HK_2020-04-23_in_0,Fulham Road / Chelsea & Westminster Hosp,2020-04-23 05:01:04,2020-04-23 04:59:27,in,1
20157_490011375K_2020-04-23_in_0,Quex Road,2020-04-23 05:00:33,2020-04-23 04:52:10,in,1
20162_490005186N2_2020-04-23_out_0,Chippenham Gardens,2020-04-23 05:00:41,2020-04-23 05:00:46,out,1
20494_490000167G_2020-04-23_out_0,Notting Hill Gate Station,2020-04-23 05:01:18,2020-04-23 04:49:01,out,1
20165_490000167G_2020-04-23_in_0,Notting Hill Gate Station,2020-04-23 05:01:09,2020-04-23 04:59:26,in,1
20165_490000167K_2020-04-23_in_0,Palace Gardens Terr / Notting Hill Gte,2020-04-23 05:01:00,2020-04-23 05:00:49,in,1
20155_490005160S2_2020-04-23_out_0,Childs Hill / Cricklewood Lane,2020-04-23 05:00:28,2020-04-23 04:59:42,out,1
20491_490015497GC_2020-04-23_in_0,Golders Green Station,2020-04-23 05:02:25,2020-04-23 04:49:06,in,1
20169_490011480N_2020-04-23_out_0,Redcliffe Street,2020-04-23 05:03:10,2020-04-23 05:02:59,out,1
20155_490015497GC_2020-04-23_out_0,Golders Green Station,2020-04-23 05:03:01,2020-04-23 05:02:55,out,1
20165_490012055N_2020-04-23_in_0,Sheffield Terrace,2020-04-23 05:01:43,2020-04-23 05:00:47,in,1
20169_490005076W_2020-04-23_out_0,Edith Grove / Worlds End,2020-04-23 05:02:10,2020-04-23 05:01:16,out,1
20169_490007055HL_2020-04-23_out_0,Fulham Road,2020-04-23 05:02:28,2020-04-23 05:02:39,out,1
20491_490007267GL_2020-04-23_in_0,Golders Green / Finchley Road,2020-04-23 05:02:28,2020-04-23 05:02:23,in,1
20494_490015039B_2020-04-23_out_0,Notting Hill Gate Stn  / Pembridge Rd,2020-04-23 05:02:13,2020-04-23 04:49:19,out,1
20162_490015243Y_2020-04-23_out_0,Kilburn High Rd Stn  / Cambridge Avenue,2020-04-23 05:02:48,2020-04-23 05:01:12,out,1
20155_490006262S_2020-04-23_out_0,Dunstan Road,2020-04-23 05:02:03,2020-04-23 04:52:46,out,1
20157_490015243Y_2020-04-23_in_0,Kilburn High Rd Stn  / Cambridge Avenue,2020-04-23 05:02:15,2020-04-23 05:00:37,in,1
20165_490010536K_2020-04-23_in_0,York House Place / Kensington High St,2020-04-23 05:02:35,2020-04-23 05:00:34,in,1
20157_490000127KA_2020-04-23_in_0,Kilburn Park Station,2020-04-23 05:02:40,2020-04-23 05:01:04,in,1
20155_490007267GL_2020-04-23_out_0,Golders Green / Finchley Road,2020-04-23 05:03:03,2020-04-23 05:01:01,out,1
20162_490000127KA_2020-04-23_out_0,Kilburn Park Station,2020-04-23 05:02:32,2020-04-23 05:00:39,out,1
20162_490012626N_2020-04-23_out_0,Rudolph Road,2020-04-23 05:01:47,2020-04-23 05:00:56,out,1
20169_490007608N_2020-04-23_out_0,Gunter Grove,2020-04-23 05:02:50,2020-04-23 05:01:07,out,1
20491_490006262S_2020-04-23_in_0,Dunstan Road,2020-04-23 05:03:06,2020-04-23 05:02:24,in,1
20157_490004444S_2020-04-23_in_0,Cambridge Road,2020-04-23 05:03:52,2020-04-23 05:04:06,in,1
20157_490012626S_2020-04-23_in_0,Carlton Vale,2020-04-23 05:03:49,2020-04-23 05:00:45,in,1
20494_490012948S_2020-04-23_out_0,St Stephens Gardens,2020-04-23 05:04:49,2020-04-23 05:04:16,out,1
20165_490010984T_2020-04-23_in_0,Phillimore Gardens,2020-04-23 05:04:49,2020-04-23 04:55:55,in,1
20491_490005160S2_2020-04-23_in_0,Childs Hill / Cricklewood Lane,2020-04-23 05:04:24,2020-04-23 05:04:23,in,1
20162_490011375K_2020-04-23_out_0,Quex Road,2020-04-23 05:04:36,2020-04-23 05:00:40,out,1
20169_490010529B_2020-04-23_out_0,Earls Court Square,2020-04-23 05:04:15,2020-04-23 05:02:58,out,1
20162_490008710P_2020-04-23_out_0,Kilburn High Road,2020-04-23 05:03:55,2020-04-23 05:01:14,out,1
20165_490000110E_2020-04-23_in_0,High Street Kensington Station,2020-04-23 05:04:11,2020-04-23 05:04:19,in,1
20494_490005089E_2020-04-23_out_0,Pembridge Villas / Westbourne Grove,2020-04-23 05:04:16,2020-04-23 04:49:39,out,1
20491_490009232S_2020-04-23_in_0,Llanvanor Road,2020-04-23 05:04:00,2020-04-23 05:03:58,in,1
20157_490005186S1_2020-04-23_in_0,Shirland Road,2020-04-23 05:04:55,2020-04-23 05:01:08,in,1
20494_490005085S_2020-04-23_out_0,Chepstow Crescent,2020-04-23 05:03:26,2020-04-23 04:49:29,out,1
20491_490015362N_2020-04-23_in_0,Lyndale Avenue,2020-04-23 05:04:55,2020-04-23 05:04:45,in,1
20169_490014554N_2020-04-23_out_0,Old Brompton Road,2020-04-23 05:03:47,2020-04-23 05:02:42,out,1
20494_490014402A_2020-04-23_out_0,Artesian Road,2020-04-23 05:04:46,2020-04-23 04:49:24,out,1
20169_490G00064C_2020-04-23_out_0,Earls Court Station,2020-04-23 05:04:51,2020-04-23 05:03:03,out,1
20491_490006953S_2020-04-23_in_0,Fortune Green Road,2020-04-23 05:06:32,2020-04-23 05:04:28,in,1
20494_490014404P_2020-04-23_out_0,Brunel Estate,2020-04-23 05:05:25,2020-04-23 05:04:02,out,1
20169_490014257E_2020-04-23_out_0,West Cromwell Road,2020-04-23 05:06:16,2020-04-23 05:02:34,out,1
20157_490013297S2_2020-04-23_in_0,Chippenham Road / Shirland Road,2020-04-23 05:05:19,2020-04-23 05:02:37,in,1
20169_490011943N_2020-04-23_out_0,Scarsdale Villas,2020-04-23 05:06:35,2020-04-23 05:06:33,out,1
20165_490011943S_2020-04-23_in_0,Pembroke Road,2020-04-23 05:06:06,2020-04-23 05:04:12,in,1
20162_490003068N_2020-04-23_out_0,West End Lane,2020-04-23 05:05:01,2020-04-23 05:02:44,out,1
20154_490005087W_2020-04-23_in_0,Chelsea Worlds End,2020-04-23 05:05:56,2020-04-23 05:02:47,in,1
20165_490006305H_2020-04-23_in_0,Cromwell Road,2020-04-23 05:06:17,2020-04-23 05:02:56,in,1
20491_490008061S_2020-04-23_in_0,Hendon Way,2020-04-23 05:05:56,2020-04-23 05:04:30,in,1
20157_490006473N_2020-04-23_in_0,Elgin Avenue / Chippenham Road,2020-04-23 05:06:05,2020-04-23 05:01:15,in,1
20494_490000259B_2020-04-23_out_0,Westbourne Park Station,2020-04-23 05:06:00,2020-04-23 05:05:57,out,1
20165_490005528V_2020-04-23_in_0,Earls Court Road / Pembroke Place,2020-04-23 05:05:13,2020-04-23 05:00:46,in,1
20162_490014819N_2020-04-23_out_0,Woodchurch Road,2020-04-23 05:05:31,2020-04-23 05:02:57,out,1
20157_490007861W2_2020-04-23_in_0,Harrow Road,2020-04-23 05:06:29,2020-04-23 05:01:13,in,1
20169_490005528Q_2020-04-23_out_0,Pembroke Place,2020-04-23 05:07:22,2020-04-23 05:04:33,out,1
20162_490001330N_2020-04-23_out_0,West Hampstead Station,2020-04-23 05:07:56,2020-04-23 05:05:48,out,1
20491_490006951S_2020-04-23_in_0,Fortune Green,2020-04-23 05:07:09,2020-04-23 05:04:03,in,1
20157_490007861K_2020-04-23_in_0,Great Western Road / Harrow Road,2020-04-23 05:07:02,2020-04-23 05:04:14,in,1
20162_490012082A_2020-04-23_out_0,West Hampstead Stn / Broadhurst Gdns,2020-04-23 05:06:49,2020-04-23 05:06:28,out,1
20491_490014468S_2020-04-23_in_0,West Hampstead Police Station,2020-04-23 05:08:00,2020-04-23 05:04:21,in,1
20165_490010187K_2020-04-23_in_0,Nevern Place,2020-04-23 05:07:59,2020-04-23 05:07:56,in,1
20162_490014431N_2020-04-23_out_0,West End Green,2020-04-23 05:08:01,2020-04-23 05:07:38,out,1
20494_490007861W2_2020-04-23_out_0,Harrow Road,2020-04-23 05:06:38,2020-04-23 05:06:38,out,1
20494_490007861E_2020-04-23_out_0,Elgin Avenue / Harrow Road,2020-04-23 05:08:08,2020-04-23 05:08:13,out,1
20169_490011943S_2020-04-23_out_0,Pembroke Road,2020-04-23 05:06:47,2020-04-23 05:02:38,out,1
20162_490006041D_2020-04-23_out_0,Dennington Park Road,2020-04-23 05:08:14,2020-04-23 05:06:10,out,1
20491_490014431N_2020-04-23_in_0,West End Green,2020-04-23 05:07:46,2020-04-23 05:08:07,in,1
20491_490014819N_2020-04-23_in_0,Woodchurch Road,2020-04-23 05:09:51,2020-04-23 05:09:53,in,1
20491_490001330N_2020-04-23_in_0,West Hampstead Station,2020-04-23 05:09:06,2020-04-23 05:08:16,in,1
20165_490G00064C_2020-04-23_in_0,Earls Court Station,2020-04-23 05:09:03,2020-04-23 05:09:22,in,1
20494_490013297S2_2020-04-23_out_0,Chippenham Road / Shirland Road,2020-04-23 05:09:48,2020-04-23 05:07:51,out,1
20157_490008697N_2020-04-23_in_0,Shrewsbury Road / Brunel Estate,2020-04-23 05:09:17,2020-04-23 04:59:25,in,1
20162_490014468S_2020-04-23_out_0,West Hampstead Police Station,2020-04-23 05:08:42,2020-04-23 05:08:05,out,1
20169_490000110E_2020-04-23_out_0,High Street Kensington Station,2020-04-23 05:08:55,2020-04-23 05:06:19,out,1
20162_490006951S_2020-04-23_out_0,Fortune Green,2020-04-23 05:09:15,2020-04-23 05:08:17,out,1
20169_490010984T_2020-04-23_out_0,Phillimore Gardens,2020-04-23 05:08:19,2020-04-23 05:04:32,out,1
20157_490000259B_2020-04-23_in_0,Westbourne Park Station,2020-04-23 05:08:34,2020-04-23 05:07:40,in,1
20491_490006041D_2020-04-23_in_0,Dennington Park Road,2020-04-23 05:08:17,2020-04-23 05:07:42,in,1
20494_490006473N_2020-04-23_out_0,Elgin Avenue / Chippenham Road,2020-04-23 05:08:53,2020-04-23 05:09:21,out,1
20491_490012082B_2020-04-23_in_0,Compayne Gardens,2020-04-23 05:09:47,2020-04-23 05:08:18,in,1
20162_490005160S2_2020-04-23_out_0,Childs Hill / Cricklewood Lane,2020-04-23 05:11:52,2020-04-23 05:01:20,out,1
20169_490012055N_2020-04-23_out_0,Sheffield Terrace,2020-04-23 05:10:47,2020-04-23 05:05:50,out,1
20494_490012626N_2020-04-23_out_0,Rudolph Road,2020-04-23 05:11:34,2020-04-23 05:07:55,out,1
20157_490005085S_2020-04-23_in_0,Chepstow Crescent,2020-04-23 05:12:47,2020-04-23 05:12:49,in,1
20169_490008288H_2020-04-23_out_0,Kensington Church Street / Holland St,2020-04-23 05:09:52,2020-04-23 05:09:39,out,1
20165_490011479S_2020-04-23_in_0,Redcliffe Square,2020-04-23 05:10:48,2020-04-23 05:09:14,in,1
20165_490015228L_2020-04-23_in_0,Earls Court Road / Old Brompton Road,2020-04-23 05:10:02,2020-04-23 05:09:34,in,1
20491_490G000620_2020-04-23_in_0,Kilburn High Road / Quex Road,2020-04-23 05:11:49,2020-04-23 05:11:29,in,1
20162_490009232S_2020-04-23_out_0,Llanvanor Road,2020-04-23 05:12:27,2020-04-23 05:08:19,out,1
20157_490012948S_2020-04-23_in_0,St Stephens Gardens,2020-04-23 05:09:58,2020-04-23 04:49:01,in,1
20162_490015362N_2020-04-23_out_0,Lyndale Avenue,2020-04-23 05:10:42,2020-04-23 05:10:48,out,1
20494_490004444N_2020-04-23_out_0,Hansel Road,2020-04-23 05:10:55,2020-04-23 05:07:34,out,1
20157_490005089D_2020-04-23_in_0,Pembridge Villas,2020-04-23 05:11:53,2020-04-23 05:11:05,in,1
20165_490007055HK_2020-04-23_in_0,Fulham Road / Chelsea & Westminster Hosp,2020-04-23 05:11:14,2020-04-23 05:11:18,in,1
20169_490000167G_2020-04-23_out_0,Notting Hill Gate Station,2020-04-23 05:11:29,2020-04-23 05:09:20,out,1
20169_490015039B_2020-04-23_out_0,Notting Hill Gate Stn  / Pembridge Rd,2020-04-23 05:12:54,2020-04-23 05:06:16,out,1
20491_490011375K_2020-04-23_in_0,Quex Road,2020-04-23 05:11:13,2020-04-23 05:07:39,in,1
20494_490005186N2_2020-04-23_out_0,Chippenham Gardens,2020-04-23 05:10:34,2020-04-23 05:07:45,out,1
20494_490015243Y_2020-04-23_out_0,Kilburn High Rd Stn  / Cambridge Avenue,2020-04-23 05:13:01,2020-04-23 05:09:50,out,1
20162_490006953N_2020-04-23_out_0,Finchley Road,2020-04-23 05:10:28,2020-04-23 05:00:46,out,1
20491_490015243Y_2020-04-23_in_0,Kilburn High Rd Stn  / Cambridge Avenue,2020-04-23 05:13:24,2020-04-23 05:07:35,in,1
20157_490014402Z_2020-04-23_in_0,Westbourne Grove,2020-04-23 05:11:33,2020-04-23 05:11:08,in,1
20162_490006262S_2020-04-23_out_0,Dunstan Road,2020-04-23 05:13:19,2020-04-23 05:13:09,out,1
20494_490000127KA_2020-04-23_out_0,Kilburn Park Station,2020-04-23 05:12:45,2020-04-23 05:09:16,out,1
20155_490015497GC_2020-04-23_in_0,Golders Green Station,2020-04-23 05:14:22,2020-04-23 04:49:06,in,1
20162_490015497GC_2020-04-23_out_0,Golders Green Station,2020-04-23 05:15:18,2020-04-23 04:49:28,out,1
20154_490005076W_2020-04-23_out_0,Edith Grove / Worlds End,2020-04-23 05:15:08,2020-04-23 05:14:45,out,1
20169_490005089E_2020-04-23_out_0,Pembridge Villas / Westbourne Grove,2020-04-23 05:14:53,2020-04-23 05:14:50,out,1
20169_490005085S_2020-04-23_out_0,Chepstow Crescent,2020-04-23 05:14:02,2020-04-23 05:04:34,out,1
20494_490008710P_2020-04-23_out_0,Kilburn High Road,2020-04-23 05:14:29,2020-04-23 05:14:43,out,1
20155_490007267GL_2020-04-23_in_0,Golders Green / Finchley Road,2020-04-23 05:15:02,2020-04-23 04:48:54,in,1
20157_490000167G_2020-04-23_in_0,Notting Hill Gate Station,2020-04-23 05:13:48,2020-04-23 05:11:17,in,1
20165_490005087W_2020-04-23_in_0,Chelsea Worlds End,2020-04-23 05:15:21,2020-04-23 05:12:50,in,1
20157_490000167K_2020-04-23_in_0,Palace Gardens Terr / Notting Hill Gte,2020-04-23 05:14:46,2020-04-23 05:11:03,in,1
20162_490007267GL_2020-04-23_out_0,Golders Green / Finchley Road,2020-04-23 05:14:07,2020-04-23 05:14:31,out,1
20491_490000127KA_2020-04-23_in_0,Kilburn Park Station,2020-04-23 05:14:30,2020-04-23 05:14:33,in,1
20154_490007608N_2020-04-23_out_0,Gunter Grove,2020-04-23 05:15:26,2020-04-23 05:14:36,out,1
20155_490006262S_2020-04-23_in_0,Dunstan Road,2020-04-23 05:15:37,2020-04-23 04:48:55,in,1
20491_490004444S_2020-04-23_in_0,Cambridge Road,2020-04-23 05:16:17,2020-04-23 05:14:12,in,1
20491_490012626S_2020-04-23_in_0,Carlton Vale,2020-04-23 05:15:31,2020-04-23 05:14:15,in,1
20494_490012082A_2020-04-23_out_0,West Hampstead Stn / Broadhurst Gdns,2020-04-23 05:16:50,2020-04-23 05:13:01,out,1
20494_490011375K_2020-04-23_out_0,Quex Road,2020-04-23 05:15:31,2020-04-23 05:14:10,out,1
20157_490012055N_2020-04-23_in_0,Sheffield Terrace,2020-04-23 05:15:32,2020-04-23 05:11:02,in,1
20154_490007055HL_2020-04-23_out_0,Fulham Road,2020-04-23 05:16:16,2020-04-23 05:14:23,out,1
20169_490014402A_2020-04-23_out_0,Artesian Road,2020-04-23 05:15:36,2020-04-23 05:06:21,out,1
20155_490009232S_2020-04-23_in_0,Llanvanor Road,2020-04-23 05:16:19,2020-04-23 04:48:52,in,1
20491_490005186S1_2020-04-23_in_0,Shirland Road,2020-04-23 05:16:59,2020-04-23 05:14:37,in,1
20494_490003068N_2020-04-23_out_0,West End Lane,2020-04-23 05:16:05,2020-04-23 05:14:28,out,1
20157_490010536K_2020-04-23_in_0,York House Place / Kensington High St,2020-04-23 05:16:43,2020-04-23 05:12:24,in,1
20494_490014819N_2020-04-23_out_0,Woodchurch Road,2020-04-23 05:16:28,2020-04-23 05:14:40,out,1
20169_490012948S_2020-04-23_out_0,St Stephens Gardens,2020-04-23 05:16:38,2020-04-23 05:09:29,out,1
20494_490006041D_2020-04-23_out_0,Dennington Park Road,2020-04-23 05:18:09,2020-04-23 05:18:15,out,1
20154_490011480N_2020-04-23_out_0,Redcliffe Street,2020-04-23 05:17:02,2020-04-23 05:14:42,out,1
20494_490001330N_2020-04-23_out_0,West Hampstead Station,2020-04-23 05:17:38,2020-04-23 05:14:02,out,1
