vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
6890_490005945G_2020-04-25_out_0,Dalston Junction Station,2020-04-25 10:07:09,2020-04-25 10:05:35,out,1
5797_490011653S_2020-04-25_in_0,Roman Road,2020-04-25 10:06:26,2020-04-25 10:05:43,in,1
6507_490003352S_2020-04-25_out_0,Arbery Road,2020-04-25 10:05:43,2020-04-25 10:05:50,out,1
5797_490012633S_2020-04-25_in_0,St Barnabas Church,2020-04-25 10:07:06,2020-04-25 10:05:57,in,1
5532_490007626B_2020-04-25_out_0,Hackney Town Hall,2020-04-25 10:07:46,2020-04-25 10:06:00,out,1
6507_490012633S_2020-04-25_out_0,St Barnabas Church,2020-04-25 10:07:12,2020-04-25 10:06:03,out,1
6143_490004584N_2020-04-25_out_0,East India Dock Road,2020-04-25 10:06:07,2020-04-25 10:05:55,out,1
7336_490008757N_2020-04-25_out_0,Crews Street,2020-04-25 10:06:58,2020-04-25 10:03:58,out,1
5532_490012462N_2020-04-25_out_0,St Thomas's Square,2020-04-25 10:05:52,2020-04-25 10:05:57,out,1
7336_490012438S_2020-04-25_out_0,St Edmund's School,2020-04-25 10:06:20,2020-04-25 10:04:02,out,1
6893_490006345E_2020-04-25_in_0,East Ferry Road,2020-04-25 10:05:39,2020-04-25 10:04:07,in,1
6507_490013517S_2020-04-25_out_0,Lichfield Road,2020-04-25 10:06:01,2020-04-25 10:02:03,out,1
5797_490006025N_2020-04-25_in_0,Victoria Park,2020-04-25 10:06:06,2020-04-25 10:01:00,in,1
6896_490002083A_2020-04-25_in_0,Westferry Station,2020-04-25 10:06:20,2020-04-25 10:05:46,in,1
6893_490002061B_2020-04-25_in_0,Mudchute Station  / Spindrift Ave,2020-04-25 10:06:20,2020-04-25 10:04:10,in,1
5797_490003352S_2020-04-25_in_0,Arbery Road,2020-04-25 10:08:11,2020-04-25 09:58:39,in,1
7440_490007626B_2020-04-25_in_0,Hackney Town Hall,2020-04-25 10:08:15,2020-04-25 10:07:48,in,1
7336_490003602N_2020-04-25_out_0,Barkantine Clinic / Hutchings Street,2020-04-25 10:08:27,2020-04-25 10:07:40,out,1
6896_490000038J_2020-04-25_in_0,Canada Square South,2020-04-25 10:09:43,2020-04-25 10:05:36,in,1
7336_490012181N_2020-04-25_out_0,Sir John Mcdougal Gardens,2020-04-25 10:07:56,2020-04-25 10:07:53,out,1
6507_490006025N_2020-04-25_out_0,Victoria Park,2020-04-25 10:08:49,2020-04-25 10:07:54,out,1
7336_490005323N_2020-04-25_out_0,Marsh Wall / Heron Quay,2020-04-25 10:09:44,2020-04-25 10:07:56,out,1
6143_490011031S_2020-04-25_out_0,Pixley Street,2020-04-25 10:07:57,2020-04-25 10:07:57,out,1
7336_490009545N_2020-04-25_out_0,Byng Street,2020-04-25 10:08:44,2020-04-25 10:08:06,out,1
6890_490006929D_2020-04-25_out_0,Forest Road,2020-04-25 10:08:11,2020-04-25 10:08:02,out,1
6143_490012881S_2020-04-25_out_0,St Paul's Way,2020-04-25 10:08:37,2020-04-25 10:08:00,out,1
5532_490010161E_2020-04-25_out_0,Royal Oak Road,2020-04-25 10:09:05,2020-04-25 10:08:01,out,1
6893_490008507S_2020-04-25_in_0,Isle Of Dogs Asda,2020-04-25 10:07:56,2020-04-25 09:58:57,in,1
7336_490006092S_2020-04-25_out_0,Arnhem Wharf Primary School,2020-04-25 10:08:24,2020-04-25 09:59:06,out,1
5532_490009644E_2020-04-25_out_0,Graham Road / Hackney Central,2020-04-25 10:09:06,2020-04-25 10:08:15,out,1
5797_490015151H_2020-04-25_in_0,Mile End Station / Bow Road,2020-04-25 10:08:29,2020-04-25 10:08:11,in,1
5797_490013517S_2020-04-25_in_0,Lichfield Road,2020-04-25 10:07:52,2020-04-25 10:08:17,in,1
6143_490013846N_2020-04-25_out_0,Ackroyd Drive,2020-04-25 10:09:30,2020-04-25 10:08:19,out,1
6507_490010554S2_2020-04-25_out_0,Old Ford Road,2020-04-25 10:08:08,2020-04-25 10:06:17,out,1
6896_490000038F_2020-04-25_in_0,Canary Wharf Station,2020-04-25 10:10:15,2020-04-25 10:08:07,in,1
6507_490014374N_2020-04-25_out_0,Terrace Road,2020-04-25 10:11:26,2020-04-25 10:09:57,out,1
6143_490000146B_2020-04-25_out_0,Mile End Station,2020-04-25 10:11:28,2020-04-25 10:09:49,out,1
6896_490009545S_2020-04-25_in_0,Cuba Street,2020-04-25 10:11:50,2020-04-25 10:03:45,in,1
7440_490009645W_2020-04-25_in_0,Shore Road,2020-04-25 10:11:24,2020-04-25 10:10:00,in,1
6896_490003602N_2020-04-25_in_0,Barkantine Clinic / Hutchings Street,2020-04-25 10:12:03,2020-04-25 10:12:17,in,1
6896_490005323N_2020-04-25_in_0,Marsh Wall / Heron Quay,2020-04-25 10:11:33,2020-04-25 10:01:50,in,1
5797_490000146B_2020-04-25_in_0,Mile End Station,2020-04-25 10:11:02,2020-04-25 10:10:14,in,1
5532_490010160E1_2020-04-25_out_0,Greenwood Road,2020-04-25 10:10:31,2020-04-25 10:08:12,out,1
6896_490014483E_2020-04-25_in_0,West India Avenue,2020-04-25 10:10:28,2020-04-25 10:10:24,in,1
5532_490012569E_2020-04-25_out_0,Stannard Road,2020-04-25 10:11:24,2020-04-25 10:08:15,out,1
6507_490010068N_2020-04-25_out_0,Moulins Road,2020-04-25 10:10:49,2020-04-25 10:10:27,out,1
6507_490011823S_2020-04-25_out_0,Victoria Park Road,2020-04-25 10:10:09,2020-04-25 10:06:12,out,1
6143_490006614S_2020-04-25_out_0,Eric Street,2020-04-25 10:10:38,2020-04-25 10:08:10,out,1
6143_490G000925_2020-04-25_out_0,Mile End Station / Mile End Road,2020-04-25 10:11:16,2020-04-25 10:10:32,out,1
6507_490008277W_2020-04-25_out_0,Holcroft Road,2020-04-25 10:12:09,2020-04-25 10:09:55,out,1
7336_490000038F_2020-04-25_out_0,Canary Wharf Station,2020-04-25 10:13:47,2020-04-25 10:12:34,out,1
5532_490005945G_2020-04-25_out_0,Dalston Junction Station,2020-04-25 10:13:43,2020-04-25 10:12:08,out,1
7336_490000038J_2020-04-25_out_0,Canada Square South,2020-04-25 10:12:46,2020-04-25 10:12:09,out,1
6507_490009645W_2020-04-25_out_0,Shore Road,2020-04-25 10:13:54,2020-04-25 10:09:50,out,1
7439_490008507N2_2020-04-25_out_0,Crossharbour Asda,2020-04-25 10:13:35,2020-04-25 10:12:21,out,1
6143_490003352S_2020-04-25_out_0,Arbery Road,2020-04-25 10:13:06,2020-04-25 10:12:22,out,1
6896_490006092S_2020-04-25_in_0,Arnhem Wharf Primary School,2020-04-25 10:13:31,2020-04-25 10:12:18,in,1
7277_490005945K_2020-04-25_in_0,Dalston Lane / Dalston Junction Stn,2020-04-25 10:13:14,2020-04-25 10:12:23,in,1
5797_490003783S_2020-04-25_in_0,Mile End Park Leisure Centre,2020-04-25 10:13:23,2020-04-25 10:12:20,in,1
6143_490012633S_2020-04-25_out_0,St Barnabas Church,2020-04-25 10:14:06,2020-04-25 10:12:35,out,1
5797_490006614S_2020-04-25_in_0,Eric Street,2020-04-25 10:12:57,2020-04-25 10:12:27,in,1
7439_490002061N_2020-04-25_out_0,Mudchute Station,2020-04-25 10:14:02,2020-04-25 10:12:30,out,1
7440_490008277W_2020-04-25_in_0,Holcroft Road,2020-04-25 10:12:43,2020-04-25 10:12:34,in,1
7440_490014374N_2020-04-25_in_0,Terrace Road,2020-04-25 10:13:35,2020-04-25 10:06:09,in,1
6896_490012181N_2020-04-25_in_0,Sir John Mcdougal Gardens,2020-04-25 10:12:54,2020-04-25 10:12:38,in,1
6143_490013517S_2020-04-25_out_0,Lichfield Road,2020-04-25 10:12:52,2020-04-25 10:10:30,out,1
7277_490005945G_2020-04-25_in_0,Dalston Junction Station,2020-04-25 10:12:16,2020-04-25 10:12:19,in,1
5797_490012881S_2020-04-25_in_0,St Paul's Way,2020-04-25 10:13:56,2020-04-25 10:12:07,in,1
7439_490007774N_2020-04-25_out_0,Harbinger School / Masthouse Ter. Pier,2020-04-25 10:15:49,2020-04-25 10:14:20,out,1
6507_490014373LC_2020-04-25_out_0,Mare Street / Well Street,2020-04-25 10:16:03,2020-04-25 10:16:24,out,1
7277_490010161E_2020-04-25_in_0,Royal Oak Road,2020-04-25 10:16:02,2020-04-25 10:14:16,in,1
7336_490014483E_2020-04-25_out_0,West India Avenue,2020-04-25 10:14:22,2020-04-25 10:12:11,out,1
7277_490010160E1_2020-04-25_in_0,Greenwood Road,2020-04-25 10:15:22,2020-04-25 10:12:15,in,1
6143_490006025N_2020-04-25_out_0,Victoria Park,2020-04-25 10:14:41,2020-04-25 10:14:30,out,1
7336_490002083A_2020-04-25_out_0,Westferry Station,2020-04-25 10:15:35,2020-04-25 10:14:34,out,1
6896_490013550E_2020-04-25_in_0,Maconochies Road,2020-04-25 10:15:28,2020-04-25 10:12:25,in,1
7440_490007535S_2020-04-25_in_0,Church Crescent,2020-04-25 10:14:16,2020-04-25 10:10:03,in,1
7440_490012255S_2020-04-25_in_0,Penshurst Road,2020-04-25 10:14:30,2020-04-25 10:14:31,in,1
7277_490012569E_2020-04-25_in_0,Stannard Road,2020-04-25 10:14:41,2020-04-25 10:12:18,in,1
5797_490011031S_2020-04-25_in_0,Pixley Street,2020-04-25 10:14:16,2020-04-25 10:14:33,in,1
7336_490014457B_2020-04-25_out_0,Westferry Circus / Canary Wharf Pier,2020-04-25 10:14:54,2020-04-25 10:12:32,out,1
6896_490012438S_2020-04-25_in_0,St Edmund's School,2020-04-25 10:14:36,2020-04-25 10:12:35,in,1
7336_490011878N_2020-04-25_out_0,Salter Street,2020-04-25 10:15:54,2020-04-25 10:14:44,out,1
7440_490011823S_2020-04-25_in_0,Victoria Park Road,2020-04-25 10:15:27,2020-04-25 10:14:34,in,1
5532_490006929D_2020-04-25_out_0,Forest Road,2020-04-25 10:14:51,2020-04-25 10:12:30,out,1
6896_490008757S_2020-04-25_in_0,Crews Street / The Space Theatre,2020-04-25 10:14:14,2020-04-25 10:12:31,in,1
6896_490006345E_2020-04-25_in_0,East Ferry Road,2020-04-25 10:15:23,2020-04-25 10:14:53,in,1
7439_490013550W_2020-04-25_out_0,Langbourne Place,2020-04-25 10:15:00,2020-04-25 10:12:45,out,1
6896_490007774N_2020-04-25_in_0,Harbinger School / Masthouse Ter. Pier,2020-04-25 10:14:47,2020-04-25 10:14:50,in,1
5797_490004584N_2020-04-25_in_0,East India Dock Road,2020-04-25 10:15:44,2020-04-25 10:14:45,in,1
6143_490011823S_2020-04-25_out_0,Victoria Park Road,2020-04-25 10:15:59,2020-04-25 10:14:52,out,1
7439_490009924S_2020-04-25_out_0,Millwall Park,2020-04-25 10:14:58,2020-04-25 10:12:41,out,1
6143_490010554S2_2020-04-25_out_0,Old Ford Road,2020-04-25 10:15:00,2020-04-25 10:12:48,out,1
5797_490000038J_2020-04-25_in_0,Canada Square South,2020-04-25 10:19:56,2020-04-25 10:16:20,in,1
6143_490009645W_2020-04-25_out_0,Shore Road,2020-04-25 10:19:54,2020-04-25 10:16:21,out,1
5797_490009159S_2020-04-25_in_0,Limehouse Police Station,2020-04-25 10:16:41,2020-04-25 10:12:13,in,1
7439_490003602N_2020-04-25_out_0,Barkantine Clinic / Hutchings Street,2020-04-25 10:18:17,2020-04-25 10:18:30,out,1
7277_490009644G_2020-04-25_in_0,Hackney Central / Mare Street,2020-04-25 10:16:37,2020-04-25 10:16:22,in,1
6896_490002061N_2020-04-25_in_0,Mudchute Station,2020-04-25 10:17:03,2020-04-25 10:14:22,in,1
6143_490008277W_2020-04-25_out_0,Holcroft Road,2020-04-25 10:17:59,2020-04-25 10:16:25,out,1
7440_490003352S_2020-04-25_in_0,Arbery Road,2020-04-25 10:18:59,2020-04-25 10:18:31,in,1
7277_490007626B_2020-04-25_in_0,Hackney Town Hall,2020-04-25 10:18:51,2020-04-25 10:18:34,in,1
7439_490012181N_2020-04-25_out_0,Sir John Mcdougal Gardens,2020-04-25 10:18:02,2020-04-25 10:14:28,out,1
7439_490005323N_2020-04-25_out_0,Marsh Wall / Heron Quay,2020-04-25 10:19:35,2020-04-25 10:16:35,out,1
7440_490011653S_2020-04-25_in_0,Roman Road,2020-04-25 10:17:53,2020-04-25 10:14:25,in,1
7336_490011031S_2020-04-25_out_0,Pixley Street,2020-04-25 10:19:11,2020-04-25 10:18:44,out,1
7336_490004584N_2020-04-25_out_0,East India Dock Road,2020-04-25 10:17:40,2020-04-25 10:14:35,out,1
6896_490008507S_2020-04-25_in_0,Isle Of Dogs Asda,2020-04-25 10:17:57,2020-04-25 10:14:38,in,1
6507_490010161E_2020-04-25_out_0,Royal Oak Road,2020-04-25 10:20:21,2020-04-25 10:16:39,out,1
6507_490012462N_2020-04-25_out_0,St Thomas's Square,2020-04-25 10:16:41,2020-04-25 10:16:40,out,1
6507_490007626B_2020-04-25_out_0,Hackney Town Hall,2020-04-25 10:18:38,2020-04-25 10:16:43,out,1
7439_490009545N_2020-04-25_out_0,Byng Street,2020-04-25 10:19:09,2020-04-25 10:18:57,out,1
7440_490012633S_2020-04-25_in_0,St Barnabas Church,2020-04-25 10:18:31,2020-04-25 10:14:37,in,1
6896_490009924S_2020-04-25_out_0,Millwall Park,2020-04-25 10:20:13,2020-04-25 10:19:05,out,1
7439_490008757N_2020-04-25_out_0,Crews Street,2020-04-25 10:16:33,2020-04-25 10:16:47,out,1
7439_490006092S_2020-04-25_out_0,Arnhem Wharf Primary School,2020-04-25 10:17:07,2020-04-25 10:16:50,out,1
7440_490006025N_2020-04-25_in_0,Victoria Park,2020-04-25 10:16:40,2020-04-25 10:14:45,in,1
7439_490012438S_2020-04-25_out_0,St Edmund's School,2020-04-25 10:16:28,2020-04-25 10:14:48,out,1
6507_490009644E_2020-04-25_out_0,Graham Road / Hackney Central,2020-04-25 10:19:34,2020-04-25 10:19:06,out,1
6143_490010068N_2020-04-25_out_0,Moulins Road,2020-04-25 10:16:56,2020-04-25 10:16:55,out,1
7440_490015151H_2020-04-25_in_0,Mile End Station / Bow Road,2020-04-25 10:20:15,2020-04-25 10:19:02,in,1
7440_490013517S_2020-04-25_in_0,Lichfield Road,2020-04-25 10:19:32,2020-04-25 10:19:08,in,1
5797_490002083A_2020-04-25_in_0,Westferry Station,2020-04-25 10:16:51,2020-04-25 10:16:30,in,1
6143_490014374N_2020-04-25_out_0,Terrace Road,2020-04-25 10:17:17,2020-04-25 10:16:27,out,1
6896_490002061B_2020-04-25_in_0,Mudchute Station  / Spindrift Ave,2020-04-25 10:16:27,2020-04-25 10:14:55,in,1
5797_490000038F_2020-04-25_in_0,Canary Wharf Station,2020-04-25 10:20:46,2020-04-25 10:18:58,in,1
5798_490005945K_2020-04-25_in_0,Dalston Lane / Dalston Junction Stn,2020-04-25 10:22:13,2020-04-25 09:58:51,in,1
7440_490003783S_2020-04-25_in_0,Mile End Park Leisure Centre,2020-04-25 10:21:52,2020-04-25 10:20:46,in,1
7336_490012881S_2020-04-25_out_0,St Paul's Way,2020-04-25 10:20:54,2020-04-25 10:20:54,out,1
7440_490006614S_2020-04-25_in_0,Eric Street,2020-04-25 10:21:27,2020-04-25 10:20:53,in,1
7440_490000146B_2020-04-25_in_0,Mile End Station,2020-04-25 10:22:04,2020-04-25 10:14:39,in,1
6896_490013550W_2020-04-25_out_0,Langbourne Place,2020-04-25 10:21:16,2020-04-25 10:19:09,out,1
6507_490010160E1_2020-04-25_out_0,Greenwood Road,2020-04-25 10:21:01,2020-04-25 10:19:03,out,1
6507_490012569E_2020-04-25_out_0,Stannard Road,2020-04-25 10:21:58,2020-04-25 10:16:54,out,1
5797_490014483E_2020-04-25_in_0,West India Avenue,2020-04-25 10:21:34,2020-04-25 10:19:04,in,1
7336_490006614S_2020-04-25_out_0,Eric Street,2020-04-25 10:22:30,2020-04-25 10:21:04,out,1
6143_490014373LC_2020-04-25_out_0,Mare Street / Well Street,2020-04-25 10:20:42,2020-04-25 10:20:38,out,1
5798_490005945G_2020-04-25_in_0,Dalston Junction Station,2020-04-25 10:21:20,2020-04-25 09:58:47,in,1
7336_490013846N_2020-04-25_out_0,Ackroyd Drive,2020-04-25 10:21:29,2020-04-25 10:21:13,out,1
7277_490009645W_2020-04-25_in_0,Shore Road,2020-04-25 10:21:52,2020-04-25 10:18:38,in,1
7275_490007774N_2020-04-25_out_0,Harbinger School / Masthouse Ter. Pier,2020-04-25 10:26:59,2020-04-25 10:24:53,out,1
7439_490000038F_2020-04-25_out_0,Canary Wharf Station,2020-04-25 10:23:20,2020-04-25 10:21:00,out,1
5798_490010161E_2020-04-25_in_0,Royal Oak Road,2020-04-25 10:25:55,2020-04-25 10:24:45,in,1
7439_490014483E_2020-04-25_out_0,West India Avenue,2020-04-25 10:23:54,2020-04-25 10:20:35,out,1
7439_490000038J_2020-04-25_out_0,Canada Square South,2020-04-25 10:22:44,2020-04-25 10:20:34,out,1
7440_490012881S_2020-04-25_in_0,St Paul's Way,2020-04-25 10:23:04,2020-04-25 10:20:32,in,1
6507_490005945G_2020-04-25_out_0,Dalston Junction Station,2020-04-25 10:23:31,2020-04-25 10:16:20,out,1
7336_490000146B_2020-04-25_out_0,Mile End Station,2020-04-25 10:23:33,2020-04-25 10:20:33,out,1
7440_490009159S_2020-04-25_in_0,Limehouse Police Station,2020-04-25 10:25:30,2020-04-25 10:24:54,in,1
5798_490009644G_2020-04-25_in_0,Hackney Central / Mare Street,2020-04-25 10:27:01,2020-04-25 10:24:52,in,1
5798_490010160E1_2020-04-25_in_0,Greenwood Road,2020-04-25 10:25:15,2020-04-25 10:24:56,in,1
7277_490012255S_2020-04-25_in_0,Penshurst Road,2020-04-25 10:24:49,2020-04-25 10:16:34,in,1
7277_490007535S_2020-04-25_in_0,Church Crescent,2020-04-25 10:24:05,2020-04-25 10:16:32,in,1
7275_490008507N2_2020-04-25_out_0,Crossharbour Asda,2020-04-25 10:23:00,2020-04-25 09:58:48,out,1
5797_490003602N_2020-04-25_in_0,Barkantine Clinic / Hutchings Street,2020-04-25 10:23:44,2020-04-25 10:20:42,in,1
5798_490012569E_2020-04-25_in_0,Stannard Road,2020-04-25 10:23:47,2020-04-25 09:58:45,in,1
5797_490009545S_2020-04-25_in_0,Cuba Street,2020-04-25 10:22:59,2020-04-25 10:20:50,in,1
5797_490006092S_2020-04-25_in_0,Arnhem Wharf Primary School,2020-04-25 10:24:45,2020-04-25 10:24:59,in,1
6896_490006092S_2020-04-25_out_0,Arnhem Wharf Primary School,2020-04-25 10:24:01,2020-04-25 10:19:03,out,1
5797_490013550E_2020-04-25_in_0,Maconochies Road,2020-04-25 10:26:36,2020-04-25 09:58:53,in,1
7440_490011031S_2020-04-25_in_0,Pixley Street,2020-04-25 10:23:19,2020-04-25 10:20:51,in,1
6507_490006929D_2020-04-25_out_0,Forest Road,2020-04-25 10:25:05,2020-04-25 10:25:11,out,1
7277_490011823S_2020-04-25_in_0,Victoria Park Road,2020-04-25 10:25:15,2020-04-25 10:25:07,in,1
6896_490012438S_2020-04-25_out_0,St Edmund's School,2020-04-25 10:22:47,2020-04-25 10:19:04,out,1
5797_490008757S_2020-04-25_in_0,Crews Street / The Space Theatre,2020-04-25 10:25:37,2020-04-25 10:25:13,in,1
7439_490014457B_2020-04-25_out_0,Westferry Circus / Canary Wharf Pier,2020-04-25 10:24:26,2020-04-25 10:20:59,out,1
5797_490005323N_2020-04-25_in_0,Marsh Wall / Heron Quay,2020-04-25 10:22:43,2020-04-25 10:20:59,in,1
7275_490002061N_2020-04-25_out_0,Mudchute Station,2020-04-25 10:23:28,2020-04-25 09:58:58,out,1
7277_490008277W_2020-04-25_in_0,Holcroft Road,2020-04-25 10:23:21,2020-04-25 10:18:58,in,1
5797_490012438S_2020-04-25_in_0,St Edmund's School,2020-04-25 10:25:26,2020-04-25 09:59:02,in,1
5797_490012181N_2020-04-25_in_0,Sir John Mcdougal Gardens,2020-04-25 10:24:27,2020-04-25 10:21:05,in,1
5797_490007774N_2020-04-25_in_0,Harbinger School / Masthouse Ter. Pier,2020-04-25 10:26:15,2020-04-25 09:59:09,in,1
7275_490013550W_2020-04-25_out_0,Langbourne Place,2020-04-25 10:26:06,2020-04-25 10:25:26,out,1
