vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
8351_490003259E_2020-04-15_in_0,East Hill / Alma Road,2020-04-15 14:24:55,2020-04-15 14:23:29,in,1
8991_490G00005847_2020-04-15_out_0,Morval Road,2020-04-15 14:24:50,2020-04-15 14:18:59,out,1
8884_490001231F_2020-04-15_in_0,Putney Station,2020-04-15 14:25:56,2020-04-15 14:23:32,in,1
8991_490012810N_2020-04-15_out_0,St Matthews Estate,2020-04-15 14:25:29,2020-04-15 14:19:00,out,1
9801_490001223U_2020-04-15_out_0,Peckham Rye Station,2020-04-15 14:24:00,2020-04-15 14:21:12,out,1
8885_490006945N_2020-04-15_in_0,Forthbridge Road,2020-04-15 14:24:19,2020-04-15 14:23:36,in,1
8445_490011673E_2020-04-15_out_0,Rookery Road,2020-04-15 14:24:18,2020-04-15 14:23:39,out,1
9801_490010269N_2020-04-15_out_0,Nigel Road,2020-04-15 14:26:02,2020-04-15 14:23:40,out,1
8884_490001231N_2020-04-15_in_0,St John's Avenue,2020-04-15 14:24:13,2020-04-15 14:23:47,in,1
8548_490011285E2_2020-04-15_out_0,Putney Heath / Green Man,2020-04-15 14:25:45,2020-04-15 14:23:53,out,1
8347_490007758M_2020-04-15_in_0,The Aylesham Centre,2020-04-15 14:24:47,2020-04-15 14:22:45,in,1
8351_490G00014195_2020-04-15_in_0,Wandsworth Town Hall,2020-04-15 14:23:58,2020-04-15 14:23:44,in,1
8445_490004913E_2020-04-15_out_0,Cedars Road,2020-04-15 14:25:08,2020-04-15 14:21:25,out,1
8347_490010877W_2020-04-15_in_0,Peckham Bus Station,2020-04-15 14:26:43,2020-04-15 14:23:02,in,1
8885_490000050E_2020-04-15_in_0,Clapham Common Station,2020-04-15 14:28:48,2020-04-15 14:23:02,in,1
8445_490012182E_2020-04-15_out_0,Sisters Avenue,2020-04-15 14:27:28,2020-04-15 14:23:04,out,1
9801_490010490W_2020-04-15_out_0,Oakhurst Grove,2020-04-15 14:29:02,2020-04-15 14:27:41,out,1
8351_490015404E_2020-04-15_in_0,Marcilly Road,2020-04-15 14:26:29,2020-04-15 14:18:22,in,1
9801_490008807W_2020-04-15_out_0,East Dulwich Road / Peckham Rye,2020-04-15 14:28:15,2020-04-15 14:27:48,out,1
8351_490011066W_2020-04-15_in_0,Plough Road,2020-04-15 14:28:02,2020-04-15 14:25:38,in,1
8884_490012985E_2020-04-15_in_0,Galveston Road,2020-04-15 14:28:26,2020-04-15 14:28:06,in,1
7653_490007299H_2020-04-15_in_0,East Dulwich Road / Goose Green,2020-04-15 14:27:05,2020-04-15 14:13:01,in,1
8445_490006403E_2020-04-15_out_0,Eccles Road,2020-04-15 14:28:38,2020-04-15 14:28:10,out,1
8884_490009543E_2020-04-15_in_0,Manfred Road,2020-04-15 14:27:39,2020-04-15 14:23:08,in,1
8445_490005333Z_2020-04-15_out_0,Northcote Road,2020-04-15 14:29:29,2020-04-15 14:28:02,out,1
9801_490010886A_2020-04-15_out_0,Peckham Rye / Nunhead Lane,2020-04-15 14:26:39,2020-04-15 14:25:44,out,1
9283_490009836A_2020-04-15_out_0,Merton Road,2020-04-15 14:28:08,2020-04-15 14:28:11,out,1
7653_490010490W_2020-04-15_in_0,Oakhurst Grove,2020-04-15 14:28:18,2020-04-15 14:28:12,in,1
7653_490008807W_2020-04-15_in_0,East Dulwich Road / Peckham Rye,2020-04-15 14:29:08,2020-04-15 14:21:11,in,1
9283_490012985E_2020-04-15_out_0,Galveston Road,2020-04-15 14:28:59,2020-04-15 14:28:18,out,1
8885_490011673E_2020-04-15_in_0,Rookery Road,2020-04-15 14:26:38,2020-04-15 14:23:35,in,1
8991_490008919A_2020-04-15_out_0,Lambeth Town Hall,2020-04-15 14:28:13,2020-04-15 14:28:30,out,1
9283_490014189Y_2020-04-15_out_0,Wandsworth Police Station,2020-04-15 14:29:07,2020-04-15 14:23:27,out,1
8351_490001069M_2020-04-15_in_0,Clapham Junction Station,2020-04-15 14:28:49,2020-04-15 14:18:58,in,1
7653_490012417L_2020-04-15_in_0,Goose Green,2020-04-15 14:26:14,2020-04-15 14:26:15,in,1
8445_490006945N_2020-04-15_out_0,Forthbridge Road,2020-04-15 14:26:18,2020-04-15 14:21:34,out,1
9283_490008093W_2020-04-15_out_0,Herndon Road,2020-04-15 14:26:16,2020-04-15 14:21:28,out,1
8884_490G00069EB_2020-04-15_in_0,East Putney Station,2020-04-15 14:26:51,2020-04-15 14:23:41,in,1
8885_490015236M_2020-04-15_in_0,Long Road / Clapham Common,2020-04-15 14:27:27,2020-04-15 14:26:12,in,1
9283_490G00014195_2020-04-15_out_0,Wandsworth Town Hall,2020-04-15 14:26:38,2020-04-15 14:26:14,out,1
8885_490010776E_2020-04-15_in_0,Park Hill,2020-04-15 14:31:07,2020-04-15 14:22:45,in,1
8884_490003383E_2020-04-15_in_0,Armoury Way,2020-04-15 14:31:01,2020-04-15 14:30:07,in,1
8351_490005332T_2020-04-15_in_0,Clapham Junction Station  / The Falcon,2020-04-15 14:30:21,2020-04-15 14:25:23,in,1
9801_490007299H_2020-04-15_out_0,East Dulwich Road / Goose Green,2020-04-15 14:30:16,2020-04-15 14:27:52,out,1
8884_490009836A_2020-04-15_in_0,Merton Road,2020-04-15 14:29:43,2020-04-15 14:25:32,in,1
8445_490005333V_2020-04-15_out_0,Clapham Junction / The Northcote,2020-04-15 14:30:23,2020-04-15 14:28:08,out,1
8991_490003071E_2020-04-15_out_0,Belvedere Place,2020-04-15 14:30:22,2020-04-15 14:20:54,out,1
8991_490012222W_2020-04-15_out_0,Solon Road,2020-04-15 14:30:52,2020-04-15 14:30:24,out,1
9285_490007758M_2020-04-15_out_0,The Aylesham Centre,2020-04-15 14:31:59,2020-04-15 14:30:15,out,1
8445_490001069M_2020-04-15_out_0,Clapham Junction Station,2020-04-15 14:31:50,2020-04-15 14:30:19,out,1
8991_490G00003796_2020-04-15_out_0,Bedford Road,2020-04-15 14:31:49,2020-04-15 14:30:35,out,1
9283_490001231F_2020-04-15_out_0,Putney Station,2020-04-15 14:32:11,2020-04-15 14:28:29,out,1
9283_490G00069EB_2020-04-15_out_0,East Putney Station,2020-04-15 14:30:32,2020-04-15 14:28:19,out,1
9283_490009543E_2020-04-15_out_0,Manfred Road,2020-04-15 14:29:39,2020-04-15 14:28:14,out,1
7653_490010269N_2020-04-15_in_0,Nigel Road,2020-04-15 14:30:50,2020-04-15 14:30:32,in,1
9801_490001090U_2020-04-15_out_0,Derwent Grove,2020-04-15 14:31:21,2020-04-15 14:28:33,out,1
8351_490005333V_2020-04-15_in_0,Clapham Junction / The Northcote,2020-04-15 14:31:59,2020-04-15 14:31:02,in,1
8351_490012182E_2020-04-15_in_0,Sisters Avenue,2020-04-15 14:34:05,2020-04-15 14:32:13,in,1
7653_490001223U_2020-04-15_in_0,Peckham Rye Station,2020-04-15 14:33:16,2020-04-15 14:32:16,in,1
7653_490008037X_2020-04-15_in_0,Heaton Road,2020-04-15 14:32:59,2020-04-15 14:27:45,in,1
8445_490011066W_2020-04-15_out_0,Plough Road,2020-04-15 14:32:33,2020-04-15 14:32:14,out,1
8885_490003071E_2020-04-15_in_0,Belvedere Place,2020-04-15 14:34:09,2020-04-15 14:32:16,in,1
8991_490010776E_2020-04-15_out_0,Park Hill,2020-04-15 14:33:07,2020-04-15 14:30:11,out,1
9801_490013755S_2020-04-15_out_0,Townley Road,2020-04-15 14:33:35,2020-04-15 14:20:42,out,1
8351_490006403E_2020-04-15_in_0,Eccles Road,2020-04-15 14:33:06,2020-04-15 14:32:29,in,1
9801_490006237W_2020-04-15_out_0,Dulwich Village,2020-04-15 14:34:27,2020-04-15 14:20:46,out,1
8885_490012222W_2020-04-15_in_0,Solon Road,2020-04-15 14:33:00,2020-04-15 14:32:38,in,1
9532_490011285N_2020-04-15_in_0,Putney Hill / Green Man,2020-04-15 14:33:37,2020-04-15 14:32:30,in,1
9801_490006334W_2020-04-15_out_0,Tessa Jowell Healtrh Centre,2020-04-15 14:32:19,2020-04-15 14:32:32,out,1
9283_490012340N_2020-04-15_out_0,Lytton Grove,2020-04-15 14:34:04,2020-04-15 14:28:13,out,1
9285_490001223U_2020-04-15_out_0,Peckham Rye Station,2020-04-15 14:33:31,2020-04-15 14:32:58,out,1
8885_490G00003796_2020-04-15_in_0,Bedford Road,2020-04-15 14:33:15,2020-04-15 14:13:18,in,1
9532_490011285E2_2020-04-15_in_0,Putney Heath / Green Man,2020-04-15 14:33:18,2020-04-15 14:33:05,in,1
8445_490015404E_2020-04-15_out_0,Marcilly Road,2020-04-15 14:33:57,2020-04-15 14:33:08,out,1
8445_490G00004538_2020-04-15_out_0,Brussels Road,2020-04-15 14:33:57,2020-04-15 14:30:54,out,1
8884_490G00014195_2020-04-15_in_0,Wandsworth Town Hall,2020-04-15 14:33:47,2020-04-15 14:30:52,in,1
8885_4900019343S_2020-04-15_in_0,St Matthew's Church,2020-04-15 14:36:48,2020-04-15 14:36:20,in,1
8884_490015404E_2020-04-15_in_0,Marcilly Road,2020-04-15 14:36:53,2020-04-15 14:36:03,in,1
8885_490008919A_2020-04-15_in_0,Lambeth Town Hall,2020-04-15 14:35:12,2020-04-15 14:32:22,in,1
7653_490007758M_2020-04-15_in_0,The Aylesham Centre,2020-04-15 14:34:56,2020-04-15 14:32:12,in,1
9532_490012340N_2020-04-15_in_0,Lytton Grove,2020-04-15 14:36:27,2020-04-15 14:35:58,in,1
8351_490004913E_2020-04-15_in_0,Cedars Road,2020-04-15 14:36:13,2020-04-15 14:32:15,in,1
9801_490003757W_2020-04-15_out_0,Beckwith Road,2020-04-15 14:36:17,2020-04-15 14:20:59,out,1
8445_490008418W_2020-04-15_out_0,Huguenot Place / Alma Road,2020-04-15 14:35:14,2020-04-15 14:32:34,out,1
9285_490010886A_2020-04-15_out_0,Peckham Rye / Nunhead Lane,2020-04-15 14:36:41,2020-04-15 14:36:36,out,1
8884_490003259E_2020-04-15_in_0,East Hill / Alma Road,2020-04-15 14:34:49,2020-04-15 14:30:37,in,1
8351_490006945N_2020-04-15_in_0,Forthbridge Road,2020-04-15 14:35:46,2020-04-15 14:32:59,in,1
9801_490001210N_2020-04-15_out_0,North Dulwich Station,2020-04-15 14:35:10,2020-04-15 14:21:10,out,1
8991_490011673E_2020-04-15_out_0,Rookery Road,2020-04-15 14:36:45,2020-04-15 14:37:00,out,1
9285_490010269N_2020-04-15_out_0,Nigel Road,2020-04-15 14:34:58,2020-04-15 14:30:48,out,1
8991_490015236M_2020-04-15_out_0,Long Road / Clapham Common,2020-04-15 14:36:37,2020-04-15 14:33:07,out,1
8991_490000050E_2020-04-15_out_0,Clapham Common Station,2020-04-15 14:35:09,2020-04-15 14:30:31,out,1
8445_490008093W_2020-04-15_out_0,Herndon Road,2020-04-15 14:36:34,2020-04-15 14:34:25,out,1
9283_490011285E2_2020-04-15_out_0,Putney Heath / Green Man,2020-04-15 14:34:55,2020-04-15 14:28:45,out,1
7653_490010877W_2020-04-15_in_0,Peckham Bus Station,2020-04-15 14:37:27,2020-04-15 14:36:11,in,1
8351_490000050E_2020-04-15_in_0,Clapham Common Station,2020-04-15 14:39:03,2020-04-15 14:36:12,in,1
9285_490008807W_2020-04-15_out_0,East Dulwich Road / Peckham Rye,2020-04-15 14:38:41,2020-04-15 14:36:04,out,1
9801_490011810E_2020-04-15_out_0,Ruskin Walk,2020-04-15 14:37:20,2020-04-15 14:36:20,out,1
9285_490010490W_2020-04-15_out_0,Oakhurst Grove,2020-04-15 14:38:53,2020-04-15 14:30:01,out,1
8885_490005933S_2020-04-15_in_0,Dalberg Road / Effra Parade,2020-04-15 14:39:17,2020-04-15 14:38:40,in,1
8884_490011066W_2020-04-15_in_0,Plough Road,2020-04-15 14:38:31,2020-04-15 14:38:56,in,1
8351_490011673E_2020-04-15_in_0,Rookery Road,2020-04-15 14:37:59,2020-04-15 14:13:23,in,1
9532_490001231F_2020-04-15_in_0,Putney Station,2020-04-15 14:38:27,2020-04-15 14:36:53,in,1
9801_490015247D_2020-04-15_out_0,Herne Hill,2020-04-15 14:38:36,2020-04-15 14:21:02,out,1
9801_490001149L_2020-04-15_out_0,Herne Hill Station,2020-04-15 14:39:21,2020-04-15 14:39:16,out,1
8884_490001069M_2020-04-15_in_0,Clapham Junction Station,2020-04-15 14:39:28,2020-04-15 14:39:13,in,1
8991_490006945N_2020-04-15_out_0,Forthbridge Road,2020-04-15 14:38:57,2020-04-15 14:37:13,out,1
8991_490004913E_2020-04-15_out_0,Cedars Road,2020-04-15 14:37:43,2020-04-15 14:37:04,out,1
8885_490G00005847_2020-04-15_in_0,Morval Road,2020-04-15 14:38:15,2020-04-15 14:37:03,in,1
8885_490012810N_2020-04-15_in_0,St Matthews Estate,2020-04-15 14:37:32,2020-04-15 14:37:12,in,1
8351_490015236M_2020-04-15_in_0,Long Road / Clapham Common,2020-04-15 14:38:31,2020-04-15 14:34:28,in,1
9532_490001231N_2020-04-15_in_0,St John's Avenue,2020-04-15 14:37:14,2020-04-15 14:37:08,in,1
8445_490G00014195_2020-04-15_out_0,Wandsworth Town Hall,2020-04-15 14:37:26,2020-04-15 14:34:30,out,1
9532_490G00069EB_2020-04-15_in_0,East Putney Station,2020-04-15 14:39:17,2020-04-15 14:39:23,in,1
8445_490014189Y_2020-04-15_out_0,Wandsworth Police Station,2020-04-15 14:38:52,2020-04-15 14:32:49,out,1
8445_490012985E_2020-04-15_out_0,Galveston Road,2020-04-15 14:39:26,2020-04-15 14:39:09,out,1
8991_490012182E_2020-04-15_out_0,Sisters Avenue,2020-04-15 14:40:02,2020-04-15 14:30:13,out,1
9285_490007299H_2020-04-15_out_0,East Dulwich Road / Goose Green,2020-04-15 14:40:06,2020-04-15 14:30:12,out,1
8885_490009933W_2020-04-15_in_0,Milton Road,2020-04-15 14:40:10,2020-04-15 14:38:33,in,1
8351_490010776E_2020-04-15_in_0,Park Hill,2020-04-15 14:40:49,2020-04-15 14:40:57,in,1
9532_490012985E_2020-04-15_in_0,Galveston Road,2020-04-15 14:41:40,2020-04-15 14:38:58,in,1
9801_490004402W_2020-04-15_out_0,Brockwell Lido,2020-04-15 14:41:25,2020-04-15 14:41:24,out,1
9532_490009543E_2020-04-15_in_0,Manfred Road,2020-04-15 14:40:29,2020-04-15 14:36:22,in,1
8885_490001149L_2020-04-15_in_0,Herne Hill Station,2020-04-15 14:41:38,2020-04-15 14:37:01,in,1
9370_490007758M_2020-04-15_out_0,The Aylesham Centre,2020-04-15 14:40:56,2020-04-15 14:38:47,out,1
9285_490001090U_2020-04-15_out_0,Derwent Grove,2020-04-15 14:40:55,2020-04-15 14:39:25,out,1
8991_490006403E_2020-04-15_out_0,Eccles Road,2020-04-15 14:41:36,2020-04-15 14:41:25,out,1
8445_490009836A_2020-04-15_out_0,Merton Road,2020-04-15 14:39:36,2020-04-15 14:32:42,out,1
8445_490G00069EB_2020-04-15_out_0,East Putney Station,2020-04-15 14:41:03,2020-04-15 14:39:09,out,1
8445_490009543E_2020-04-15_out_0,Manfred Road,2020-04-15 14:40:05,2020-04-15 14:39:06,out,1
8885_490004402W_2020-04-15_in_0,Brockwell Lido,2020-04-15 14:40:39,2020-04-15 14:36:40,in,1
8884_490005332T_2020-04-15_in_0,Clapham Junction Station  / The Falcon,2020-04-15 14:41:57,2020-04-15 14:41:06,in,1
9285_490013755S_2020-04-15_out_0,Townley Road,2020-04-15 14:43:05,2020-04-15 14:41:07,out,1
9801_490015275W_2020-04-15_out_0,Brixton Water Lane,2020-04-15 14:43:02,2020-04-15 14:41:06,out,1
9532_490003383E_2020-04-15_in_0,Armoury Way,2020-04-15 14:43:40,2020-04-15 14:38:38,in,1
9285_490006334W_2020-04-15_out_0,Tessa Jowell Healtrh Centre,2020-04-15 14:41:47,2020-04-15 14:41:16,out,1
9532_490009836A_2020-04-15_in_0,Merton Road,2020-04-15 14:41:48,2020-04-15 14:41:16,in,1
9801_490005054N_2020-04-15_out_0,Chaucer Road / Effra Parade,2020-04-15 14:42:35,2020-04-15 14:41:56,out,1
8884_490005333V_2020-04-15_in_0,Clapham Junction / The Northcote,2020-04-15 14:43:20,2020-04-15 14:39:36,in,1
8991_490005333Z_2020-04-15_out_0,Northcote Road,2020-04-15 14:42:24,2020-04-15 14:41:19,out,1
8351_490G00003796_2020-04-15_in_0,Bedford Road,2020-04-15 14:41:45,2020-04-15 14:41:34,in,1
8351_490012222W_2020-04-15_in_0,Solon Road,2020-04-15 14:43:21,2020-04-15 14:41:23,in,1
8445_490001231F_2020-04-15_out_0,Putney Station,2020-04-15 14:42:13,2020-04-15 14:41:46,out,1
8991_490005333V_2020-04-15_out_0,Clapham Junction / The Northcote,2020-04-15 14:43:14,2020-04-15 14:41:25,out,1
9370_490001223U_2020-04-15_out_0,Peckham Rye Station,2020-04-15 14:41:56,2020-04-15 14:41:38,out,1
8884_490012182E_2020-04-15_in_0,Sisters Avenue,2020-04-15 14:46:16,2020-04-15 14:45:42,in,1
