vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
20055_490004533N_2020-04-15_out_0,Brunswick Road,2020-04-15 17:21:55,2020-04-15 17:18:22,out,1
20545_490G00005214_2020-04-15_out_0,Chobham Road,2020-04-15 17:21:46,2020-04-15 17:18:23,out,1
20055_490001178S_2020-04-15_out_0,Leyton Midland Road Station,2020-04-15 17:21:56,2020-04-15 17:21:42,out,1
20055_490014044R_2020-04-15_out_0,Vicarage Road,2020-04-15 17:21:11,2020-04-15 17:18:31,out,1
20545_490009140E_2020-04-15_out_0,Burgess Road,2020-04-15 17:23:09,2020-04-15 17:18:31,out,1
20505_490G00009536_2020-04-15_in_0,Manbey Grove,2020-04-15 17:21:13,2020-04-15 17:18:32,in,1
20498_490011043E_2020-04-15_out_0,Plaistow Grove,2020-04-15 17:22:08,2020-04-15 17:18:34,out,1
20488_490007576S_2020-04-15_out_0,Grove Road,2020-04-15 17:22:47,2020-04-15 17:21:51,out,1
20505_490G00012902_2020-04-15_in_0,Stratford Library,2020-04-15 17:22:27,2020-04-15 17:18:37,in,1
20498_490005308S_2020-04-15_out_0,Church Street,2020-04-15 17:22:40,2020-04-15 17:18:48,out,1
20498_490014466N_2020-04-15_out_0,Paul Street,2020-04-15 17:23:16,2020-04-15 17:18:48,out,1
20505_490005308S_2020-04-15_in_0,Church Street,2020-04-15 17:26:19,2020-04-15 17:24:33,in,1
20548_490009140E_2020-04-15_in_0,Burgess Road,2020-04-15 17:27:28,2020-04-15 17:24:35,in,1
20168_490007576S_2020-04-15_in_0,Grove Road,2020-04-15 17:24:25,2020-04-15 17:24:39,in,1
20548_490006489E_2020-04-15_in_0,Edith Road,2020-04-15 17:26:47,2020-04-15 17:24:41,in,1
20055_490015100H_2020-04-15_out_0,Lea Bridge Road / Bakers Arms,2020-04-15 17:24:27,2020-04-15 17:24:42,out,1
20055_490015099B_2020-04-15_out_0,Hoe Street / Bakers Arms,2020-04-15 17:25:57,2020-04-15 17:24:44,out,1
20548_490013194S_2020-04-15_in_0,Drapers Field,2020-04-15 17:25:13,2020-04-15 17:24:48,in,1
20505_490014466S_2020-04-15_in_0,Barnby Street,2020-04-15 17:25:58,2020-04-15 17:24:52,in,1
20545_490006178N_2020-04-15_out_0,Millais Road,2020-04-15 17:26:53,2020-04-15 17:18:29,out,1
20168_490007547S_2020-04-15_in_0,Grosvenor Park Road,2020-04-15 17:23:48,2020-04-15 17:21:45,in,1
20498_490012903Z_2020-04-15_out_0,Stratford Broadway,2020-04-15 17:24:39,2020-04-15 17:18:32,out,1
20505_490015114E_2020-04-15_in_0,Stratford Centre,2020-04-15 17:23:52,2020-04-15 17:21:49,in,1
20488_490G00011349_2020-04-15_out_0,Queen's Road,2020-04-15 17:23:55,2020-04-15 17:21:50,out,1
20498_490G000773_2020-04-15_out_0,Stratford Bus Station,2020-04-15 17:26:27,2020-04-15 17:24:59,out,1
20545_490013194S_2020-04-15_out_0,Drapers Field,2020-04-15 17:26:57,2020-04-15 17:18:36,out,1
20548_490006178N_2020-04-15_in_0,Millais Road,2020-04-15 17:24:31,2020-04-15 17:18:36,in,1
20548_490G00136A_2020-04-15_in_0,Leyton Station,2020-04-15 17:24:20,2020-04-15 17:21:55,in,1
20168_490G00015099_2020-04-15_in_0,Bakers Avenue,2020-04-15 17:25:33,2020-04-15 17:22:02,in,1
20488_490014164A_2020-04-15_out_0,Walthamstow Bus Station,2020-04-15 17:25:48,2020-04-15 17:24:49,out,1
20545_490006489E_2020-04-15_out_0,Edith Road,2020-04-15 17:25:11,2020-04-15 17:25:05,out,1
20168_490G00009133_2020-04-15_in_0,Leyton Green,2020-04-15 17:27:25,2020-04-15 17:18:47,in,1
20505_490005620K_2020-04-15_in_0,Morley Road,2020-04-15 17:28:43,2020-04-15 17:27:51,in,1
20168_490001178S_2020-04-15_in_0,Leyton Midland Road Station,2020-04-15 17:29:46,2020-04-15 17:27:51,in,1
20505_490011043E_2020-04-15_in_0,Plaistow Grove,2020-04-15 17:27:59,2020-04-15 17:27:55,in,1
20545_490G00136A_2020-04-15_out_0,Leyton Station,2020-04-15 17:28:35,2020-04-15 17:27:57,out,1
20498_490009536N_2020-04-15_out_0,Maryland Station  / Manbey Grove,2020-04-15 17:30:37,2020-04-15 17:27:45,out,1
20505_490000182B_2020-04-15_in_0,Plaistow Station,2020-04-15 17:30:00,2020-04-15 17:28:03,in,1
20505_490G00005387_2020-04-15_in_0,High Street Plaistow,2020-04-15 17:30:40,2020-04-15 17:28:09,in,1
20055_490G00011349_2020-04-15_out_0,Queen's Road,2020-04-15 17:29:26,2020-04-15 17:28:13,out,1
20055_490007576S_2020-04-15_out_0,Grove Road,2020-04-15 17:28:17,2020-04-15 17:28:13,out,1
20548_490001190N_2020-04-15_in_0,Maryland Station,2020-04-15 17:30:28,2020-04-15 17:24:59,in,1
20168_490005459N_2020-04-15_in_0,Colchester Road,2020-04-15 17:28:20,2020-04-15 17:28:05,in,1
20548_490G00005214_2020-04-15_in_0,Chobham Road,2020-04-15 17:29:43,2020-04-15 17:25:13,in,1
20548_490008540S_2020-04-15_in_0,Janson Road,2020-04-15 17:28:54,2020-04-15 17:24:48,in,1
20498_490013402Q_2020-04-15_out_0,The Grove,2020-04-15 17:30:05,2020-04-15 17:28:19,out,1
20168_490G00007653_2020-04-15_in_0,Leyton Sports Ground,2020-04-15 17:30:37,2020-04-15 17:28:22,in,1
20168_490009137J_2020-04-15_in_0,Leyton Library,2020-04-15 17:33:57,2020-04-15 17:32:05,in,1
20545_490G00004557_2020-04-15_out_0,Buckingham Road,2020-04-15 17:33:04,2020-04-15 17:28:01,out,1
20168_490007350N_2020-04-15_in_0,Grange Park Road,2020-04-15 17:32:21,2020-04-15 17:18:19,in,1
20498_490G00005214_2020-04-15_out_0,Chobham Road,2020-04-15 17:33:11,2020-04-15 17:32:09,out,1
20545_490007350N_2020-04-15_out_0,Grange Park Road,2020-04-15 17:32:21,2020-04-15 17:31:58,out,1
20505_490006878N2_2020-04-15_in_0,Florence Road,2020-04-15 17:31:27,2020-04-15 17:27:47,in,1
20498_490001190N_2020-04-15_out_0,Maryland Station,2020-04-15 17:32:10,2020-04-15 17:32:01,out,1
20503_490011429J_2020-04-15_out_0,Rathbone Market,2020-04-15 17:32:48,2020-04-15 17:32:07,out,1
20503_490003750M_2020-04-15_out_0,Hermit Road,2020-04-15 17:33:16,2020-04-15 17:32:01,out,1
20548_490G00012902_2020-04-15_in_0,Stratford Library,2020-04-15 17:33:30,2020-04-15 17:32:23,in,1
20055_490014164A_2020-04-15_out_0,Walthamstow Bus Station,2020-04-15 17:33:06,2020-04-15 17:28:04,out,1
20545_490014044R_2020-04-15_out_0,Vicarage Road,2020-04-15 17:33:52,2020-04-15 17:32:16,out,1
20505_490007358W_2020-04-15_in_0,East London Cemetery,2020-04-15 17:32:49,2020-04-15 17:25:02,in,1
20548_490G00009536_2020-04-15_in_0,Manbey Grove,2020-04-15 17:32:37,2020-04-15 17:32:18,in,1
20168_490G00004557_2020-04-15_in_0,Buckingham Road,2020-04-15 17:32:52,2020-04-15 17:32:11,in,1
20505_490013943S_2020-04-15_in_0,Upper Road / Grange Road,2020-04-15 17:32:40,2020-04-15 17:32:31,in,1
20545_490009137J_2020-04-15_out_0,Leyton Library,2020-04-15 17:31:48,2020-04-15 17:25:10,out,1
20168_490014044R_2020-04-15_in_0,Vicarage Road,2020-04-15 17:31:45,2020-04-15 17:18:45,in,1
20505_490012596N_2020-04-15_in_0,Star Lane,2020-04-15 17:36:18,2020-04-15 17:27:54,in,1
20503_490008902N_2020-04-15_out_0,Ladysmith Road,2020-04-15 17:36:27,2020-04-15 17:35:14,out,1
20545_490004533N_2020-04-15_out_0,Brunswick Road,2020-04-15 17:35:01,2020-04-15 17:32:08,out,1
20503_490012596N_2020-04-15_out_0,Star Lane,2020-04-15 17:34:39,2020-04-15 17:31:57,out,1
20168_490013194S_2020-04-15_in_0,Drapers Field,2020-04-15 17:35:37,2020-04-15 17:35:19,in,1
20545_490005459N_2020-04-15_out_0,Colchester Road,2020-04-15 17:37:05,2020-04-15 17:32:07,out,1
20545_490001178S_2020-04-15_out_0,Leyton Midland Road Station,2020-04-15 17:36:07,2020-04-15 17:32:12,out,1
20503_490G00004090_2020-04-15_out_0,Blake Road,2020-04-15 17:35:32,2020-04-15 17:32:23,out,1
20498_490009140E_2020-04-15_out_0,Burgess Road,2020-04-15 17:35:55,2020-04-15 17:35:26,out,1
20505_490G00004090_2020-04-15_in_0,Blake Road,2020-04-15 17:35:32,2020-04-15 17:28:10,in,1
20548_490014466S_2020-04-15_in_0,Barnby Street,2020-04-15 17:37:02,2020-04-15 17:35:23,in,1
20548_490015114E_2020-04-15_in_0,Stratford Centre,2020-04-15 17:35:04,2020-04-15 17:35:28,in,1
20503_490000039E_2020-04-15_out_0,Canning Town Bus Station,2020-04-15 17:34:24,2020-04-15 17:18:49,out,1
20505_490012666N_2020-04-15_in_0,Stephens Court,2020-04-15 17:34:29,2020-04-15 17:25:08,in,1
20498_490006489E_2020-04-15_out_0,Edith Road,2020-04-15 17:37:10,2020-04-15 17:35:37,out,1
20503_490012666N_2020-04-15_out_0,Stephens Court,2020-04-15 17:35:37,2020-04-15 17:35:37,out,1
20168_490009140E_2020-04-15_in_0,Burgess Road,2020-04-15 17:38:03,2020-04-15 17:35:06,in,1
20548_490005620K_2020-04-15_in_0,Morley Road,2020-04-15 17:39:32,2020-04-15 17:38:21,in,1
20505_490003750M_2020-04-15_in_0,Hermit Road,2020-04-15 17:38:30,2020-04-15 17:38:23,in,1
20548_490011043E_2020-04-15_in_0,Plaistow Grove,2020-04-15 17:38:34,2020-04-15 17:35:12,in,1
20168_490006489E_2020-04-15_in_0,Edith Road,2020-04-15 17:37:21,2020-04-15 17:35:12,in,1
20545_490015100H_2020-04-15_out_0,Lea Bridge Road / Bakers Arms,2020-04-15 17:38:47,2020-04-15 17:38:26,out,1
20548_490005308S_2020-04-15_in_0,Church Street,2020-04-15 17:37:54,2020-04-15 17:35:04,in,1
20503_490005620K_2020-04-15_out_0,Morley Road,2020-04-15 17:39:43,2020-04-15 17:38:19,out,1
20505_490011429J_2020-04-15_in_0,Rathbone Market,2020-04-15 17:39:48,2020-04-15 17:38:32,in,1
20503_490007363E_2020-04-15_out_0,Suffolk Road,2020-04-15 17:37:13,2020-04-15 17:35:06,out,1
20498_490006178N_2020-04-15_out_0,Millais Road,2020-04-15 17:39:09,2020-04-15 17:38:38,out,1
20168_490001190N_2020-04-15_in_0,Maryland Station,2020-04-15 17:39:46,2020-04-15 17:38:44,in,1
20498_490013194S_2020-04-15_out_0,Drapers Field,2020-04-15 17:38:43,2020-04-15 17:35:31,out,1
20168_490006178N_2020-04-15_in_0,Millais Road,2020-04-15 17:38:50,2020-04-15 17:32:22,in,1
20168_490008540S_2020-04-15_in_0,Janson Road,2020-04-15 17:38:45,2020-04-15 17:38:33,in,1
20503_490000182B_2020-04-15_out_0,Plaistow Station,2020-04-15 17:38:54,2020-04-15 17:38:37,out,1
20168_490G00005214_2020-04-15_in_0,Chobham Road,2020-04-15 17:39:39,2020-04-15 17:35:44,in,1
20503_490006878N2_2020-04-15_out_0,Florence Road,2020-04-15 17:38:38,2020-04-15 17:35:34,out,1
20168_490G00136A_2020-04-15_in_0,Leyton Station,2020-04-15 17:37:57,2020-04-15 17:32:24,in,1
20498_490G00136A_2020-04-15_out_0,Leyton Station,2020-04-15 17:40:42,2020-04-15 17:35:13,out,1
20498_490004533N_2020-04-15_out_0,Brunswick Road,2020-04-15 17:46:16,2020-04-15 17:41:44,out,1
20055_490014044R_2020-04-15_in_0,Vicarage Road,2020-04-15 18:07:26,2020-04-15 17:38:54,in,1
20498_490G00004557_2020-04-15_out_0,Buckingham Road,2020-04-15 17:43:03,2020-04-15 17:41:44,out,1
20503_490015099B_2020-04-15_out_0,Hoe Street / Bakers Arms,2020-04-15 18:11:04,2020-04-15 17:41:42,out,1
20505_490009140E_2020-04-15_out_0,Burgess Road,2020-04-15 18:09:29,2020-04-15 17:41:53,out,1
20505_490006489E_2020-04-15_out_0,Edith Road,2020-04-15 18:10:39,2020-04-15 17:42:04,out,1
20545_490007576S_2020-04-15_in_0,Grove Road,2020-04-15 18:12:40,2020-04-15 17:44:47,in,1
20503_490014164A_2020-04-15_out_0,Walthamstow Bus Station,2020-04-15 18:12:52,2020-04-15 17:44:57,out,1
20505_490013194S_2020-04-15_out_0,Drapers Field,2020-04-15 18:12:14,2020-04-15 17:45:08,out,1
20545_490G00015099_2020-04-15_in_0,Bakers Avenue,2020-04-15 18:13:18,2020-04-15 17:45:19,in,1
20548_490011429J_2020-04-15_in_0,Rathbone Market,2020-04-15 17:49:12,2020-04-15 17:41:45,in,1
20488_490014164A_2020-04-15_in_0,Walthamstow Bus Station,2020-04-15 17:45:59,2020-04-15 17:44:52,in,1
20545_490015099B_2020-04-15_out_0,Hoe Street / Bakers Arms,2020-04-15 17:40:38,2020-04-15 17:18:20,out,1
20498_490007350N_2020-04-15_out_0,Grange Park Road,2020-04-15 17:44:00,2020-04-15 17:41:34,out,1
20548_490006878N2_2020-04-15_in_0,Florence Road,2020-04-15 17:42:37,2020-04-15 17:41:23,in,1
20548_490003750M_2020-04-15_in_0,Hermit Road,2020-04-15 17:48:24,2020-04-15 17:41:35,in,1
20505_490011429J_2020-04-15_out_0,Rathbone Market,2020-04-15 17:47:50,2020-04-15 17:18:21,out,1
20505_490009536N_2020-04-15_out_0,Maryland Station  / Manbey Grove,2020-04-15 18:06:14,2020-04-15 17:38:15,out,1
20548_490012596N_2020-04-15_in_0,Star Lane,2020-04-15 17:46:14,2020-04-15 17:44:47,in,1
20503_490004533N_2020-04-15_out_0,Brunswick Road,2020-04-15 18:02:36,2020-04-15 17:44:54,out,1
20545_490014164A_2020-04-15_out_0,Walthamstow Bus Station,2020-04-15 17:45:07,2020-04-15 17:38:34,out,1
20548_490003750M_2020-04-15_out_0,Hermit Road,2020-04-15 18:12:40,2020-04-15 17:44:47,out,1
20488_490014466S_2020-04-15_in_0,Barnby Street,2020-04-15 18:12:41,2020-04-15 17:45:00,in,1
20055_490006178N_2020-04-15_in_0,Millais Road,2020-04-15 18:13:44,2020-04-15 17:45:09,in,1
20545_490G00011349_2020-04-15_out_0,Queen's Road,2020-04-15 17:42:51,2020-04-15 17:18:34,out,1
20545_490007576S_2020-04-15_out_0,Grove Road,2020-04-15 17:42:13,2020-04-15 17:41:57,out,1
20488_490009140E_2020-04-15_in_0,Burgess Road,2020-04-15 18:05:52,2020-04-15 17:38:20,in,1
20488_490008540S_2020-04-15_in_0,Janson Road,2020-04-15 18:07:25,2020-04-15 17:38:33,in,1
20503_490015100H_2020-04-15_out_0,Lea Bridge Road / Bakers Arms,2020-04-15 18:09:55,2020-04-15 17:41:39,out,1
20503_490005459N_2020-04-15_out_0,Colchester Road,2020-04-15 18:07:51,2020-04-15 17:41:43,out,1
20488_490G00009536_2020-04-15_in_0,Manbey Grove,2020-04-15 18:08:42,2020-04-15 17:41:54,in,1
20548_490000039E_2020-04-15_out_0,Canning Town Bus Station,2020-04-15 18:10:15,2020-04-15 17:42:11,out,1
20488_490007547S_2020-04-15_in_0,Grosvenor Park Road,2020-04-15 17:48:35,2020-04-15 17:45:01,in,1
20498_490001178S_2020-04-15_out_0,Leyton Midland Road Station,2020-04-15 17:45:50,2020-04-15 17:44:58,out,1
20548_490G00005387_2020-04-15_in_0,High Street Plaistow,2020-04-15 17:41:16,2020-04-15 17:32:16,in,1
20168_490G00012902_2020-04-15_in_0,Stratford Library,2020-04-15 17:41:57,2020-04-15 17:38:46,in,1
20548_490007358W_2020-04-15_in_0,East London Cemetery,2020-04-15 17:44:11,2020-04-15 17:42:00,in,1
20498_490014044R_2020-04-15_out_0,Vicarage Road,2020-04-15 17:45:29,2020-04-15 17:41:52,out,1
20548_490000182B_2020-04-15_in_0,Plaistow Station,2020-04-15 17:40:32,2020-04-15 17:38:34,in,1
20548_490G00004090_2020-04-15_in_0,Blake Road,2020-04-15 17:45:38,2020-04-15 17:45:03,in,1
20168_490G00009536_2020-04-15_in_0,Manbey Grove,2020-04-15 17:40:55,2020-04-15 17:38:41,in,1
20168_490015114E_2020-04-15_in_0,Stratford Centre,2020-04-15 17:42:23,2020-04-15 17:41:54,in,1
20503_490011043E_2020-04-15_out_0,Plaistow Grove,2020-04-15 17:40:31,2020-04-15 17:38:43,out,1
20498_490G00011349_2020-04-15_out_0,Queen's Road,2020-04-15 17:53:05,2020-04-15 17:45:06,out,1
20505_490012666N_2020-04-15_out_0,Stephens Court,2020-04-15 17:51:16,2020-04-15 17:21:58,out,1
20498_490007576S_2020-04-15_out_0,Grove Road,2020-04-15 17:52:21,2020-04-15 17:45:07,out,1
20505_490006878N2_2020-04-15_out_0,Florence Road,2020-04-15 17:54:20,2020-04-15 17:25:03,out,1
20503_490012903Z_2020-04-15_out_0,Stratford Broadway,2020-04-15 17:43:02,2020-04-15 17:41:54,out,1
20548_490G00039A_2020-04-15_in_0,Canning Town Station,2020-04-15 17:49:57,2020-04-15 17:45:15,in,1
20503_490G000773_2020-04-15_out_0,Stratford Bus Station,2020-04-15 17:45:42,2020-04-15 17:41:57,out,1
20488_490007576S_2020-04-15_in_0,Grove Road,2020-04-15 17:49:43,2020-04-15 17:44:47,in,1
20505_490G00004090_2020-04-15_out_0,Blake Road,2020-04-15 17:50:36,2020-04-15 17:21:53,out,1
20503_490005308S_2020-04-15_out_0,Church Street,2020-04-15 17:41:44,2020-04-15 17:38:56,out,1
20488_490G00015099_2020-04-15_in_0,Bakers Avenue,2020-04-15 17:50:34,2020-04-15 17:45:19,in,1
20488_490G00009133_2020-04-15_in_0,Leyton Green,2020-04-15 17:52:32,2020-04-15 17:45:19,in,1
20505_490012596N_2020-04-15_out_0,Star Lane,2020-04-15 17:49:50,2020-04-15 17:21:27,out,1
20498_490005459N_2020-04-15_out_0,Colchester Road,2020-04-15 17:46:58,2020-04-15 17:44:53,out,1
20505_490007363E_2020-04-15_out_0,Suffolk Road,2020-04-15 17:52:49,2020-04-15 17:24:35,out,1
20168_490005620K_2020-04-15_in_0,Morley Road,2020-04-15 17:47:23,2020-04-15 17:41:34,in,1
20548_490013943S_2020-04-15_in_0,Upper Road / Grange Road,2020-04-15 17:43:27,2020-04-15 17:42:08,in,1
20498_490009137J_2020-04-15_out_0,Leyton Library,2020-04-15 17:44:03,2020-04-15 17:35:41,out,1
20168_490011043E_2020-04-15_in_0,Plaistow Grove,2020-04-15 17:46:41,2020-04-15 17:41:38,in,1
20505_490008902N_2020-04-15_out_0,Ladysmith Road,2020-04-15 17:52:04,2020-04-15 17:24:42,out,1
20498_490015099B_2020-04-15_out_0,Hoe Street / Bakers Arms,2020-04-15 17:50:53,2020-04-15 17:44:52,out,1
20488_490005459N_2020-04-15_in_0,Colchester Road,2020-04-15 17:53:28,2020-04-15 17:44:59,in,1
20505_490000039E_2020-04-15_out_0,Canning Town Bus Station,2020-04-15 17:46:22,2020-04-15 17:18:49,out,1
20168_490005308S_2020-04-15_in_0,Church Street,2020-04-15 17:45:38,2020-04-15 17:44:40,in,1
20503_490014466N_2020-04-15_out_0,Paul Street,2020-04-15 17:42:21,2020-04-15 17:38:57,out,1
20505_490G00039A_2020-04-15_in_0,Canning Town Station,2020-04-15 17:42:10,2020-04-15 17:42:06,in,1
20055_490001178S_2020-04-15_in_0,Leyton Midland Road Station,2020-04-15 18:05:40,2020-04-15 17:38:22,in,1
20503_490001178S_2020-04-15_out_0,Leyton Midland Road Station,2020-04-15 18:04:20,2020-04-15 17:44:58,out,1
20055_490009137J_2020-04-15_in_0,Leyton Library,2020-04-15 18:10:22,2020-04-15 17:41:41,in,1
20505_490G00005214_2020-04-15_out_0,Chobham Road,2020-04-15 18:07:46,2020-04-15 17:41:45,out,1
20488_490015114E_2020-04-15_in_0,Stratford Centre,2020-04-15 18:10:56,2020-04-15 17:41:54,in,1
20548_490012666N_2020-04-15_in_0,Stephens Court,2020-04-15 17:45:28,2020-04-15 17:42:07,in,1
20488_490G00005214_2020-04-15_in_0,Chobham Road,2020-04-15 18:06:47,2020-04-15 17:42:12,in,1
20168_490014466S_2020-04-15_in_0,Barnby Street,2020-04-15 17:44:08,2020-04-15 17:41:50,in,1
20505_490003750M_2020-04-15_out_0,Hermit Road,2020-04-15 17:48:27,2020-04-15 17:21:31,out,1
20498_490015100H_2020-04-15_out_0,Lea Bridge Road / Bakers Arms,2020-04-15 17:48:43,2020-04-15 17:44:49,out,1
20505_490G00136A_2020-04-15_out_0,Leyton Station,2020-04-15 18:14:31,2020-04-15 17:44:50,out,1
20505_490006178N_2020-04-15_out_0,Millais Road,2020-04-15 18:13:20,2020-04-15 17:45:01,out,1
20548_490G00004090_2020-04-15_out_0,Blake Road,2020-04-15 18:14:22,2020-04-15 17:45:09,out,1
20505_490000182B_2020-04-15_out_0,Plaistow Station,2020-04-15 17:55:37,2020-04-15 17:28:07,out,1
20168_490G00005387_2020-04-15_in_0,High Street Plaistow,2020-04-15 17:48:55,2020-04-15 17:41:52,in,1
20505_490011043E_2020-04-15_out_0,Plaistow Grove,2020-04-15 17:57:24,2020-04-15 17:28:13,out,1
20168_490007358W_2020-04-15_in_0,East London Cemetery,2020-04-15 17:51:17,2020-04-15 17:42:00,in,1
20488_490014044R_2020-04-15_in_0,Vicarage Road,2020-04-15 17:55:34,2020-04-15 17:28:24,in,1
20168_490013943S_2020-04-15_in_0,Upper Road / Grange Road,2020-04-15 17:50:10,2020-04-15 17:42:08,in,1
20168_490003750M_2020-04-15_in_0,Hermit Road,2020-04-15 17:55:34,2020-04-15 17:41:35,in,1
20503_490007350N_2020-04-15_out_0,Grange Park Road,2020-04-15 18:01:21,2020-04-15 17:44:44,out,1
20503_490G00004557_2020-04-15_out_0,Buckingham Road,2020-04-15 18:00:36,2020-04-15 17:44:55,out,1
20488_490013194S_2020-04-15_in_0,Drapers Field,2020-04-15 18:03:53,2020-04-15 17:35:19,in,1
20055_490005459N_2020-04-15_in_0,Colchester Road,2020-04-15 18:04:19,2020-04-15 17:35:22,in,1
20505_490G000773_2020-04-15_out_0,Stratford Bus Station,2020-04-15 18:03:08,2020-04-15 17:35:31,out,1
20488_490006178N_2020-04-15_in_0,Millais Road,2020-04-15 18:03:05,2020-04-15 17:35:32,in,1
20488_490G00136A_2020-04-15_in_0,Leyton Station,2020-04-15 18:02:24,2020-04-15 17:35:34,in,1
20503_490014044R_2020-04-15_out_0,Vicarage Road,2020-04-15 18:01:49,2020-04-15 17:45:03,out,1
20503_490013402Q_2020-04-15_out_0,The Grove,2020-04-15 17:46:39,2020-04-15 17:45:12,out,1
20488_490G00007653_2020-04-15_in_0,Leyton Sports Ground,2020-04-15 17:54:32,2020-04-15 17:25:07,in,1
20055_490007576S_2020-04-15_in_0,Grove Road,2020-04-15 18:00:40,2020-04-15 17:32:01,in,1
20168_490012596N_2020-04-15_in_0,Star Lane,2020-04-15 17:54:06,2020-04-15 17:44:47,in,1
20503_490G00136A_2020-04-15_out_0,Leyton Station,2020-04-15 17:56:31,2020-04-15 17:44:50,out,1
20488_490009137J_2020-04-15_in_0,Leyton Library,2020-04-15 17:58:48,2020-04-15 17:32:05,in,1
20168_490011429J_2020-04-15_in_0,Rathbone Market,2020-04-15 17:56:22,2020-04-15 17:41:45,in,1
20498_490014164A_2020-04-15_out_0,Walthamstow Bus Station,2020-04-15 17:56:00,2020-04-15 17:44:57,out,1
20503_490006178N_2020-04-15_out_0,Millais Road,2020-04-15 17:55:19,2020-04-15 17:45:01,out,1
20505_490012903Z_2020-04-15_out_0,Stratford Broadway,2020-04-15 18:00:41,2020-04-15 17:32:18,out,1
20503_490013194S_2020-04-15_out_0,Drapers Field,2020-04-15 17:54:13,2020-04-15 17:45:08,out,1
20505_490005308S_2020-04-15_out_0,Church Street,2020-04-15 17:58:47,2020-04-15 17:32:34,out,1
20055_490007547S_2020-04-15_in_0,Grosvenor Park Road,2020-04-15 17:59:31,2020-04-15 17:32:15,in,1
20503_490006489E_2020-04-15_out_0,Edith Road,2020-04-15 17:52:52,2020-04-15 17:45:14,out,1
20505_490014466N_2020-04-15_out_0,Paul Street,2020-04-15 17:59:20,2020-04-15 17:32:34,out,1
20503_490009536N_2020-04-15_out_0,Maryland Station  / Manbey Grove,2020-04-15 17:47:55,2020-04-15 17:44:38,out,1
20168_490006878N2_2020-04-15_in_0,Florence Road,2020-04-15 17:49:20,2020-04-15 17:41:23,in,1
20505_490005620K_2020-04-15_out_0,Morley Road,2020-04-15 17:56:31,2020-04-15 17:27:49,out,1
20488_490001178S_2020-04-15_in_0,Leyton Midland Road Station,2020-04-15 17:53:40,2020-04-15 17:27:51,in,1
20503_490001190N_2020-04-15_out_0,Maryland Station,2020-04-15 17:48:52,2020-04-15 17:44:46,out,1
20488_490007350N_2020-04-15_in_0,Grange Park Road,2020-04-15 17:56:21,2020-04-15 17:27:58,in,1
20168_490G00039A_2020-04-15_in_0,Canning Town Station,2020-04-15 17:57:21,2020-04-15 17:38:52,in,1
20168_490012666N_2020-04-15_in_0,Stephens Court,2020-04-15 17:53:02,2020-04-15 17:45:16,in,1
20055_490G00015099_2020-04-15_in_0,Bakers Avenue,2020-04-15 18:01:27,2020-04-15 17:32:32,in,1
20055_490014164A_2020-04-15_in_0,Walthamstow Bus Station,2020-04-15 17:56:58,2020-04-15 17:27:59,in,1
20503_490G00005214_2020-04-15_out_0,Chobham Road,2020-04-15 17:50:02,2020-04-15 17:44:55,out,1
