vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
20195_490010728E_2020-04-24_out_0,Palace Gate,2020-04-24 10:02:47,2020-04-24 10:00:15,out,1
20275_490005678X_2020-04-24_in_0,Covent Garden Market East Side,2020-04-24 10:00:46,2020-04-24 09:58:36,in,1
20198_490003583S_2020-04-24_out_0,Banister Road,2020-04-24 10:05:02,2020-04-24 09:58:39,out,1
20275_490000247G1_2020-04-24_in_0,Vauxhall Bus Station,2020-04-24 10:00:56,2020-04-24 10:00:18,in,1
20284_490014058N_2020-04-24_out_0,The Chase,2020-04-24 09:58:43,2020-04-24 09:58:40,out,1
20194_490000130KE_2020-04-24_in_0,Knightsbridge Station  / Harrods,2020-04-24 10:01:31,2020-04-24 09:58:41,in,1
20279_490015175A_2020-04-24_out_0,Sloane Street / Sloane Square Station,2020-04-24 10:01:18,2020-04-24 09:58:42,out,1
20195_490011761M_2020-04-24_out_0,Kensington Palace,2020-04-24 10:04:06,2020-04-24 10:00:21,out,1
20275_490014679S_2020-04-24_in_0,Wilcox Road,2020-04-24 09:58:53,2020-04-24 09:58:43,in,1
20276_490000247G1_2020-04-24_out_0,Vauxhall Bus Station,2020-04-24 10:00:00,2020-04-24 09:55:49,out,1
20276_490008969S_2020-04-24_out_0,Lansdowne Green,2020-04-24 10:02:33,2020-04-24 09:59:59,out,1
20281_490006476N_2020-04-24_in_0,Portobello and Golborne Market,2020-04-24 09:59:57,2020-04-24 10:00:23,in,1
20284_490001016C_2020-04-24_out_0,Battersea Park Station,2020-04-24 10:04:02,2020-04-24 10:00:13,out,1
20279_490011198W_2020-04-24_out_0,Prince Of Wales Gate,2020-04-24 10:06:36,2020-04-24 09:55:50,out,1
20281_490010536K_2020-04-24_in_0,York House Place / Kensington High St,2020-04-24 10:06:34,2020-04-24 09:55:50,in,1
20195_490012055N_2020-04-24_out_0,Sheffield Terrace,2020-04-24 10:06:04,2020-04-24 10:01:19,out,1
20196_490000131A_2020-04-24_in_0,Ladbroke Grove Station,2020-04-24 10:09:31,2020-04-24 10:03:35,in,1
20284_490005064N_2020-04-24_out_0,Battersea Park / Chelsea Gate,2020-04-24 10:07:18,2020-04-24 10:03:35,out,1
20196_490005139C_2020-04-24_in_0,Chesterton Road,2020-04-24 10:08:16,2020-04-24 10:03:37,in,1
20197_490013908N_2020-04-24_in_0,Union Road,2020-04-24 10:08:46,2020-04-24 10:03:38,in,1
20276_490014192N2_2020-04-24_out_0,Queenstown Road / Wandsworth Road,2020-04-24 10:08:26,2020-04-24 10:03:40,out,1
20195_490000167G_2020-04-24_out_0,Notting Hill Gate Station,2020-04-24 10:06:33,2020-04-24 10:03:40,out,1
20279_490006691W_2020-04-24_out_0,Exhibition Road,2020-04-24 10:06:43,2020-04-24 10:03:41,out,1
20197_490012940N_2020-04-24_in_0,St Rule Street,2020-04-24 10:07:09,2020-04-24 10:03:42,in,1
20194_490000206M_2020-04-24_in_0,Sloane Square Stn  / Lower Sloane St,2020-04-24 10:07:32,2020-04-24 09:59:52,in,1
20279_490011750W_2020-04-24_out_0,Royal Albert Hall,2020-04-24 10:08:59,2020-04-24 09:56:03,out,1
20281_490012055N_2020-04-24_in_0,Sheffield Terrace,2020-04-24 10:06:06,2020-04-24 10:03:45,in,1
20281_490011761M_2020-04-24_in_0,Kensington Palace,2020-04-24 10:08:39,2020-04-24 10:05:58,in,1
20194_490015175C_2020-04-24_in_0,Sloane Square,2020-04-24 10:05:56,2020-04-24 10:06:00,in,1
20281_490010728E_2020-04-24_in_0,Palace Gate,2020-04-24 10:09:48,2020-04-24 10:06:00,in,1
20284_490005063N_2020-04-24_out_0,Royal Hospital Chelsea,2020-04-24 10:09:14,2020-04-24 10:06:02,out,1
20284_490009205N_2020-04-24_out_0,Lister Hospital,2020-04-24 10:08:10,2020-04-24 10:08:12,out,1
20284_490012235N_2020-04-24_out_0,Sopwith Way,2020-04-24 10:05:52,2020-04-24 10:00:03,out,1
20276_490011360W_2020-04-24_out_0,Cedars Road,2020-04-24 10:07:50,2020-04-24 10:08:14,out,1
20197_490014058N_2020-04-24_in_0,The Chase,2020-04-24 10:06:30,2020-04-24 10:00:16,in,1
20197_490010921S_2020-04-24_in_0,Wandsworth Road Station,2020-04-24 10:08:53,2020-04-24 09:58:38,in,1
20194_490005063N_2020-04-24_in_0,Royal Hospital Chelsea,2020-04-24 10:08:46,2020-04-24 10:00:17,in,1
20276_490014058N_2020-04-24_out_0,The Chase,2020-04-24 10:08:21,2020-04-24 09:58:40,out,1
20198_490001161N_2020-04-24_out_0,Kensal Rise Station,2020-04-24 10:05:58,2020-04-24 09:58:40,out,1
20276_490001310B_2020-04-24_out_0,Westbury Street,2020-04-24 10:06:43,2020-04-24 09:58:43,out,1
20196_490008898F_2020-04-24_in_0,St Charles Square,2020-04-24 10:07:17,2020-04-24 10:03:39,in,1
20284_490011822W_2020-04-24_out_0,Knightsbridge Barracks,2020-04-24 10:16:29,2020-04-24 10:16:00.444000,out,1
20276_490005064N_2020-04-24_out_0,Battersea Park / Chelsea Gate,2020-04-24 10:15:19,2020-04-24 10:11:59,out,1
20281_490011097S_2020-04-24_in_0,Pont Street,2020-04-24 10:18:01,2020-04-24 10:16:02.006000,in,1
20284_490011198W_2020-04-24_out_0,Prince Of Wales Gate,2020-04-24 10:17:11,2020-04-24 10:15:55.676000,out,1
20212_490005139C_2020-04-24_in_0,Chesterton Road,2020-04-24 10:18:01,2020-04-24 10:12:01,in,1
20196_490010536K_2020-04-24_in_0,York House Place / Kensington High St,2020-04-24 10:17:28,2020-04-24 10:15:56.137000,in,1
20197_490008978N1_2020-04-24_in_0,Larkhall Park,2020-04-24 10:10:33,2020-04-24 10:03:38,in,1
20279_490012055N_2020-04-24_out_0,Sheffield Terrace,2020-04-24 10:12:35,2020-04-24 10:11:53,out,1
20193_490000247G1_2020-04-24_out_0,Vauxhall Bus Station,2020-04-24 10:13:00,2020-04-24 10:11:52,out,1
20195_490008898F_2020-04-24_out_0,St Charles Square,2020-04-24 10:17:28,2020-04-24 10:11:54,out,1
20195_490003619M_2020-04-24_out_0,Barlby Road,2020-04-24 10:18:09,2020-04-24 10:11:55,out,1
20193_490005678X_2020-04-24_out_0,Covent Garden Market East Side,2020-04-24 10:13:16,2020-04-24 10:11:55,out,1
20195_490000131A_2020-04-24_out_0,Ladbroke Grove Station,2020-04-24 10:16:13,2020-04-24 10:11:56,out,1
20284_490000130KE_2020-04-24_out_0,Knightsbridge Station  / Harrods,2020-04-24 10:15:41,2020-04-24 10:15:59.970000,out,1
20284_490000206K_2020-04-24_out_0,Sloane Square Station,2020-04-24 10:10:34,2020-04-24 10:03:39,out,1
20194_490014192N2_2020-04-24_in_0,Queenstown Road / Wandsworth Road,2020-04-24 10:18:10,2020-04-24 10:14:18,in,1
20276_490000206K_2020-04-24_out_0,Sloane Square Station,2020-04-24 10:18:07,2020-04-24 10:14:13,out,1
20196_490012055N_2020-04-24_in_0,Sheffield Terrace,2020-04-24 10:16:21,2020-04-24 10:14:19,in,1
20193_490014679S_2020-04-24_out_0,Wilcox Road,2020-04-24 10:13:27,2020-04-24 09:56:00,out,1
20196_490000167K_2020-04-24_in_0,Palace Gardens Terr / Notting Hill Gte,2020-04-24 10:14:53,2020-04-24 10:14:20,in,1
20284_490011763N_2020-04-24_out_0,Royal Hospital Road,2020-04-24 10:10:05,2020-04-24 10:05:57,out,1
20276_490011763N_2020-04-24_out_0,Royal Hospital Road,2020-04-24 10:17:14,2020-04-24 10:14:21,out,1
20212_490012622S_2020-04-24_in_0,Station Terrace,2020-04-24 10:11:10,2020-04-24 10:05:57,in,1
20195_490005139C_2020-04-24_out_0,Chesterton Road,2020-04-24 10:17:06,2020-04-24 10:14:22,out,1
20279_490000167G_2020-04-24_out_0,Notting Hill Gate Station,2020-04-24 10:15:47,2020-04-24 09:56:00,out,1
20194_490001234S_2020-04-24_in_0,Queenstown Road Station,2020-04-24 10:15:04,2020-04-24 10:14:23,in,1
20194_490001016C_2020-04-24_in_0,Battersea Park Station,2020-04-24 10:13:59,2020-04-24 10:14:24,in,1
20212_490008898F_2020-04-24_in_0,St Charles Square,2020-04-24 10:17:22,2020-04-24 10:14:12,in,1
20195_490012550N_2020-04-24_out_0,Stanley Gardens,2020-04-24 10:10:38,2020-04-24 10:03:42,out,1
20279_490012550N_2020-04-24_out_0,Stanley Gardens,2020-04-24 10:16:19,2020-04-24 10:14:16,out,1
20212_490007860S_2020-04-24_in_0,Harrow Road / Kilburn Lane,2020-04-24 10:13:25,2020-04-24 09:56:02,in,1
20276_490005063N_2020-04-24_out_0,Royal Hospital Chelsea,2020-04-24 10:16:57,2020-04-24 10:14:26,out,1
20284_490000130K1_2020-04-24_out_0,Knightsbridge Station,2020-04-24 10:14:43,2020-04-24 10:08:17,out,1
20194_490005064N_2020-04-24_in_0,Battersea Park / Chelsea Gate,2020-04-24 10:12:31,2020-04-24 09:56:11,in,1
20194_490011163S_2020-04-24_in_0,Prairie Street,2020-04-24 10:16:44,2020-04-24 10:14:33,in,1
20281_490011822E_2020-04-24_in_0,Rutland Gardens,2020-04-24 10:14:03,2020-04-24 10:08:18,in,1
20276_490009205N_2020-04-24_out_0,Lister Hospital,2020-04-24 10:16:19,2020-04-24 10:14:27,out,1
20196_490000167G_2020-04-24_in_0,Notting Hill Gate Station,2020-04-24 10:13:29,2020-04-24 10:08:19,in,1
20281_490011198W_2020-04-24_in_0,Prince Of Wales Gate,2020-04-24 10:13:10,2020-04-24 10:08:12,in,1
20284_490011097S_2020-04-24_out_0,Pont Street,2020-04-24 10:12:43,2020-04-24 10:08:13,out,1
20194_490012235N_2020-04-24_in_0,Sopwith Way,2020-04-24 10:13:21,2020-04-24 09:56:19,in,1
20276_490012235N_2020-04-24_out_0,Sopwith Way,2020-04-24 10:14:29,2020-04-24 09:56:13,out,1
20195_490004099N_2020-04-24_out_0,Blenheim Crescent,2020-04-24 10:14:38,2020-04-24 10:14:35,out,1
20197_490008969S_2020-04-24_in_0,Lansdowne Green,2020-04-24 10:11:18,2020-04-24 10:08:15,in,1
20281_490011750W_2020-04-24_in_0,Royal Albert Hall,2020-04-24 10:11:40,2020-04-24 10:10:31,in,1
20193_490008969S_2020-04-24_out_0,Lansdowne Green,2020-04-24 10:15:06,2020-04-24 10:14:25,out,1
20281_490011334E1_2020-04-24_in_0,Queen's Gate,2020-04-24 10:10:00,2020-04-24 10:08:15,in,1
20276_490001234S_2020-04-24_out_0,Queenstown Road Station,2020-04-24 10:11:10,2020-04-24 09:56:15,out,1
20279_490008288H_2020-04-24_out_0,Kensington Church Street / Holland St,2020-04-24 10:11:49,2020-04-24 10:08:16,out,1
20197_490005678X_2020-04-24_in_0,Covent Garden Market East Side,2020-04-24 10:13:16,2020-04-24 10:10:37,in,1
20196_490012550S_2020-04-24_in_0,Chepstow Villas,2020-04-24 10:11:57,2020-04-24 10:10:32,in,1
20276_490012162E_2020-04-24_out_0,Silverthorne Road,2020-04-24 10:10:34,2020-04-24 10:00:16,out,1
20193_490013908N_2020-04-24_out_0,Union Road,2020-04-24 10:17:28,2020-04-24 10:14:38,out,1
20276_490011163S_2020-04-24_out_0,Prairie Street,2020-04-24 10:10:31,2020-04-24 09:56:23,out,1
20197_490000247G1_2020-04-24_in_0,Vauxhall Bus Station,2020-04-24 10:15:45,2020-04-24 10:14:46,in,1
20194_490009205N_2020-04-24_in_0,Lister Hospital,2020-04-24 10:11:59,2020-04-24 09:56:23,in,1
20281_490000130KE_2020-04-24_in_0,Knightsbridge Station  / Harrods,2020-04-24 10:15:25,2020-04-24 10:14:47,in,1
20193_490008978N1_2020-04-24_out_0,Larkhall Park,2020-04-24 10:16:06,2020-04-24 10:14:41,out,1
20195_490006476N_2020-04-24_out_0,Portobello and Golborne Market,2020-04-24 10:13:11,2020-04-24 10:10:45,out,1
20279_490006476N_2020-04-24_out_0,Portobello and Golborne Market,2020-04-24 10:17:27,2020-04-24 10:14:48,out,1
20284_490015175A_2020-04-24_out_0,Sloane Street / Sloane Square Station,2020-04-24 10:11:41,2020-04-24 10:10:46,out,1
20279_490011761M_2020-04-24_out_0,Kensington Palace,2020-04-24 10:10:19,2020-04-24 10:10:46,out,1
20197_490014679S_2020-04-24_in_0,Wilcox Road,2020-04-24 10:11:46,2020-04-24 10:10:47,in,1
20279_490010728E_2020-04-24_out_0,Palace Gate,2020-04-24 10:10:04,2020-04-24 09:58:36,out,1
20279_490000167A_2020-04-24_out_0,Ladbroke Road,2020-04-24 10:14:57,2020-04-24 10:14:36,out,1
20276_490001016C_2020-04-24_out_0,Battersea Park Station,2020-04-24 10:12:52,2020-04-24 10:00:13,out,1
20195_490000167A_2020-04-24_out_0,Ladbroke Road,2020-04-24 10:10:28,2020-04-24 10:10:31,out,1
20196_490006476N_2020-04-24_in_0,Portobello and Golborne Market,2020-04-24 10:11:01,2020-04-24 10:10:48,in,1
20212_490004737S_2020-04-24_in_0,Kensal House,2020-04-24 10:15:50,2020-04-24 10:08:14,in,1
20212_490003619M_2020-04-24_in_0,Barlby Road,2020-04-24 10:16:35,2020-04-24 10:10:33,in,1
20212_490003583S_2020-04-24_in_0,Banister Road,2020-04-24 10:12:21,2020-04-24 10:10:35,in,1
20212_490008897T_2020-04-24_in_0,Ladbroke Grove Sainsbury's,2020-04-24 10:15:06,2020-04-24 10:14:20,in,1
20275_490000247G1_2020-04-24_out_0,Vauxhall Bus Station,2020-04-24 10:23:54,2020-04-24 09:55:49,out,1
20276_490011822W_2020-04-24_out_0,Knightsbridge Barracks,2020-04-24 10:23:44,2020-04-24 10:16:00,out,1
20212_490000131A_2020-04-24_in_0,Ladbroke Grove Station,2020-04-24 10:19:14,2020-04-24 10:11:59,in,1
20193_490010921S_2020-04-24_out_0,Wandsworth Road Station,2020-04-24 10:19:14,2020-04-24 10:12:00,out,1
20195_490008897T_2020-04-24_out_0,Ladbroke Grove Sainsbury's,2020-04-24 10:20:19,2020-04-24 09:55:57,out,1
20194_490008978N1_2020-04-24_in_0,Larkhall Park,2020-04-24 10:23:01,2020-04-24 09:55:58,in,1
20194_490013908N_2020-04-24_in_0,Union Road,2020-04-24 10:21:44,2020-04-24 10:18:13,in,1
20284_490012055N_2020-04-24_out_0,Sheffield Terrace,2020-04-24 10:23:28,2020-04-24 10:15:56,out,1
20279_490008898F_2020-04-24_out_0,St Charles Square,2020-04-24 10:21:57,2020-04-24 10:15:57,out,1
20279_490003619M_2020-04-24_out_0,Barlby Road,2020-04-24 10:22:39,2020-04-24 10:15:57,out,1
20275_490005678X_2020-04-24_out_0,Covent Garden Market East Side,2020-04-24 10:24:11,2020-04-24 09:55:52,out,1
20195_490007860N_2020-04-24_out_0,Kilburn Lane / Harrow Road,2020-04-24 10:21:31,2020-04-24 09:55:53,out,1
20279_490000131A_2020-04-24_out_0,Ladbroke Grove Station,2020-04-24 10:20:20,2020-04-24 10:15:58,out,1
20194_490012162E_2020-04-24_in_0,Silverthorne Road,2020-04-24 10:19:32,2020-04-24 10:15:59,in,1
20276_490000130KE_2020-04-24_out_0,Knightsbridge Station  / Harrods,2020-04-24 10:22:56,2020-04-24 10:15:59,out,1
20281_490000206M_2020-04-24_in_0,Sloane Square Stn  / Lower Sloane St,2020-04-24 10:20:43,2020-04-24 10:18:18,in,1
20284_490011750W_2020-04-24_out_0,Royal Albert Hall,2020-04-24 10:20:11,2020-04-24 10:18:18,out,1
20275_490014679S_2020-04-24_out_0,Wilcox Road,2020-04-24 10:25:27,2020-04-24 09:56:00,out,1
20193_490014192N2_2020-04-24_out_0,Queenstown Road / Wandsworth Road,2020-04-24 10:22:48,2020-04-24 10:18:15,out,1
20198_490012622S_2020-04-24_in_0,Station Terrace,2020-04-24 10:23:20,2020-04-24 09:56:07,in,1
20196_490011761M_2020-04-24_in_0,Kensington Palace,2020-04-24 10:19:35,2020-04-24 10:14:22,in,1
20279_490005139C_2020-04-24_out_0,Chesterton Road,2020-04-24 10:22:27,2020-04-24 10:20:34,out,1
20284_490000167G_2020-04-24_out_0,Notting Hill Gate Station,2020-04-24 10:25:41,2020-04-24 09:56:00,out,1
20281_490015175C_2020-04-24_in_0,Sloane Square,2020-04-24 10:19:01,2020-04-24 10:14:23,in,1
20196_490010728E_2020-04-24_in_0,Palace Gate,2020-04-24 10:20:21,2020-04-24 10:14:24,in,1
20284_490006691W_2020-04-24_out_0,Exhibition Road,2020-04-24 10:18:53,2020-04-24 10:18:16,out,1
20194_490012940N_2020-04-24_in_0,St Rule Street,2020-04-24 10:20:07,2020-04-24 10:14:15,in,1
20198_490007860S_2020-04-24_in_0,Harrow Road / Kilburn Lane,2020-04-24 10:25:18,2020-04-24 09:56:02,in,1
20284_490008288H_2020-04-24_out_0,Kensington Church Street / Holland St,2020-04-24 10:24:00,2020-04-24 10:22:51,out,1
20276_490000130K1_2020-04-24_out_0,Knightsbridge Station,2020-04-24 10:24:56,2020-04-24 10:22:52,out,1
20281_490005064N_2020-04-24_in_0,Battersea Park / Chelsea Gate,2020-04-24 10:24:57,2020-04-24 10:20:38,in,1
20196_490011822E_2020-04-24_in_0,Rutland Gardens,2020-04-24 10:24:33,2020-04-24 10:22:53,in,1
20196_490011198W_2020-04-24_in_0,Prince Of Wales Gate,2020-04-24 10:23:16,2020-04-24 10:20:39,in,1
20212_490000167G_2020-04-24_in_0,Notting Hill Gate Station,2020-04-24 10:24:35,2020-04-24 10:08:19,in,1
20195_490004737S_2020-04-24_out_0,Kensal House,2020-04-24 10:18:32,2020-04-24 10:14:34,out,1
20276_490011097S_2020-04-24_out_0,Pont Street,2020-04-24 10:21:29,2020-04-24 10:20:40,out,1
20281_490012235N_2020-04-24_in_0,Sopwith Way,2020-04-24 10:26:47,2020-04-24 10:22:54,in,1
20193_490011360W_2020-04-24_out_0,Cedars Road,2020-04-24 10:21:43,2020-04-24 10:20:41,out,1
20279_490004099N_2020-04-24_out_0,Blenheim Crescent,2020-04-24 10:18:51,2020-04-24 10:14:35,out,1
20196_490011750W_2020-04-24_in_0,Royal Albert Hall,2020-04-24 10:21:57,2020-04-24 10:14:36,in,1
20194_490008969S_2020-04-24_in_0,Lansdowne Green,2020-04-24 10:25:46,2020-04-24 10:20:42,in,1
20196_490011334E1_2020-04-24_in_0,Queen's Gate,2020-04-24 10:20:43,2020-04-24 10:20:42,in,1
20193_490001234S_2020-04-24_out_0,Queenstown Road Station,2020-04-24 10:24:25,2020-04-24 09:56:15,out,1
20194_490014058N_2020-04-24_in_0,The Chase,2020-04-24 10:18:51,2020-04-24 10:14:44,in,1
20194_490010921S_2020-04-24_in_0,Wandsworth Road Station,2020-04-24 10:20:46,2020-04-24 10:14:44,in,1
20193_490012162E_2020-04-24_out_0,Silverthorne Road,2020-04-24 10:24:20,2020-04-24 10:23:05,out,1
20281_490005063N_2020-04-24_in_0,Royal Hospital Chelsea,2020-04-24 10:21:31,2020-04-24 09:58:38,in,1
20195_490003583S_2020-04-24_out_0,Banister Road,2020-04-24 10:23:50,2020-04-24 10:23:06,out,1
20193_490011163S_2020-04-24_out_0,Prairie Street,2020-04-24 10:23:55,2020-04-24 10:23:01,out,1
20193_490014058N_2020-04-24_out_0,The Chase,2020-04-24 10:21:49,2020-04-24 10:14:47,out,1
20281_490009205N_2020-04-24_in_0,Lister Hospital,2020-04-24 10:24:17,2020-04-24 10:23:01,in,1
20195_490001161N_2020-04-24_out_0,Kensal Rise Station,2020-04-24 10:24:49,2020-04-24 10:23:08,out,1
20198_490003583S_2020-04-24_in_0,Banister Road,2020-04-24 10:23:05,2020-04-24 10:23:02,in,1
