arrived,bus_stop_name,expected_arrival,vehicle_id,time_of_req,direction
True,Caldecot Road,2020-04-02 10:00:14,9757_490004676H6_2020-04-02_in_2,2020-04-02 09:54:47,in
True,Camberwell Green,2020-04-02 09:24:11,9418_490015298E_2020-04-02_in_0,2020-04-02 09:14:45,in
True,Loughborough Junction Station,2020-04-02 14:16:52,8485_490011090S_2020-04-02_in_3,2020-04-02 14:13:18,in
True,Elephant & Castle / Newington Causeway,2020-04-02 06:27:05,9755_490000073F_2020-04-02_out_0,2020-04-02 06:26:47,out
True,Gresham Road / Brixton Police Station,2020-04-02 10:20:16,9755_490004361K_2020-04-02_in_2,2020-04-02 09:50:49,in
True,Fenchurch Street,2020-04-02 09:54:03,9418_490000148U_2020-04-02_in_1,2020-04-02 09:53:19,in
True,Shakespeare Road,2020-04-02 14:26:17,8435_490012036E_2020-04-02_in_3,2020-04-02 14:16:44,in
True,Solon Road,2020-04-02 15:56:41,9050_490012222W_2020-04-02_in_4,2020-04-02 15:56:45,in
True,Hampton Street,2020-04-02 14:11:26,9755_490007739N_2020-04-02_in_3,2020-04-02 14:11:16,in
True,Wyndham Road,2020-04-02 12:46:50,9415_490014979N2_2020-04-02_in_0,2020-04-02 12:45:17,in
True,Cedars Road,2020-04-02 22:22:12,7681_490004913E_2020-04-02_in_9,2020-04-02 22:18:35,in
True,Westmoreland Road,2020-04-02 12:56:14,9418_490014501J_2020-04-02_in_2,2020-04-02 12:55:19,in
True,Denmark Hill / Camberwell Green,2020-04-02 23:35:28,9419_490004687Q_2020-04-02_out_7,2020-04-02 23:33:34,out
True,Lilford Road,2020-04-02 14:16:13,9632_490G00009153_2020-04-02_out_2,2020-04-02 14:10:47,out
True,Eccles Road,2020-04-06 05:40:14,8196_490006403E_2020-04-06_out_0,2020-04-06 05:38:42,out
True,Bedford Road,2020-04-02 19:13:03,9755_490G00003796_2020-04-02_out_4,2020-04-02 19:13:09,out
True,Caldecot Road,2020-04-02 10:54:44,9632_490004676H6_2020-04-02_out_1,2020-04-02 10:54:49,out
True,Camberwell Road / Albany Road,2020-04-02 05:41:12,8485_490G00003138_2020-04-02_in_0,2020-04-02 05:41:19,in
True,Brixton Station Road,2020-04-02 09:21:11,8355_490G00014794_2020-04-02_out_0,2020-04-02 09:18:47,out
True,Denmark Hill / Camberwell Green,2020-04-02 12:59:27,9419_490004687Q_2020-04-02_in_3,2020-04-02 12:54:46,in
True,East Street,2020-04-02 13:04:51,9050_490G00006380_2020-04-02_in_4,2020-04-02 12:52:45,in
True,Shakespeare Road,2020-04-02 23:22:54,8873_490012036E_2020-04-02_in_3,2020-04-02 23:22:06,in
True,Medlar Street,2020-04-05 17:57:01,7665_490009784A_2020-04-05_out_1,2020-04-05 17:46:46,out
True,Westmoreland Road,2020-04-02 11:38:22,7536_490014501J_2020-04-02_in_2,2020-04-02 11:11:19,in
True,Lilford Road,2020-04-02 12:39:35,9418_490G00009153_2020-04-02_in_1,2020-04-02 12:30:46,in
True,Borough Station,2020-04-02 06:45:10,8199_490000026A_2020-04-02_in_1,2020-04-02 06:43:18,in
True,Caldecot Road,2020-04-05 15:54:50,8625_490004676H6_2020-04-05_in_0,2020-04-05 15:54:49,in
True,Primrose Street,2020-04-02 19:53:18,9418_490011187N_2020-04-02_in_6,2020-04-02 19:49:06,in
True,Loughborough Junction Station,2020-04-02 22:26:14,8435_490011090S_2020-04-02_out_7,2020-04-02 22:24:35,out
True,Caldecot Road,2020-04-02 21:55:31,8355_490004676H6_2020-04-02_out_4,2020-04-02 21:54:38,out
True,Clapham Junction / The Northcote,2020-04-02 12:24:52,9757_490005333V_2020-04-02_out_2,2020-04-02 12:24:46,out
True,Westmoreland Road,2020-04-02 07:18:29,7536_490014501J_2020-04-02_out_0,2020-04-02 07:08:46,out
True,Brixton Station,2020-04-02 12:28:57,9418_490G00031N_2020-04-02_in_1,2020-04-02 12:25:16,in
True,Westmoreland Road,2020-04-02 09:58:37,8625_490014501J_2020-04-02_in_0,2020-04-02 09:54:48,in
True,Inner London Crown Court,2020-04-02 16:38:18,9050_490003548B_2020-04-02_in_5,2020-04-02 16:32:47,in
True,Shoreditch,2020-04-02 12:14:31,7536_490G000744_2020-04-02_in_2,2020-04-02 12:12:45,in
True,Bedford Road,2020-04-06 06:03:45,7686_490G00003796_2020-04-06_out_0,2020-04-06 05:38:43,out
True,Park Hill,2020-04-02 15:48:53,8211_490010776E_2020-04-02_out_2,2020-04-02 15:48:44,out
True,Cedars Road,2020-04-02 23:11:56,7753_490004913E_2020-04-02_out_5,2020-04-02 23:09:37,out
True,Clapham Junction / The Northcote,2020-04-02 08:00:39,9417_490005333V_2020-04-02_out_0,2020-04-02 08:00:45,out
True,Solon Road,2020-04-02 07:50:48,9417_490012222W_2020-04-02_out_0,2020-04-02 07:42:46,out
True,Southwark Street,2020-04-02 14:23:03,9419_490013910S_2020-04-02_out_3,2020-04-02 13:54:48,out
True,Cedars Road,2020-04-02 14:31:13,8199_490004913E_2020-04-02_out_3,2020-04-02 14:30:49,out
True,Sisters Avenue,2020-04-06 06:08:28,8196_490012182E_2020-04-06_in_0,2020-04-06 05:38:40,in
True,Shoreditch Town Hall,2020-04-02 11:26:29,8873_490010585X_2020-04-02_in_1,2020-04-02 11:11:19,in
True,Cedars Road,2020-04-02 11:46:27,9050_490004913E_2020-04-02_out_3,2020-04-02 11:18:46,out
True,Belvedere Place,2020-04-02 13:49:45,8490_490003071E_2020-04-02_out_0,2020-04-02 13:46:45,out
True,Clapham Common Station,2020-04-02 17:03:51,8355_490000050E_2020-04-02_in_4,2020-04-02 16:52:45,in
True,Shoreditch Town Hall,2020-04-02 08:52:18,8435_490010585X_2020-04-02_in_2,2020-04-02 08:52:47,in
True,Borough Station,2020-04-06 04:46:01,9632_490000026A_2020-04-06_in_0,2020-04-06 04:36:52,in
True,Camberwell Road / Albany Road,2020-04-02 16:49:33,9757_490G00003138_2020-04-02_in_6,2020-04-02 16:49:19,in
True,Liverpool Street Station,2020-04-02 13:26:22,9050_490000138F_2020-04-02_in_4,2020-04-02 13:18:45,in
True,Elephant & Castle Station,2020-04-02 11:28:17,9757_490000073S_2020-04-02_out_2,2020-04-02 11:18:44,out
True,Clapham Common Station,2020-04-02 23:30:13,8199_490000050E_2020-04-02_out_6,2020-04-02 23:27:37,out
True,Solon Road,2020-04-02 20:31:03,7753_490012222W_2020-04-02_out_2,2020-04-02 20:30:36,out
True,Shakespeare Road,2020-04-02 07:14:51,8435_490012036E_2020-04-02_out_1,2020-04-02 07:09:18,out
True,Lambeth Town Hall,2020-04-05 18:06:11,7742_490008919A_2020-04-05_in_1,2020-04-05 17:48:44,in
True,Rookery Road,2020-04-02 13:27:50,8435_490011673E_2020-04-02_out_4,2020-04-02 13:19:18,out
True,Loughborough Junction Station,2020-04-05 15:51:49,8625_490011090S_2020-04-05_in_0,2020-04-05 15:43:17,in
True,Cedars Road,2020-04-02 18:15:51,9418_490004913E_2020-04-02_out_3,2020-04-02 18:15:38,out
True,Sisters Avenue,2020-04-02 17:02:56,9624_490012182E_2020-04-02_out_4,2020-04-02 16:34:44,out
True,Shakespeare Road,2020-04-05 15:36:30,8196_490012036E_2020-04-05_in_0,2020-04-05 15:08:45,in
True,East Street,2020-04-03 03:59:40,7535_490G00006380_2020-04-03_in_0,2020-04-03 03:36:47,in
True,Pomfret Road,2020-04-02 16:41:51,9757_490G000707_2020-04-02_in_6,2020-04-02 16:18:47,in
True,Shakespeare Road,2020-04-06 05:56:37,7686_490012036E_2020-04-06_out_0,2020-04-06 05:51:49,out
True,Elephant & Castle / Newington Causeway,2020-04-06 02:06:31,9351_490000073F_2020-04-06_in_0,2020-04-06 01:39:53,in
True,Camberwell Road / Albany Road,2020-04-05 15:28:07,9507_490G00003138_2020-04-05_out_0,2020-04-05 15:22:46,out
True,Eccles Road,2020-04-02 23:42:55,9523_490006403E_2020-04-02_in_0,2020-04-02 23:42:35,in
True,Rookery Road,2020-04-02 14:26:10,7536_490011673E_2020-04-02_in_4,2020-04-02 13:58:46,in
True,Cedars Road,2020-04-03 00:22:35,8625_490004913E_2020-04-02_out_5,2020-04-02 23:57:38,out
True,Clapham Junction Station  / The Falcon,2020-04-02 19:59:18,8435_490G000462_2020-04-02_out_7,2020-04-02 19:58:09,out
True,Westmoreland Road,2020-04-02 09:22:39,9632_490014501J_2020-04-02_in_0,2020-04-02 09:18:48,in
True,Bowyer Place,2020-04-06 06:18:07,7665_490G00004221_2020-04-06_out_0,2020-04-06 05:51:21,out
True,Liverpool Street Station,2020-04-02 09:06:56,7536_490000138F_2020-04-02_in_1,2020-04-02 08:54:45,in
True,Elephant & Castle Station,2020-04-02 13:34:44,8625_490000073S_2020-04-02_in_2,2020-04-02 13:34:46,in
True,Borough Station,2020-04-02 15:15:08,9755_490000026A_2020-04-02_out_3,2020-04-02 15:12:44,out
True,Clapham Junction / The Northcote,2020-04-02 10:13:05,8355_490005333V_2020-04-02_in_0,2020-04-02 09:50:49,in
True,Primrose Street,2020-04-02 12:32:57,9624_490011187N_2020-04-02_out_1,2020-04-02 12:31:18,out
True,Larcom Street,2020-04-02 16:59:32,7753_490G00008975_2020-04-02_out_3,2020-04-02 16:52:48,out
True,Wormwood Street,2020-04-02 17:13:10,9757_490004043N2_2020-04-02_in_4,2020-04-02 16:46:48,in
True,Eccles Road,2020-04-02 14:14:27,9417_490006403E_2020-04-02_out_2,2020-04-02 14:14:46,out
True,Wormwood Street,2020-04-06 05:16:47,9632_490004043N2_2020-04-06_out_0,2020-04-06 05:14:57,out
True,Lambeth Town Hall,2020-04-02 15:17:53,8625_490008919A_2020-04-02_out_2,2020-04-02 15:12:46,out
True,Clapham Junction Station  / Falcon Road,2020-04-06 06:20:10,9632_490G00009849_2020-04-06_in_0,2020-04-06 05:51:21,in
True,Eccles Road,2020-04-02 04:57:35,7681_490006403E_2020-04-02_in_0,2020-04-02 04:28:45,in
True,Inner London Crown Court,2020-04-02 07:22:29,9417_490003548B_2020-04-02_out_0,2020-04-02 07:22:44,out
True,Pomfret Road,2020-04-02 14:26:52,8435_490G000707_2020-04-02_in_3,2020-04-02 13:58:46,in
True,Western Road,2020-04-02 12:17:05,9632_490G00014447_2020-04-02_in_1,2020-04-02 12:16:47,in
True,Lambeth Town Hall,2020-04-02 16:28:21,8485_490008919A_2020-04-02_out_5,2020-04-02 16:23:18,out
True,Bedford Road,2020-04-02 09:22:53,9755_490G00003796_2020-04-02_out_1,2020-04-02 09:19:18,out
True,Eccles Road,2020-04-02 11:43:03,8199_490006403E_2020-04-02_in_3,2020-04-02 11:13:16,in
True,Denmark Hill / Camberwell Green,2020-04-06 05:39:25,7770_490004687Q_2020-04-06_in_0,2020-04-06 05:28:15,in
True,Forthbridge Road,2020-04-02 12:16:10,9418_490G00006945_2020-04-02_in_0,2020-04-02 12:14:47,in
True,Rookery Road,2020-04-02 13:57:40,8490_490011673E_2020-04-02_out_0,2020-04-02 13:46:53,out
True,Sisters Avenue,2020-04-02 21:04:28,7753_490012182E_2020-04-02_in_5,2020-04-02 21:01:06,in
True,Bowyer Place,2020-04-02 18:33:12,7681_490G00004221_2020-04-02_out_6,2020-04-02 18:33:39,out
True,Cedars Road,2020-04-02 09:37:39,9757_490004913E_2020-04-02_in_2,2020-04-02 09:10:46,in
True,Northcote Road,2020-04-02 11:54:30,9050_490005333Z_2020-04-02_out_2,2020-04-02 11:54:45,out
True,Valmar Road,2020-04-02 15:10:51,9757_490014004X_2020-04-02_out_4,2020-04-02 15:10:45,out
True,Caldecot Road,2020-04-02 07:37:49,9417_490004676H6_2020-04-02_out_0,2020-04-02 07:35:18,out
True,Denmark Hill / Camberwell Green,2020-04-02 13:10:49,9624_490004687Q_2020-04-02_out_2,2020-04-02 13:10:46,out
True,Elephant & Castle / Newington Causeway,2020-04-02 05:59:06,9757_490000073F_2020-04-02_out_0,2020-04-02 05:58:46,out
True,Lambeth Town Hall,2020-04-02 20:18:37,8355_490008919A_2020-04-02_in_4,2020-04-02 20:13:07,in
True,Elephant & Castle Station,2020-04-02 10:03:52,8625_490000073S_2020-04-02_in_0,2020-04-02 09:36:43,in
True,East Street,2020-04-02 22:04:00,9415_490G00006380_2020-04-02_in_3,2020-04-02 21:57:37,in
True,Park Hill,2020-04-02 07:40:46,7536_490010776E_2020-04-02_out_0,2020-04-02 07:11:16,out
True,Fenchurch Street,2020-04-02 10:17:32,8625_490000148U_2020-04-02_in_0,2020-04-02 09:50:49,in
True,Borough Station,2020-04-06 07:32:28,8155_490000026A_2020-04-06_in_1,2020-04-06 07:26:34,in
True,Long Road / Clapham Common,2020-04-06 06:10:34,8196_490015236M_2020-04-06_in_0,2020-04-06 05:51:21,in
True,Long Road / Clapham Common,2020-04-02 18:53:05,9757_490015236M_2020-04-02_out_4,2020-04-02 18:52:09,out
True,Bowyer Place,2020-04-02 23:16:01,9415_490G00004221_2020-04-02_out_4,2020-04-02 23:16:09,out
True,Forthbridge Road,2020-04-02 22:34:34,8873_490G00006945_2020-04-02_out_5,2020-04-02 22:31:10,out
True,Bowyer Place,2020-04-02 09:56:56,8625_490G00004221_2020-04-02_in_0,2020-04-02 09:54:46,in
True,Caldecot Road,2020-04-02 14:39:21,9624_490004676H6_2020-04-02_in_3,2020-04-02 14:36:47,in
True,Borough Station,2020-04-02 13:17:58,9417_490000026A_2020-04-02_out_4,2020-04-02 13:17:16,out
True,Liverpool Street Station,2020-04-03 00:16:20,9523_490000138F_2020-04-03_in_0,2020-04-03 00:16:07,in
True,Inner London Crown Court,2020-04-02 04:54:37,8435_490003548B_2020-04-02_out_0,2020-04-02 04:46:43,out
True,Belvedere Place,2020-04-02 06:08:43,7536_490003071E_2020-04-02_in_0,2020-04-02 06:08:44,in
True,Westmoreland Road,2020-04-02 12:48:37,9415_490014501J_2020-04-02_in_0,2020-04-02 12:46:48,in
True,Cedars Road,2020-04-05 15:49:04,7687_490004913E_2020-04-05_in_0,2020-04-05 15:19:15,in
True,Eccles Road,2020-04-02 22:19:50,7681_490006403E_2020-04-02_in_8,2020-04-02 22:18:36,in
True,Elephant & Castle Station,2020-04-02 20:14:12,8199_490000073S_2020-04-02_out_6,2020-04-02 20:09:34,out
True,East Street,2020-04-06 07:47:46,8401_490G00006380_2020-04-06_in_0,2020-04-06 07:26:33,in
True,Eccles Road,2020-04-05 15:31:03,8625_490006403E_2020-04-05_in_0,2020-04-05 15:01:17,in
True,Western Road,2020-04-02 15:01:28,9417_490G00014447_2020-04-02_in_3,2020-04-02 14:55:19,in
True,Union Street,2020-04-02 21:27:00,8490_490013910G_2020-04-02_in_3,2020-04-02 21:24:35,in
True,Clapham Junction Station  / The Falcon,2020-04-02 16:54:56,8355_490G000462_2020-04-02_in_6,2020-04-02 16:53:16,in
True,Forthbridge Road,2020-04-02 16:36:57,7681_490G00006945_2020-04-02_in_6,2020-04-02 16:36:46,in
True,Lilford Road,2020-04-02 19:24:24,9419_490G00009153_2020-04-02_in_5,2020-04-02 19:24:36,in
True,East Street,2020-04-02 13:25:38,8625_490G00006380_2020-04-02_in_3,2020-04-02 13:18:46,in
True,Forthbridge Road,2020-04-02 09:18:30,9419_490G00006945_2020-04-02_in_1,2020-04-02 09:17:18,in
True,Shoreditch,2020-04-02 10:07:27,9418_490G000744_2020-04-02_in_0,2020-04-02 09:50:47,in
True,Clapham Junction Station  / The Falcon,2020-04-02 19:36:57,8355_490G000462_2020-04-02_out_3,2020-04-02 19:28:09,out
True,Larcom Street,2020-04-05 15:15:01,8435_490G00008975_2020-04-05_in_0,2020-04-05 15:08:48,in
True,Borough Station,2020-04-06 03:24:40,7665_490000026A_2020-04-06_in_0,2020-04-06 02:55:25,in
True,Westmoreland Road,2020-04-02 19:49:28,8490_490014501J_2020-04-02_out_4,2020-04-02 19:49:08,out
True,Northcote Road,2020-04-06 05:40:44,8196_490005333Z_2020-04-06_out_0,2020-04-06 05:38:42,out
True,Medlar Street,2020-04-02 18:04:15,9624_490009784A_2020-04-02_in_5,2020-04-02 18:03:38,in
True,Liverpool Street Station,2020-04-02 12:33:34,9624_490000138F_2020-04-02_out_1,2020-04-02 12:33:17,out
True,Forthbridge Road,2020-04-02 13:16:49,8485_490G00006945_2020-04-02_out_4,2020-04-02 13:16:47,out
True,Denmark Hill / Camberwell Green,2020-04-02 18:55:10,8199_490004687Q_2020-04-02_in_4,2020-04-02 18:54:37,in
True,Commercial Street / Worship Street,2020-04-02 17:21:46,9050_490G00005524_2020-04-02_out_5,2020-04-02 16:52:46,out
True,Hampton Street,2020-04-02 05:25:05,7681_490007739N_2020-04-02_in_0,2020-04-02 05:21:12,in
True,Denmark Hill / Camberwell Green,2020-04-02 19:31:47,8435_490004687Q_2020-04-02_out_6,2020-04-02 19:30:34,out
True,Moorland Road,2020-04-02 14:51:14,9050_490015389W_2020-04-02_out_4,2020-04-02 14:44:46,out
True,Inner London Crown Court,2020-04-03 03:46:51,8155_490003548B_2020-04-03_in_0,2020-04-03 03:38:46,in
True,Shoreditch,2020-04-02 19:58:05,9418_490G000744_2020-04-02_in_6,2020-04-02 19:57:37,in
True,Long Road / Clapham Common,2020-04-02 11:34:15,9418_490015236M_2020-04-02_out_0,2020-04-02 11:10:48,out
True,Wyndham Road,2020-04-02 21:11:49,8490_490014979N2_2020-04-02_in_4,2020-04-02 21:10:07,in
True,Bedford Road,2020-04-05 14:50:43,8625_490G00003796_2020-04-05_out_0,2020-04-05 14:50:39,out
True,Long Road / Clapham Common,2020-04-02 15:28:34,8625_490015236M_2020-04-02_out_2,2020-04-02 15:06:47,out
True,Eccles Road,2020-04-02 08:36:23,9050_490006403E_2020-04-02_out_1,2020-04-02 08:33:18,out
True,Long Road / Clapham Common,2020-04-02 10:18:13,8355_490015236M_2020-04-02_in_1,2020-04-02 09:50:49,in
True,Clapham Junction Station  / Falcon Road,2020-04-02 16:40:24,9755_490G00009849_2020-04-02_in_6,2020-04-02 16:39:19,in
True,Shoreditch High Street Station,2020-04-02 23:10:10,9419_490G16266N_2020-04-02_out_4,2020-04-02 22:45:36,out
True,Northcote Road,2020-04-02 10:50:00,7753_490005333Z_2020-04-02_out_0,2020-04-02 10:36:45,out
True,Westmoreland Road,2020-04-02 12:00:29,7681_490014501J_2020-04-02_out_3,2020-04-02 12:00:46,out
True,Lilford Road,2020-04-02 12:58:05,8435_490G00009153_2020-04-02_out_3,2020-04-02 12:54:47,out
True,Camberwell Road / Albany Road,2020-04-02 15:30:32,9755_490G00003138_2020-04-02_out_3,2020-04-02 15:30:49,out
True,Westmoreland Road,2020-04-06 06:16:28,7665_490014501J_2020-04-06_out_0,2020-04-06 05:51:19,out
True,Bedford Road,2020-04-02 11:09:27,9632_490G00003796_2020-04-02_out_1,2020-04-02 10:54:48,out
True,Camberwell Green,2020-04-02 07:42:39,9755_490015298E_2020-04-02_in_0,2020-04-02 07:42:46,in
True,Shakespeare Road,2020-04-02 14:58:56,9419_490012036E_2020-04-02_out_4,2020-04-02 14:58:45,out
True,Elephant & Castle / Newington Causeway,2020-04-02 16:37:10,9050_490000073F_2020-04-02_in_5,2020-04-02 16:36:46,in
True,Bowyer Place,2020-04-06 07:49:21,9504_490G00004221_2020-04-06_out_0,2020-04-06 07:27:05,out
True,Lilford Road,2020-04-02 13:27:51,8211_490G00009153_2020-04-02_in_3,2020-04-02 13:13:17,in
True,Pomfret Road,2020-04-02 10:29:28,9755_490G000707_2020-04-02_in_1,2020-04-02 10:28:49,in
True,Bowyer Place,2020-04-02 12:57:45,9624_490G00004221_2020-04-02_out_1,2020-04-02 12:55:19,out
True,Lambeth Town Hall,2020-04-02 14:45:41,8490_490008919A_2020-04-02_in_2,2020-04-02 14:45:16,in
True,Primrose Street,2020-04-05 15:44:36,9624_490011187N_2020-04-05_out_0,2020-04-05 15:42:46,out
True,Wormwood Street,2020-04-02 12:50:29,8199_490004043N2_2020-04-02_in_3,2020-04-02 12:50:46,in
True,Shoreditch,2020-04-02 10:13:17,9050_490G000744_2020-04-02_in_2,2020-04-02 09:51:18,in
True,Western Road,2020-04-02 11:23:11,7536_490G00014447_2020-04-02_in_3,2020-04-02 11:14:47,in
True,Hampton Street,2020-04-02 22:31:24,8625_490007739N_2020-04-02_in_7,2020-04-02 22:27:35,in
True,Borough Station,2020-04-02 09:06:51,9417_490000026A_2020-04-02_in_0,2020-04-02 08:54:47,in
True,Valmar Road,2020-04-03 00:00:59,8625_490014004X_2020-04-02_out_6,2020-04-02 23:57:36,out
True,Rookery Road,2020-04-02 19:04:36,7681_490011673E_2020-04-02_out_5,2020-04-02 18:54:38,out
True,Moorland Road,2020-04-02 19:06:10,9755_490015389W_2020-04-02_out_4,2020-04-02 19:04:09,out
True,Wormwood Street,2020-04-06 04:53:48,9632_490004043N2_2020-04-06_in_0,2020-04-06 04:30:07,in
True,Moorland Road,2020-04-02 14:08:53,8199_490015389W_2020-04-02_out_4,2020-04-02 14:08:46,out
True,Moorland Road,2020-04-02 11:39:51,8625_490015389W_2020-04-02_out_2,2020-04-02 11:10:47,out
True,Belvedere Place,2020-04-06 06:19:26,8155_490003071E_2020-04-06_out_0,2020-04-06 05:51:18,out
True,Shoreditch Town Hall,2020-04-02 14:24:34,7681_490010585X_2020-04-02_in_3,2020-04-02 14:16:47,in
True,Borough Station,2020-04-02 11:12:00,8873_490000026A_2020-04-02_in_0,2020-04-02 11:11:19,in
True,Threadneedle Street,2020-04-02 09:13:05,9417_490009037N_2020-04-02_in_0,2020-04-02 09:12:45,in
True,Elephant & Castle / Newington Causeway,2020-04-03 03:51:44,7768_490000073F_2020-04-03_out_1,2020-04-03 03:36:48,out
True,Westmoreland Road,2020-04-02 10:31:00,7681_490014501J_2020-04-02_in_1,2020-04-02 10:30:54,in
True,Union Street,2020-04-02 06:14:39,8435_490013910G_2020-04-02_in_0,2020-04-02 06:14:46,in
True,Clapham Common Station,2020-04-06 03:01:09,7665_490000050E_2020-04-06_in_0,2020-04-06 02:57:51,in
True,Lilford Road,2020-04-02 17:01:09,9417_490G00009153_2020-04-02_out_4,2020-04-02 16:32:48,out
True,Union Street,2020-04-06 05:09:35,8155_490013910G_2020-04-06_in_0,2020-04-06 05:05:41,in
