arrived,bus_stop_name,expected_arrival,vehicle_id,time_of_req,direction
True,Kensington Church Street / Holland St,2020-03-27 09:19:41,20165_490G00008288_2020-03-27_out_0,2020-03-27 09:18:38,out
True,Lyndale Avenue,2020-04-01 20:03:58,20165_490015362N_2020-04-01_in_0,2020-04-01 20:00:46,in
True,Chepstow Crescent,2020-03-19 10:25:57,20167_490G00005085_2020-03-19_out_0,2020-03-19 10:23:25,out
True,Westbourne Grove,2020-04-01 20:31:19,20165_490014402Z_2020-04-01_in_0,2020-04-01 20:30:43,in
True,Quex Road,2020-03-10 11:24:57,20155_490011375K_2020-03-10_in_0,2020-03-10 11:22:59,in
True,Notting Hill Gate Stn  / Pembridge Rd,2020-03-18 16:45:25,20167_490015039B_2020-03-18_out_0,2020-03-18 16:36:25,out
True,Elgin Avenue / Harrow Road,2020-03-19 11:44:16,20495_490007861E_2020-03-19_out_0,2020-03-19 11:43:44,out
True,Earls Court Square,2020-03-18 17:17:19,20495_490010529B_2020-03-18_out_0,2020-03-18 17:16:43,out
True,Rudolph Road,2020-03-18 16:43:35,20165_490G00012626_2020-03-18_out_0,2020-03-18 16:42:42,out
True,Kilburn High Road,2020-03-27 08:26:44,20162_490008710P_2020-03-27_out_0,2020-03-27 08:26:37,out
True,Harrow Road,2020-03-18 16:45:34,20166_490007861W2_2020-03-18_in_0,2020-03-18 16:41:44,in
True,West End Green,2020-03-27 08:15:05,20159_490014431N_2020-03-27_in_0,2020-03-27 08:14:43,in
True,Dunstan Road,2020-03-27 09:36:02,20157_490006262S_2020-03-27_in_0,2020-03-27 09:33:34,in
True,Earls Court Road / Pembroke Place,2020-03-18 18:04:45,20151_490005528V_2020-03-18_in_0,2020-03-18 18:04:41,in
True,Fortune Green,2020-03-19 10:30:55,20163_490006951S_2020-03-19_out_0,2020-03-19 10:23:26,out
True,Dennington Park Road,2020-03-18 16:47:05,20155_490006041D_2020-03-18_in_0,2020-03-18 16:35:53,in
True,Elgin Avenue / Chippenham Road,2020-03-19 12:03:28,20151_490006473N_2020-03-19_out_0,2020-03-19 12:01:41,out
True,Chepstow Crescent,2020-03-27 09:57:03,20155_490G00005085_2020-03-27_in_0,2020-03-27 09:31:29,in
True,High Street Kensington Station,2020-03-18 18:01:58,20151_490000110E_2020-03-18_in_0,2020-03-18 18:02:13,in
True,Kilburn Park Station,2020-03-11 14:24:52,20166_490000127KA_2020-03-11_in_0,2020-03-11 14:24:12,in
True,Shirland Road,2020-03-11 10:20:43,20164_490005186S1_2020-03-11_in_0,2020-03-11 10:20:12,in
True,West End Green,2020-03-19 11:09:25,20152_490014431N_2020-03-19_out_0,2020-03-19 10:43:09,out
True,Chippenham Road / Shirland Road,2020-03-11 11:03:27,20157_490013297S2_2020-03-11_out_0,2020-03-11 10:51:10,out
True,Kensington Church Street / Holland St,2020-03-27 08:54:51,20492_490G00008288_2020-03-27_out_0,2020-03-27 08:53:43,out
True,Earls Court Road / Pembroke Place,2020-03-11 14:37:50,20160_490005528V_2020-03-11_in_0,2020-03-11 14:34:23,in
True,Westbourne Park Station,2020-03-27 09:11:39,20163_490000259B_2020-03-27_out_0,2020-03-27 09:11:10,out
True,Quex Road,2020-03-27 08:37:52,20154_490011375K_2020-03-27_out_0,2020-03-27 08:36:11,out
True,Fulham Road,2020-03-27 10:02:04,20169_490007055HL_2020-03-27_out_0,2020-03-27 09:33:36,out
True,Chippenham Road / Shirland Road,2020-03-25 15:48:17,20155_490013297S2_2020-03-25_in_0,2020-03-25 15:21:06,in
True,Earls Court Road / Old Brompton Road,2020-03-11 10:17:40,20152_490G00015228_2020-03-11_in_0,2020-03-11 10:17:57,in
True,Elgin Avenue / Chippenham Road,2020-03-11 10:09:43,20492_490006473N_2020-03-11_in_0,2020-03-11 10:00:12,in
True,West Hampstead Station,2020-03-11 14:56:14,20162_490001330N_2020-03-11_out_0,2020-03-11 14:52:26,out
True,Hobury Street / Worlds End,2020-03-25 14:57:27,20152_490005076E_2020-03-25_in_0,2020-03-25 14:49:09,in
True,Fortune Green,2020-03-25 15:59:28,20493_490006951S_2020-03-25_in_0,2020-03-25 15:32:25,in
True,Elgin Avenue / Chippenham Road,2020-03-27 08:10:57,20161_490006473N_2020-03-27_in_0,2020-03-27 08:11:15,in
True,Earls Court Station,2020-03-27 09:29:12,20167_490G00064C_2020-03-27_out_0,2020-03-27 09:03:15,out
True,Old Brompton Road,2020-03-18 18:03:17,20493_490014554N_2020-03-18_out_0,2020-03-18 18:02:13,out
True,Carlton Vale,2020-03-19 11:46:20,20491_490012626S_2020-03-19_in_0,2020-03-19 11:45:27,in
True,Harrow Road,2020-04-01 20:22:08,20165_490007861W2_2020-04-01_in_0,2020-04-01 20:21:45,in
True,West Hampstead Police Station,2020-03-25 15:11:30,20493_490014468S_2020-03-25_out_0,2020-03-25 15:09:43,out
True,Kilburn High Road / Quex Road,2020-03-19 11:17:07,20163_490G000620_2020-03-19_in_0,2020-03-19 10:49:19,in
True,Kilburn Park Station,2020-03-18 17:30:21,20151_490000127KA_2020-03-18_in_0,2020-03-18 17:22:12,in
True,Scarsdale Villas,2020-03-11 15:03:38,20491_490G00011943_2020-03-11_out_0,2020-03-11 14:51:11,out
True,Fulham Road / Chelsea & Westminster Hosp,2020-03-27 09:44:33,20162_490007055HK_2020-03-27_in_0,2020-03-27 09:18:39,in
True,West Hampstead Station,2020-03-19 10:48:20,20491_490001330N_2020-03-19_out_0,2020-03-19 10:46:33,out
True,Phillimore Gardens,2020-03-11 10:16:55,20159_490010984T_2020-03-11_in_0,2020-03-11 10:13:35,in
True,Great Western Road / Harrow Road,2020-03-11 10:26:21,20164_490G00018986_2020-03-11_in_0,2020-03-11 10:23:11,in
True,Kilburn Park Station,2020-03-27 08:39:33,20167_490000127KA_2020-03-27_in_0,2020-03-27 08:11:14,in
True,West End Green,2020-03-11 14:46:46,20159_490014431N_2020-03-11_out_0,2020-03-11 14:46:41,out
True,Brunel Estate,2020-03-11 10:18:14,20167_490G00014404_2020-03-11_out_0,2020-03-11 10:17:55,out
True,Woodchurch Road,2020-03-19 11:57:09,20495_490G00014819_2020-03-19_out_0,2020-03-19 11:51:52,out
True,Lyndale Avenue,2020-03-11 10:02:54,20155_490015362N_2020-03-11_in_0,2020-03-11 09:59:35,in
True,Earls Court Station,2020-03-25 15:34:14,20161_490G00064C_2020-03-25_in_0,2020-03-25 15:32:26,in
True,Dennington Park Road,2020-03-25 15:03:17,20160_490006041D_2020-03-25_in_0,2020-03-25 14:41:39,in
True,Golders Green / Finchley Road,2020-03-27 08:57:55,20162_490007267GL_2020-03-27_in_0,2020-03-27 08:36:11,in
True,Pembroke Place,2020-03-18 17:38:04,20492_490005528Q_2020-03-18_out_0,2020-03-18 17:15:14,out
True,Westbourne Grove,2020-03-27 09:13:04,20166_490014402Z_2020-03-27_in_0,2020-03-27 09:12:46,in
True,Gunter Grove,2020-03-27 08:21:02,20155_490G00007608_2020-03-27_out_0,2020-03-27 08:17:03,out
True,Fulham Road,2020-03-19 10:57:42,20154_490007055HL_2020-03-19_out_0,2020-03-19 10:28:11,out
True,Kilburn High Rd Stn  / Cambridge Avenue,2020-03-27 09:10:06,20492_490015243Y_2020-03-27_out_0,2020-03-27 09:09:57,out
True,Sheffield Terrace,2020-03-25 15:58:12,20495_490012055N_2020-03-25_out_0,2020-03-25 15:32:25,out
True,York House Place / Kensington High St,2020-03-11 14:31:48,20160_490010536K_2020-03-11_in_0,2020-03-11 14:29:28,in
True,Chippenham Gardens,2020-03-25 15:33:16,20166_490005186N2_2020-03-25_out_0,2020-03-25 15:32:57,out
True,York House Place / Kensington High St,2020-03-10 10:59:40,20152_490010536K_2020-03-10_in_0,2020-03-10 10:55:55,in
True,Kilburn Park Station,2020-03-11 14:33:43,20159_490000127KA_2020-03-11_out_0,2020-03-11 14:30:28,out
True,Golders Green Station,2020-03-18 17:46:03,20167_490015497GC_2020-03-18_out_0,2020-03-18 17:25:39,out
True,Fortune Green,2020-03-19 10:42:38,20155_490006951S_2020-03-19_out_0,2020-03-19 10:42:13,out
True,Woodchurch Road,2020-03-27 08:57:42,20155_490G00014819_2020-03-27_out_0,2020-03-27 08:53:44,out
True,West End Green,2020-03-18 17:34:25,20169_490014431N_2020-03-18_out_0,2020-03-18 17:27:44,out
True,Sheffield Terrace,2020-03-25 14:49:31,20491_490012055N_2020-03-25_out_0,2020-03-25 14:44:40,out
True,Limerston Street,2020-03-27 08:45:00,20163_490005076S_2020-03-27_out_0,2020-03-27 08:26:36,out
True,Lyndale Avenue,2020-03-18 17:43:51,20169_490015362N_2020-03-18_out_0,2020-03-18 17:24:36,out
True,Fortune Green,2020-03-11 10:35:57,20151_490006951S_2020-03-11_in_0,2020-03-11 10:30:03,in
True,Sheffield Terrace,2020-03-18 17:11:53,20154_490012055N_2020-03-18_out_0,2020-03-18 16:42:09,out
True,Notting Hill Gate Stn  / Pembridge Rd,2020-03-19 11:07:35,20159_490015039B_2020-03-19_out_0,2020-03-19 10:43:11,out
True,Sheffield Terrace,2020-03-19 11:14:45,20154_490012055N_2020-03-19_out_0,2020-03-19 10:46:33,out
True,Notting Hill Gate Station,2020-03-10 11:27:02,20164_490000167G_2020-03-10_out_0,2020-03-10 11:22:59,out
True,Earls Court Station,2020-03-18 17:19:27,20166_490G00064C_2020-03-18_in_0,2020-03-18 17:19:10,in
True,Pembroke Road,2020-03-27 08:37:16,20157_490011943S_2020-03-27_out_0,2020-03-27 08:36:12,out
True,Hendon Way,2020-03-19 10:40:09,20493_490008061S_2020-03-19_in_0,2020-03-19 10:39:40,in
True,West End Green,2020-03-18 17:50:29,20165_490014431N_2020-03-18_in_0,2020-03-18 17:25:39,in
True,Chepstow Crescent,2020-03-25 14:54:10,20491_490G00005085_2020-03-25_out_0,2020-03-25 14:49:44,out
True,Golders Green / Finchley Road,2020-03-18 17:49:00,20159_490007267GL_2020-03-18_in_0,2020-03-18 17:20:09,in
True,Artesian Road,2020-04-01 19:06:19,20165_490014402A_2020-04-01_out_0,2020-04-01 19:00:13,out
True,West Hampstead Stn / Broadhurst Gdns,2020-03-10 11:09:04,20492_490G000160_2020-03-10_out_0,2020-03-10 11:01:32,out
True,Artesian Road,2020-03-18 17:20:29,20154_490014402A_2020-03-18_out_0,2020-03-18 17:16:12,out
True,Phillimore Gardens,2020-03-11 11:05:41,20159_490010984T_2020-03-11_out_0,2020-03-11 10:51:12,out
True,Pembridge Villas / Westbourne Grove,2020-03-19 11:38:41,20495_490005089E_2020-03-19_out_0,2020-03-19 11:38:13,out
True,Rudolph Road,2020-03-11 11:05:04,20157_490G00012626_2020-03-11_out_0,2020-03-11 10:38:21,out
True,Pembroke Road,2020-04-01 20:44:50,20165_490011943S_2020-04-01_in_0,2020-04-01 20:42:43,in
True,Chepstow Crescent,2020-03-27 08:38:12,20155_490G00005085_2020-03-27_out_0,2020-03-27 08:37:43,out
True,Compayne Gardens,2020-03-10 11:23:11,20167_490012082B_2020-03-10_in_0,2020-03-10 11:23:02,in
True,Golders Green Station,2020-03-27 09:44:00,20492_490015497GC_2020-03-27_in_0,2020-03-27 09:18:37,in
True,Sheffield Terrace,2020-03-27 09:38:28,20167_490012055N_2020-03-27_out_0,2020-03-27 09:33:00,out
True,Cromwell Road,2020-03-10 11:38:13,20491_490G00019786_2020-03-10_in_0,2020-03-10 11:23:02,in
True,Chippenham Gardens,2020-03-27 09:07:19,20492_490005186N2_2020-03-27_out_0,2020-03-27 09:06:41,out
True,Compayne Gardens,2020-03-27 08:33:06,20167_490012082B_2020-03-27_in_0,2020-03-27 08:26:00,in
True,Harrow Road,2020-03-11 10:48:24,20493_490007861W2_2020-03-11_out_0,2020-03-11 10:44:08,out
True,Quex Road,2020-03-11 11:11:25,20157_490011375K_2020-03-11_out_0,2020-03-11 10:44:04,out
True,Dennington Park Road,2020-03-27 09:05:17,20162_490006041D_2020-03-27_in_0,2020-03-27 09:05:19,in
True,Pembroke Road,2020-03-27 09:40:21,20162_490011943S_2020-03-27_in_0,2020-03-27 09:33:35,in
True,Lyndale Avenue,2020-03-25 15:26:46,20155_490015362N_2020-03-25_in_0,2020-03-25 15:06:46,in
True,Earls Court Station,2020-03-11 14:26:14,20492_490G00064C_2020-03-11_out_0,2020-03-11 14:24:13,out
True,High Street Kensington Station,2020-03-11 10:15:22,20159_490000110E_2020-03-11_in_0,2020-03-11 10:13:35,in
True,Childs Hill / Cricklewood Lane,2020-03-19 10:48:02,20155_490G00005160_2020-03-19_out_0,2020-03-19 10:45:10,out
True,Fortune Green Road,2020-04-01 23:56:05,20165_490006953S_2020-04-01_in_0,2020-04-01 23:54:14,in
True,Elgin Avenue / Harrow Road,2020-03-27 08:47:13,20155_490007861E_2020-03-27_out_0,2020-03-27 08:46:44,out
True,Chippenham Gardens,2020-03-18 16:40:32,20165_490005186N2_2020-03-18_out_0,2020-03-18 16:40:10,out
True,Nevern Place,2020-03-25 14:44:55,20492_490010187K_2020-03-25_in_0,2020-03-25 14:44:11,in
True,Artesian Road,2020-03-11 14:36:16,20169_490014402A_2020-03-11_out_0,2020-03-11 14:34:25,out
True,Dunstan Road,2020-03-27 08:23:03,20167_490006262S_2020-03-27_in_0,2020-03-27 08:22:29,in
True,Earls Court Road / Pembroke Place,2020-03-27 09:24:50,20166_490005528V_2020-03-27_in_0,2020-03-27 09:15:11,in
True,Carlton Vale,2020-03-27 09:53:46,20157_490012626S_2020-03-27_in_0,2020-03-27 09:31:27,in
True,Nevern Place,2020-03-28 07:14:15,20160_490010187K_2020-03-28_in_0,2020-03-28 07:14:11,in
True,Limerston Street,2020-03-25 15:55:21,20160_490005076S_2020-03-25_in_0,2020-03-25 15:28:58,in
True,Woodchurch Road,2020-03-25 15:37:30,20155_490G00014819_2020-03-25_in_0,2020-03-25 15:28:58,in
True,Limerston Street,2020-03-18 18:06:00,20155_490005076S_2020-03-18_out_0,2020-03-18 18:02:14,out
True,Earls Court Road / Pembroke Place,2020-03-19 10:27:41,20157_490005528V_2020-03-19_in_0,2020-03-19 10:27:42,in
True,Hansel Road,2020-03-19 10:36:59,20167_490004444N_2020-03-19_out_0,2020-03-19 10:37:03,out
True,Carlton Vale,2020-03-10 11:34:08,20167_490012626S_2020-03-10_in_0,2020-03-10 11:04:26,in
True,Chippenham Road / Shirland Road,2020-03-19 10:34:09,20491_490013297S2_2020-03-19_out_0,2020-03-19 10:34:03,out
True,West Hampstead Stn / Broadhurst Gdns,2020-03-11 11:03:03,20493_490G000160_2020-03-11_out_0,2020-03-11 10:38:23,out
True,Cambridge Road,2020-03-25 15:25:14,20167_490004444S_2020-03-25_in_0,2020-03-25 15:16:31,in
True,West End Lane,2020-03-19 10:35:22,20155_490003068N_2020-03-19_out_0,2020-03-19 10:35:12,out
True,Golders Green / Finchley Road,2020-03-27 09:26:06,20155_490007267GL_2020-03-27_in_0,2020-03-27 09:03:11,in
True,Phillimore Gardens,2020-03-18 17:51:17,20160_490010984T_2020-03-18_out_0,2020-03-18 17:25:39,out
True,Redcliffe Street,2020-03-19 12:05:27,20164_490011480N_2020-03-19_out_0,2020-03-19 12:02:14,out
True,High Street Kensington Station,2020-03-11 14:34:32,20151_490000110E_2020-03-11_in_0,2020-03-11 14:33:40,in
True,Fulham Road / Chelsea & Westminster Hosp,2020-03-25 14:54:07,20152_490007055HK_2020-03-25_in_0,2020-03-25 14:41:41,in
True,Kilburn High Rd Stn  / Cambridge Avenue,2020-03-27 09:21:45,20163_490015243Y_2020-03-27_out_0,2020-03-27 09:13:49,out
True,Earls Court Road / Pembroke Place,2020-03-27 09:28:40,20169_490005528V_2020-03-27_in_0,2020-03-27 09:03:12,in
True,Sheffield Terrace,2020-03-27 08:55:01,20167_490012055N_2020-03-27_in_0,2020-03-27 08:52:01,in
True,Brunel Estate,2020-03-27 09:02:09,20492_490G00014404_2020-03-27_out_0,2020-03-27 08:48:37,out
True,Llanvanor Road,2020-03-18 16:53:02,20152_490009232S_2020-03-18_out_0,2020-03-18 16:35:56,out
True,Artesian Road,2020-03-11 10:14:08,20167_490014402A_2020-03-11_out_0,2020-03-11 10:13:37,out
True,Redcliffe Street,2020-03-11 10:13:28,20493_490011480N_2020-03-11_out_0,2020-03-11 10:13:37,out
True,Limerston Street,2020-03-19 11:11:10,20151_490005076S_2020-03-19_in_0,2020-03-19 10:43:12,in
True,Golders Green / Finchley Road,2020-03-19 11:19:13,20152_490007267GL_2020-03-19_out_0,2020-03-19 10:50:06,out
True,Kilburn Park Station,2020-03-25 16:01:27,20152_490000127KA_2020-03-25_out_0,2020-03-25 15:32:25,out
True,High Street Kensington Station,2020-03-19 11:38:38,20161_490000110E_2020-03-19_in_0,2020-03-19 11:37:44,in
True,Phillimore Gardens,2020-03-27 08:59:21,20167_490010984T_2020-03-27_in_0,2020-03-27 08:52:02,in
True,Phillimore Gardens,2020-03-25 15:40:57,20160_490010984T_2020-03-25_in_0,2020-03-25 15:32:58,in
True,Earls Court Station,2020-03-19 11:02:14,20154_490G00064C_2020-03-19_out_0,2020-03-19 10:49:19,out
True,Pembridge Villas,2020-03-27 09:50:20,20491_490005089D_2020-03-27_in_0,2020-03-27 09:31:28,in
True,Compayne Gardens,2020-03-27 08:58:38,20169_490012082B_2020-03-27_in_0,2020-03-27 08:36:24,in
True,Limerston Street,2020-03-18 16:59:00,20157_490005076S_2020-03-18_out_0,2020-03-18 16:35:55,out
True,West Hampstead Stn / Broadhurst Gdns,2020-03-11 14:43:46,20159_490G000160_2020-03-11_out_0,2020-03-11 14:21:50,out
True,Chepstow Crescent,2020-03-18 18:12:43,20161_490G00005085_2020-03-18_in_0,2020-03-18 18:12:35,in
True,Westbourne Grove,2020-03-10 11:52:42,20155_490014402Z_2020-03-10_in_0,2020-03-10 11:23:00,in
True,Hobury Street / Worlds End,2020-03-11 10:40:59,20159_490005076E_2020-03-11_in_0,2020-03-11 10:38:19,in
True,St Stephens Gardens,2020-03-27 08:22:36,20161_490012948S_2020-03-27_in_0,2020-03-27 08:21:54,in
True,Sheffield Terrace,2020-03-18 17:35:02,20164_490012055N_2020-03-18_in_0,2020-03-18 17:25:37,in
True,Pembroke Place,2020-03-27 08:39:27,20157_490005528Q_2020-03-27_out_0,2020-03-27 08:37:43,out
True,Sheffield Terrace,2020-03-11 10:47:13,20491_490012055N_2020-03-11_in_0,2020-03-11 10:44:36,in
True,Fortune Green,2020-03-27 09:38:06,20161_490006951S_2020-03-27_out_0,2020-03-27 09:31:30,out
True,Great Western Road / Harrow Road,2020-03-25 15:13:41,20161_490G00018986_2020-03-25_in_0,2020-03-25 15:13:38,in
True,Shrewsbury Road / Brunel Estate,2020-03-18 17:21:58,20164_490008697N_2020-03-18_in_0,2020-03-18 17:21:43,in
True,Sheffield Terrace,2020-03-10 11:25:48,20164_490012055N_2020-03-10_out_0,2020-03-10 11:22:58,out
True,Cromwell Road,2020-03-25 15:41:58,20160_490G00019786_2020-03-25_in_0,2020-03-25 15:14:12,in
True,Limerston Street,2020-03-10 11:00:49,20165_490005076S_2020-03-10_in_0,2020-03-10 10:59:07,in
True,Golders Green Station,2020-03-27 09:05:00,20154_490015497GC_2020-03-27_in_0,2020-03-27 08:36:12,in
True,Scarsdale Villas,2020-03-11 11:02:41,20159_490G00011943_2020-03-11_out_0,2020-03-11 10:51:13,out
True,Finchley Road,2020-03-10 11:44:39,20512_490006953N_2020-03-10_out_0,2020-03-10 11:22:59,out
True,Kilburn Park Station,2020-03-18 17:19:15,20162_490000127KA_2020-03-18_in_0,2020-03-18 17:18:43,in
True,Redcliffe Street,2020-03-25 15:03:29,20166_490011480N_2020-03-25_out_0,2020-03-25 14:41:42,out
True,West Hampstead Station,2020-03-18 17:42:50,20161_490001330N_2020-03-18_in_0,2020-03-18 17:15:15,in
True,Finchley Road,2020-04-01 19:26:57,20165_490006953N_2020-04-01_out_0,2020-04-01 19:24:12,out
True,Earls Court Station,2020-03-11 14:42:42,20151_490G00064C_2020-03-11_in_0,2020-03-11 14:33:15,in
True,Golders Green / Finchley Road,2020-03-27 09:58:19,20165_490007267GL_2020-03-27_out_0,2020-03-27 09:31:29,out
True,Kilburn High Road,2020-03-10 11:04:16,20492_490008710P_2020-03-10_out_0,2020-03-10 11:04:29,out
True,West End Green,2020-03-25 15:05:04,20159_490014431N_2020-03-25_out_0,2020-03-25 14:45:41,out
True,Chippenham Road / Shirland Road,2020-03-11 11:03:46,20494_490013297S2_2020-03-11_out_0,2020-03-11 10:38:21,out
True,York House Place / Kensington High St,2020-03-19 11:18:08,20164_490010536K_2020-03-19_in_0,2020-03-19 10:50:03,in
True,Childs Hill / Cricklewood Lane,2020-03-11 14:39:06,20494_490G00005160_2020-03-11_out_0,2020-03-11 14:21:21,out
True,Carlton Vale,2020-03-11 12:06:43,20161_490012626S_2020-03-11_in_0,2020-03-11 11:39:01,in
True,Elgin Avenue / Chippenham Road,2020-03-27 09:39:47,20491_490006473N_2020-03-27_in_0,2020-03-27 09:33:38,in
True,Elgin Avenue / Chippenham Road,2020-03-10 10:51:01,20154_490006473N_2020-03-10_in_0,2020-03-10 10:47:36,in
True,West Hampstead Station,2020-03-25 15:13:45,20167_490001330N_2020-03-25_in_0,2020-03-25 15:13:41,in
True,Chippenham Road / Shirland Road,2020-03-11 14:28:48,20159_490013297S2_2020-03-11_out_0,2020-03-11 14:26:42,out
True,Chippenham Road / Shirland Road,2020-03-11 10:53:45,20161_490013297S2_2020-03-11_out_0,2020-03-11 10:51:10,out
True,Fortune Green Road,2020-03-18 16:42:01,20155_490006953S_2020-03-18_in_0,2020-03-18 16:41:12,in
True,Earls Court Square,2020-03-18 17:52:38,20166_490010529B_2020-03-18_out_0,2020-03-18 17:26:59,out
True,Pembroke Road,2020-03-11 09:56:20,20154_490011943S_2020-03-11_in_0,2020-03-11 09:51:10,in
True,Kilburn Park Station,2020-03-11 12:04:21,20492_490000127KA_2020-03-11_out_0,2020-03-11 11:39:00,out
True,Shirland Road,2020-03-27 08:23:14,20165_490005186S1_2020-03-27_in_0,2020-03-27 08:21:41,in
True,Chippenham Gardens,2020-03-27 08:38:53,20491_490005186N2_2020-03-27_out_0,2020-03-27 08:38:41,out
True,Pembridge Villas,2020-03-10 11:10:32,20154_490005089D_2020-03-10_in_0,2020-03-10 11:07:03,in
True,Edith Grove / Worlds End,2020-03-19 11:38:28,20165_490G00005076_2020-03-19_out_0,2020-03-19 11:38:13,out
True,Llanvanor Road,2020-03-10 11:10:03,20167_490009232S_2020-03-10_in_0,2020-03-10 11:05:26,in
True,Kilburn Park Station,2020-03-18 16:54:47,20159_490000127KA_2020-03-18_out_0,2020-03-18 16:35:52,out
True,Fortune Green,2020-03-27 08:45:27,20154_490006951S_2020-03-27_out_0,2020-03-27 08:45:17,out
True,West Cromwell Road,2020-03-11 10:50:59,20152_490014257E_2020-03-11_out_0,2020-03-11 10:44:05,out
True,Golders Green / Finchley Road,2020-03-25 14:51:56,20160_490007267GL_2020-03-25_in_0,2020-03-25 14:41:38,in
True,Lyndale Avenue,2020-03-10 10:54:46,20162_490015362N_2020-03-10_in_0,2020-03-10 10:54:42,in
True,Pembroke Road,2020-03-27 09:25:24,20166_490011943S_2020-03-27_in_0,2020-03-27 09:15:55,in
True,Fortune Green Road,2020-03-25 15:18:26,20151_490006953S_2020-03-25_in_0,2020-03-25 14:49:12,in
True,Fortune Green,2020-03-18 17:48:16,20165_490006951S_2020-03-18_in_0,2020-03-18 17:19:10,in
True,Earls Court Road / Old Brompton Road,2020-03-11 10:02:46,20154_490G00015228_2020-03-11_in_0,2020-03-11 09:59:33,in
