arrived,bus_stop_name,expected_arrival,vehicle_id,time_of_req,direction
True,Allington Road,2020-04-02 05:58:50,10275_490003237E_2020-04-02_in_0,2020-04-02 05:50:44,in
True,George Street,2020-04-02 22:48:33,19395_490G00007167_2020-04-02_out_8,2020-04-02 22:48:37,out
True,Chippenham Road,2020-04-06 05:05:09,19417_490005188W_2020-04-06_out_0,2020-04-06 04:57:00,out
True,Orchardson Street,2020-04-05 15:01:39,11536_490010621S_2020-04-05_in_0,2020-04-05 14:58:43,in
True,The Oaks,2020-04-02 08:42:05,11483_490014689E_2020-04-02_in_0,2020-04-02 08:32:48,in
True,Kensal Rise Station,2020-04-03 03:39:38,9976_490001161S1_2020-04-03_in_1,2020-04-03 03:36:46,in
True,Green Park Station,2020-04-02 08:07:22,19402_490000093PE_2020-04-02_out_1,2020-04-02 08:07:15,out
True,Bedford Street,2020-04-05 18:01:26,10562_490G00003112_2020-04-05_out_1,2020-04-05 17:59:18,out
True,Elgin Avenue,2020-04-06 05:25:53,19669_490006471E_2020-04-06_in_0,2020-04-06 05:14:55,in
True,Warwick Avenue Station,2020-04-02 16:24:18,10632_490000253H_2020-04-02_in_5,2020-04-02 16:18:45,in
True,George Street,2020-04-02 21:38:42,11483_490G00007167_2020-04-02_in_7,2020-04-02 21:30:35,in
True,George Street,2020-04-05 15:28:46,11479_490G00007167_2020-04-05_in_0,2020-04-05 15:00:44,in
True,Hansel Road,2020-04-02 10:36:11,11486_490004444N_2020-04-02_out_0,2020-04-02 10:28:46,out
True,Queen's Park Station,2020-04-02 11:32:11,19395_490000186A_2020-04-02_in_3,2020-04-02 11:10:45,in
True,Marble Arch Station  / Edgware Road,2020-04-02 15:30:33,11808_490000144H_2020-04-02_in_5,2020-04-02 15:00:45,in
True,Warwick Avenue Station,2020-04-02 16:33:36,9976_490000253H_2020-04-02_in_3,2020-04-02 16:32:45,in
True,Old Park Lane / Hard Rock Cafe,2020-04-02 16:57:22,11742_490010574C_2020-04-02_in_1,2020-04-02 16:50:43,in
True,Trafalgar Square,2020-04-02 09:58:04,10268_490013767S_2020-04-02_in_0,2020-04-02 09:50:47,in
True,Okehampton Road,2020-04-02 07:31:42,11808_490010521N_2020-04-02_in_0,2020-04-02 07:02:48,in
True,Warwick Avenue Station,2020-04-03 00:55:19,9976_490000253H_2020-04-03_out_0,2020-04-03 00:55:07,out
True,Sutherland Avenue,2020-04-02 06:21:43,19402_490G00019111_2020-04-02_out_0,2020-04-02 06:21:19,out
True,Old Bond Street / Royal Academy,2020-04-02 08:45:23,10275_490010526G_2020-04-02_out_1,2020-04-02 08:40:45,out
True,Aldwych / Drury Lane,2020-04-02 14:15:18,9976_490019703E_2020-04-02_in_3,2020-04-02 14:13:16,in
True,Trafalgar Square,2020-04-05 15:49:36,11483_490013767S_2020-04-05_in_0,2020-04-05 15:40:47,in
True,Bedford Street,2020-04-03 01:34:21,19407_490G00003112_2020-04-03_out_0,2020-04-03 01:33:38,out
True,Marble Arch / Edgware Road,2020-04-02 13:17:23,19402_490000144E_2020-04-02_out_3,2020-04-02 13:15:17,out
True,Aldwych / Drury Lane,2020-04-06 07:29:42,19679_490019703E_2020-04-06_in_1,2020-04-06 07:26:31,in
True,Okehampton Road,2020-04-02 18:21:55,10575_490010521N_2020-04-02_in_2,2020-04-02 18:21:38,in
True,Allington Road,2020-04-05 15:02:01,11530_490003237E_2020-04-05_in_0,2020-04-05 15:00:44,in
True,Marble Arch Station  / Edgware Road,2020-04-02 10:16:01,11808_490000144H_2020-04-02_in_2,2020-04-02 09:50:47,in
True,Green Park Station,2020-04-02 20:22:07,11483_490000093PE_2020-04-02_out_4,2020-04-02 20:21:34,out
True,Trafalgar Square,2020-04-02 17:06:11,10575_490013767S_2020-04-02_out_5,2020-04-02 16:38:44,out
True,Dorchester Hotel,2020-04-05 15:42:36,11740_490006111N2_2020-04-05_out_0,2020-04-05 15:41:16,out
True,Edgware Road Station,2020-04-02 17:17:07,19405_490006428D_2020-04-02_out_2,2020-04-02 16:47:16,out
True,Clifton Road,2020-04-02 09:16:50,11486_490005427E_2020-04-02_in_0,2020-04-02 09:16:44,in
True,Green Park / Constitution Hill,2020-04-03 00:10:42,19678_490007492E_2020-04-02_out_0,2020-04-02 23:48:36,out
True,Old Bond Street / Royal Academy,2020-04-02 22:55:26,10268_490010526G_2020-04-02_out_5,2020-04-02 22:54:37,out
True,Warwick Avenue Station,2020-04-02 09:59:02,10801_490000253H_2020-04-02_in_0,2020-04-02 09:50:46,in
True,Clifton Road / Maida Vale,2020-04-02 16:56:59,10275_490005427W2_2020-04-02_out_5,2020-04-02 16:52:45,out
True,Bedford Street,2020-04-05 15:52:29,10267_490G00003112_2020-04-05_out_0,2020-04-05 15:40:49,out
True,Orchardson Street,2020-04-02 10:12:30,11483_490010621S_2020-04-02_out_0,2020-04-02 09:55:17,out
True,Edgware Road Station,2020-04-02 19:19:41,11742_490006428D_2020-04-02_in_1,2020-04-02 19:18:34,in
True,Whitmore Gardens,2020-04-03 04:09:44,19395_490014619S_2020-04-03_in_2,2020-04-03 03:40:45,in
True,Orchardson Street,2020-04-06 07:50:22,19681_490010621S_2020-04-06_out_0,2020-04-06 07:26:32,out
True,Orchardson Street,2020-04-02 22:14:53,10632_490010621S_2020-04-02_out_6,2020-04-02 22:09:36,out
True,St John's Wood Road,2020-04-02 15:46:18,19395_490G00012747_2020-04-02_out_3,2020-04-02 15:44:46,out
True,Piccadilly Circus,2020-04-02 17:13:42,11483_490G00179B_2020-04-02_in_3,2020-04-02 16:46:46,in
True,Bertie Road,2020-04-06 09:02:27,11483_490003935N_2020-04-06_out_0,2020-04-06 09:02:35,out
True,Marble Arch / Edgware Road,2020-04-02 15:31:03,11483_490000144E_2020-04-02_out_2,2020-04-02 15:04:45,out
True,Chippenham Road,2020-04-02 21:36:38,10275_490005188W_2020-04-02_out_7,2020-04-02 21:36:34,out
True,Piccadilly Circus,2020-04-02 21:39:42,11742_490G00179B_2020-04-02_in_3,2020-04-02 21:39:37,in
True,Chippenham Road,2020-04-02 07:51:00,10275_490005188W_2020-04-02_in_1,2020-04-02 07:47:17,in
True,Queen's Park Station,2020-04-03 03:43:18,9976_490000186A_2020-04-03_in_1,2020-04-03 03:39:17,in
True,Charing Cross Stn / Trafalgar Square,2020-04-02 13:32:45,19405_490013766E_2020-04-02_in_2,2020-04-02 13:10:46,in
True,The Oaks,2020-04-02 12:33:45,10275_490014689E_2020-04-02_in_2,2020-04-02 12:32:47,in
True,Clare Road,2020-04-02 06:18:51,19395_490G00010834_2020-04-02_out_0,2020-04-02 06:14:46,out
True,Aldwych / Somerset House,2020-04-02 21:15:20,10275_490003193R_2020-04-02_out_6,2020-04-02 20:45:35,out
True,Marble Arch,2020-04-02 16:56:42,19667_490000144W_2020-04-02_out_3,2020-04-02 16:50:45,out
True,Elgin Avenue,2020-04-05 15:10:49,10629_490006471E_2020-04-05_out_0,2020-04-05 15:08:47,out
True,George Street,2020-04-02 19:33:02,11483_490G00007167_2020-04-02_in_6,2020-04-02 19:30:35,in
True,Okehampton Road,2020-04-05 15:15:32,11483_490010521N_2020-04-05_in_0,2020-04-05 15:10:46,in
True,Clifton Road / Maida Vale,2020-04-02 18:07:15,11742_490005427W2_2020-04-02_out_0,2020-04-02 18:07:08,out
True,Okehampton Road,2020-04-05 15:08:41,11545_490010521N_2020-04-05_out_0,2020-04-05 15:08:45,out
True,Church Street Market,2020-04-02 14:41:55,10575_490G00015285_2020-04-02_out_3,2020-04-02 14:41:18,out
True,London Hilton Hotel,2020-04-06 06:16:29,10629_490009277B_2020-04-06_in_0,2020-04-06 05:51:19,in
True,George Street,2020-04-02 07:37:53,10629_490G00007167_2020-04-02_in_1,2020-04-02 07:35:16,in
True,Piccadilly Circus,2020-04-02 09:35:17,9976_490G00179B_2020-04-02_out_0,2020-04-02 09:34:46,out
True,Church Street Market,2020-04-02 08:36:21,10629_490G00015285_2020-04-02_out_1,2020-04-02 08:06:45,out
True,Clare Road,2020-04-02 13:01:31,10575_490G00010834_2020-04-02_in_2,2020-04-02 12:32:46,in
True,Chippenham Road,2020-04-02 15:36:32,19667_490005188W_2020-04-02_in_1,2020-04-02 15:06:45,in
True,Church Street Market,2020-04-02 12:44:47,11808_490G00015285_2020-04-02_in_3,2020-04-02 12:44:48,in
True,Bertie Road,2020-04-05 15:11:14,11483_490003935N_2020-04-05_in_0,2020-04-05 15:09:17,in
True,Chippenham Road,2020-04-02 15:35:44,11483_490005188W_2020-04-02_out_3,2020-04-02 15:34:43,out
True,Fifth Avenue,2020-04-02 12:45:53,9976_490003125W_2020-04-02_out_1,2020-04-02 12:16:46,out
True,Clifton Road,2020-04-06 07:56:11,10629_490005427E_2020-04-06_in_0,2020-04-06 07:26:31,in
True,The Oaks,2020-04-02 08:43:28,19402_490014689E_2020-04-02_out_1,2020-04-02 08:40:44,out
True,Regent Street / St James's,2020-04-05 15:37:00,11740_490011515Z_2020-04-05_out_0,2020-04-05 15:08:47,out
True,Haymarket / Jermyn Street,2020-04-02 09:56:55,10268_490007960R_2020-04-02_in_0,2020-04-02 09:54:45,in
True,Edgware Road Station,2020-04-02 13:55:32,9976_490006428D_2020-04-02_in_2,2020-04-02 13:54:43,in
True,Orchardson Street,2020-04-06 04:53:54,10805_490010621S_2020-04-06_in_0,2020-04-06 04:36:48,in
True,Marble Arch Station  / Park Lane,2020-04-02 08:25:30,10575_490000144R_2020-04-02_in_1,2020-04-02 08:21:15,in
True,Orchardson Street,2020-04-02 15:54:46,11486_490010621S_2020-04-02_out_2,2020-04-02 15:52:45,out
True,Green Park Station,2020-04-03 00:34:01,19395_490000093PE_2020-04-03_in_0,2020-04-03 00:33:37,in
True,George Street,2020-04-02 08:57:02,10298_490G00007167_2020-04-02_in_1,2020-04-02 08:57:16,in
True,Willesden Sports Centre,2020-04-03 02:07:17,19395_490006108W_2020-04-03_in_0,2020-04-03 01:51:37,in
True,Regent Street / St James's,2020-04-02 23:22:29,10275_490011515Z_2020-04-02_out_7,2020-04-02 23:21:37,out
True,Orchardson Street,2020-04-02 14:08:36,11483_490010621S_2020-04-02_in_2,2020-04-02 14:08:43,in
True,George Street,2020-04-06 01:49:36,19395_490G00007167_2020-04-06_out_0,2020-04-06 01:45:52,out
True,Kensal Rise Station,2020-04-02 12:27:29,11808_490001161S1_2020-04-02_in_3,2020-04-02 12:27:16,in
True,Hansel Road,2020-04-02 21:17:17,10629_490004444N_2020-04-02_out_6,2020-04-02 21:15:35,out
True,Chippenham Gardens,2020-04-02 22:03:26,10575_490G00005186_2020-04-02_out_5,2020-04-02 22:03:36,out
True,The Oaks,2020-04-02 12:02:47,10629_490014689E_2020-04-02_in_3,2020-04-02 11:52:48,in
True,Bertie Road,2020-04-06 06:17:47,10267_490003935N_2020-04-06_out_0,2020-04-06 05:51:18,out
True,George Street,2020-04-02 20:41:13,19395_490G00007167_2020-04-02_out_7,2020-04-02 20:39:37,out
True,Clifton Road,2020-04-02 17:22:34,19402_490005427E_2020-04-02_in_5,2020-04-02 16:53:16,in
True,George Street,2020-04-05 15:08:20,19679_490G00007167_2020-04-05_out_0,2020-04-05 15:08:46,out
True,Whitmore Gardens,2020-04-02 21:44:40,11486_490014619S_2020-04-02_in_5,2020-04-02 21:40:06,in
True,Piccadilly Circus,2020-04-03 03:41:03,19678_490G00179B_2020-04-03_in_1,2020-04-03 03:40:47,in
True,Bedford Street,2020-04-02 17:03:37,10575_490G00003112_2020-04-02_out_3,2020-04-02 16:47:18,out
True,Haymarket / Jermyn Street,2020-04-02 15:39:22,11808_490007960R_2020-04-02_in_3,2020-04-02 15:39:16,in
True,Aldwych / Drury Lane,2020-04-02 09:53:26,19402_490019703E_2020-04-02_in_2,2020-04-02 09:50:46,in
True,Clare Road,2020-04-02 13:05:49,10298_490G00010834_2020-04-02_out_1,2020-04-02 12:48:44,out
True,Cambridge Road,2020-04-02 14:13:29,19395_490004444S_2020-04-02_in_4,2020-04-02 14:13:16,in
True,Kensal Rise Station,2020-04-02 09:25:13,19405_490001161S1_2020-04-02_out_0,2020-04-02 09:16:46,out
True,Neville Close,2020-04-02 11:42:14,11486_490005692E_2020-04-02_in_0,2020-04-02 11:13:18,in
True,Aldwych / Drury Lane,2020-04-02 20:02:50,19395_490019703E_2020-04-02_in_5,2020-04-02 19:54:35,in
True,Cambridge Road,2020-04-02 16:33:57,10298_490004444S_2020-04-02_in_4,2020-04-02 16:20:46,in
True,Kilburn Lane,2020-04-02 13:19:48,19394_490003577E_2020-04-02_in_1,2020-04-02 13:16:46,in
True,Edgware Road / Praed Street,2020-04-02 21:28:48,11742_490G000776_2020-04-02_in_2,2020-04-02 21:27:35,in
True,Aldwych / Somerset House,2020-04-02 19:05:10,10275_490003193R_2020-04-02_out_5,2020-04-02 18:36:35,out
True,The Oaks,2020-04-02 12:13:23,19405_490014689E_2020-04-02_out_1,2020-04-02 12:08:44,out
True,Warwick Avenue Station,2020-04-05 17:47:30,10629_490000253H_2020-04-05_out_1,2020-04-05 17:46:46,out
True,Queen's Park Station,2020-04-02 13:50:49,10629_490000186A_2020-04-02_out_3,2020-04-02 13:47:18,out
True,Elgin Avenue,2020-04-02 14:03:19,11483_490006471E_2020-04-02_in_2,2020-04-02 14:03:17,in
True,Chippenham Gardens,2020-04-02 11:18:39,10801_490G00005186_2020-04-02_out_1,2020-04-02 11:17:16,out
True,Station Terrace,2020-04-02 09:36:33,10629_490012622S_2020-04-02_in_2,2020-04-02 09:36:45,in
True,Chippenham Road,2020-04-02 12:25:19,10801_490005188W_2020-04-02_in_2,2020-04-02 12:17:17,in
True,Piccadilly Circus,2020-04-05 18:00:05,10512_490G00179B_2020-04-05_out_1,2020-04-05 17:59:19,out
True,Orchardson Street,2020-04-02 09:53:17,9976_490010621S_2020-04-02_out_0,2020-04-02 09:53:17,out
True,Edgware Road / Praed Street,2020-04-02 18:13:14,11808_490G000776_2020-04-02_in_5,2020-04-02 18:12:35,in
True,Piccadilly Circus,2020-04-02 11:47:24,11483_490G00179B_2020-04-02_in_1,2020-04-02 11:18:45,in
True,Whitmore Gardens,2020-04-02 17:08:19,19402_490014619S_2020-04-02_in_5,2020-04-02 16:38:44,in
True,Old Bond Street / Royal Academy,2020-04-02 16:20:29,10801_490010526G_2020-04-02_out_2,2020-04-02 16:19:18,out
True,Old Bond Street / Royal Academy,2020-04-06 03:06:43,10799_490010526G_2020-04-06_out_0,2020-04-06 02:45:52,out
True,Elgin Avenue,2020-04-02 23:02:55,11486_490006471E_2020-04-02_out_5,2020-04-02 22:55:09,out
True,Chippenham Road,2020-04-02 11:45:39,11486_490005188W_2020-04-02_in_1,2020-04-02 11:16:45,in
True,All Souls Avenue,2020-04-02 17:11:26,11808_490003256N_2020-04-02_out_7,2020-04-02 16:46:46,out
True,Trafalgar Square,2020-04-02 06:11:23,11808_490013767S_2020-04-02_in_0,2020-04-02 06:09:17,in
True,Southampton Street / Covent Garden,2020-04-02 09:03:11,9976_490G00012247_2020-04-02_in_0,2020-04-02 08:57:19,in
True,Haymarket / Jermyn Street,2020-04-05 15:47:45,11483_490007960R_2020-04-05_in_0,2020-04-05 15:40:46,in
True,Queen's Park Station,2020-04-02 18:27:26,10575_490000186A_2020-04-02_in_4,2020-04-02 18:27:37,in
True,Green Park Station,2020-04-05 16:09:14,11536_490000093PE_2020-04-05_out_0,2020-04-05 16:04:43,out
True,Fernhead Road,2020-04-02 12:09:41,10575_490006806H_2020-04-02_out_2,2020-04-02 12:09:16,out
True,Green Park Station,2020-04-02 22:40:56,19395_490000093PE_2020-04-02_out_8,2020-04-02 22:39:34,out
True,Station Terrace,2020-04-06 02:10:35,10799_490012622S_2020-04-06_in_0,2020-04-06 01:42:51,in
True,Aldwych / Somerset House,2020-04-02 16:30:26,10275_490003193R_2020-04-02_out_4,2020-04-02 16:00:43,out
True,Warwick Avenue Station,2020-04-02 16:58:46,10275_490000253H_2020-04-02_out_6,2020-04-02 16:49:16,out
True,Warwick Avenue Station,2020-04-02 12:25:27,10632_490000253H_2020-04-02_out_3,2020-04-02 12:08:44,out
True,All Souls Avenue,2020-04-02 15:38:38,10298_490003256N_2020-04-02_out_4,2020-04-02 15:36:45,out
True,Willesden Sports Centre,2020-04-02 09:54:13,19394_490006108W_2020-04-02_out_0,2020-04-02 09:51:16,out
True,Pentland Road,2020-04-02 22:29:35,9976_490014490N_2020-04-02_out_5,2020-04-02 22:27:35,out
True,Green Park Station,2020-04-02 11:35:26,10298_490000093PE_2020-04-02_in_3,2020-04-02 11:10:45,in
True,Aldwych / Somerset House,2020-04-02 10:41:00,10629_490003193R_2020-04-02_out_2,2020-04-02 10:28:46,out
True,The Oaks,2020-04-05 15:12:31,11483_490014689E_2020-04-05_in_0,2020-04-05 14:50:09,in
True,Old Park Lane / Hard Rock Cafe,2020-04-05 15:52:17,12064_490010574C_2020-04-05_in_0,2020-04-05 15:42:43,in
True,St John's Wood Road,2020-04-02 10:41:55,19402_490G00012747_2020-04-02_out_2,2020-04-02 10:36:46,out
True,Savoy Street,2020-04-02 13:22:27,10629_490011938U_2020-04-02_out_3,2020-04-02 12:52:44,out
True,Chippenham Road,2020-04-02 13:38:26,10268_490005188W_2020-04-02_out_1,2020-04-02 13:38:43,out
True,Station Terrace,2020-04-02 06:42:36,10298_490012622S_2020-04-02_in_0,2020-04-02 06:38:46,in
True,Savoy Street,2020-04-02 11:11:35,10275_490011938U_2020-04-02_out_2,2020-04-02 10:54:47,out
True,Piccadilly Circus,2020-04-06 07:36:37,19681_490G00179B_2020-04-06_out_0,2020-04-06 07:26:33,out
True,St John's Wood Road,2020-04-02 14:58:49,19394_490G00012747_2020-04-02_out_2,2020-04-02 14:58:46,out
True,Okehampton Road,2020-04-02 20:02:55,10801_490010521N_2020-04-02_in_2,2020-04-02 20:00:38,in
True,Clare Road,2020-04-02 16:32:35,11483_490G00010834_2020-04-02_in_3,2020-04-02 16:02:45,in
True,Sussex Gardens,2020-04-02 14:02:34,11808_490013046T_2020-04-02_out_5,2020-04-02 14:02:45,out
True,Edgware Road Station,2020-04-05 16:03:25,11484_490006428D_2020-04-05_out_0,2020-04-05 15:40:47,out
True,Aldwych / Drury Lane,2020-04-02 22:20:52,11486_490019703E_2020-04-02_in_4,2020-04-02 22:18:36,in
True,Kensal Rise Station,2020-04-02 19:35:41,11486_490001161S1_2020-04-02_in_4,2020-04-02 19:30:35,in
True,Station Terrace,2020-04-02 22:27:15,10275_490012622S_2020-04-02_in_7,2020-04-02 22:22:07,in
True,Haymarket / Jermyn Street,2020-04-02 12:04:28,11486_490007960R_2020-04-02_in_1,2020-04-02 12:00:44,in
True,Sussex Gardens,2020-04-02 23:04:57,10268_490013046T_2020-04-02_out_5,2020-04-02 23:03:37,out
True,Charing Cross Stn / Trafalgar Square,2020-04-02 21:13:05,19394_490013766E_2020-04-02_in_5,2020-04-02 21:12:35,in
True,Wrentham Avenue,2020-04-05 15:47:51,10512_490001161N1_2020-04-05_out_0,2020-04-05 15:40:46,out
True,Edgware Road / Praed Street,2020-04-05 16:01:45,19665_490G000776_2020-04-05_in_0,2020-04-05 15:54:46,in
True,Chippenham Road,2020-04-05 15:11:56,10629_490005188W_2020-04-05_out_0,2020-04-05 14:50:06,out
True,Savoy Street,2020-04-02 19:16:20,19405_490011938U_2020-04-02_out_5,2020-04-02 19:16:08,out
True,Aldwych / Somerset House,2020-04-02 17:10:47,19394_490003193R_2020-04-02_out_2,2020-04-02 16:46:44,out
True,Green Park Station,2020-04-03 01:40:10,19678_490000093PE_2020-04-03_in_0,2020-04-03 01:39:37,in
True,Haymarket / Jermyn Street,2020-04-03 01:10:30,19407_490007960R_2020-04-03_in_0,2020-04-03 01:10:07,in
True,Clare Road,2020-04-06 07:44:27,19666_490G00010834_2020-04-06_in_1,2020-04-06 07:26:32,in
True,Trafalgar Square,2020-04-02 20:55:57,19405_490013767S_2020-04-02_in_5,2020-04-02 20:51:36,in
True,Old Bond Street / Royal Academy,2020-04-02 22:39:48,19395_490010526G_2020-04-02_out_7,2020-04-02 22:39:37,out
True,Piccadilly Circus,2020-04-02 20:52:52,19405_490G00179B_2020-04-02_in_5,2020-04-02 20:51:37,in
True,Allington Road,2020-04-02 05:43:29,11808_490003237E_2020-04-02_in_0,2020-04-02 05:42:44,in
True,Allington Road,2020-04-03 03:41:53,9976_490003237E_2020-04-03_in_1,2020-04-03 03:39:16,in
True,Queen's Park Station,2020-04-02 13:09:02,19395_490000186A_2020-04-02_out_3,2020-04-02 12:50:46,out
True,Willesden Sports Centre,2020-04-02 08:42:18,19402_490006108W_2020-04-02_out_1,2020-04-02 08:40:43,out
True,Savoy Street,2020-04-02 11:21:35,19667_490011938U_2020-04-02_out_0,2020-04-02 10:54:47,out
True,Okehampton Road,2020-04-02 19:53:06,10629_490010521N_2020-04-02_in_5,2020-04-02 19:51:37,in
True,Regent Street / St James's,2020-04-02 13:36:33,10801_490011515Z_2020-04-02_out_1,2020-04-02 13:10:48,out
True,Marble Arch Station  / Park Lane,2020-04-03 01:03:25,19407_490000144R_2020-04-03_in_0,2020-04-03 01:00:34,in
True,Aldwych / Drury Lane,2020-04-02 21:09:53,10575_490019703E_2020-04-02_in_6,2020-04-02 21:09:36,in
True,London Hilton Hotel,2020-04-05 16:43:08,19679_490009277B_2020-04-05_in_0,2020-04-05 16:22:48,in
True,Bertie Road,2020-04-02 23:39:32,10801_490003935N_2020-04-02_out_3,2020-04-02 23:30:36,out
True,Church Street Market,2020-04-02 06:02:34,19395_490G00015285_2020-04-02_out_0,2020-04-02 06:02:45,out
True,Piccadilly Circus,2020-04-06 05:04:32,10805_490G00179B_2020-04-06_in_0,2020-04-06 04:56:31,in
True,Wakeman Road,2020-04-02 08:02:57,10298_490003577W_2020-04-02_out_0,2020-04-02 08:02:44,out
True,Elgin Avenue,2020-04-06 05:04:02,19417_490006471E_2020-04-06_out_0,2020-04-06 04:56:32,out
True,Clare Road,2020-04-02 12:20:36,10575_490G00010834_2020-04-02_out_2,2020-04-02 12:15:16,out
True,Dorchester Hotel,2020-04-02 22:27:36,11742_490006111N2_2020-04-02_out_1,2020-04-02 22:24:35,out
True,Church Street Market,2020-04-03 03:53:21,9976_490G00015285_2020-04-03_in_1,2020-04-03 03:36:48,in
True,Sutherland Avenue,2020-04-02 06:52:24,11808_490G00019111_2020-04-02_out_1,2020-04-02 06:48:46,out
True,Charfield Court,2020-04-02 14:49:18,10268_490004990E_2020-04-02_in_2,2020-04-02 14:42:46,in
True,Wrentham Avenue,2020-04-02 22:19:58,19394_490001161N1_2020-04-02_out_5,2020-04-02 22:12:35,out
True,Okehampton Road,2020-04-06 05:38:39,10799_490010521N_2020-04-06_out_1,2020-04-06 05:38:41,out
True,Sussex Gardens,2020-04-03 01:20:33,19395_490013046T_2020-04-03_out_0,2020-04-03 01:18:37,out
True,All Souls Avenue,2020-04-02 21:45:46,10275_490003256N_2020-04-02_out_6,2020-04-02 21:45:36,out
True,Church Street Market,2020-04-02 12:31:44,10801_490G00015285_2020-04-02_in_1,2020-04-02 12:30:46,in
True,Green Park Station,2020-04-05 15:50:03,11484_490000093PE_2020-04-05_out_0,2020-04-05 15:40:45,out
True,Green Park Station,2020-04-02 21:34:44,19405_490000093PE_2020-04-02_out_6,2020-04-02 21:33:35,out
True,Charing Cross Stn / Trafalgar Square,2020-04-03 03:45:18,19678_490013766E_2020-04-03_in_1,2020-04-03 03:36:46,in
True,Elgin Avenue,2020-04-05 15:08:48,11530_490006471E_2020-04-05_in_0,2020-04-05 15:08:46,in
True,Aldwych / Somerset House,2020-04-02 08:50:10,19405_490003193R_2020-04-02_out_0,2020-04-02 08:21:15,out
True,Clare Road,2020-04-02 12:32:28,10275_490G00010834_2020-04-02_in_4,2020-04-02 12:32:46,in
True,The Oaks,2020-04-05 15:01:36,11479_490014689E_2020-04-05_in_0,2020-04-05 15:01:18,in
True,Cambridge Road,2020-04-02 07:49:46,10275_490004444S_2020-04-02_in_1,2020-04-02 07:49:16,in
True,Kensal Rise Station,2020-04-02 21:54:47,10268_490001161S1_2020-04-02_in_3,2020-04-02 21:30:35,in
True,Haymarket / Jermyn Street,2020-04-02 14:38:59,19395_490007960R_2020-04-02_in_3,2020-04-02 14:38:44,in
True,Warwick Avenue Station,2020-04-02 10:44:03,19402_490000253H_2020-04-02_out_2,2020-04-02 10:36:44,out
True,Marble Arch Station  / Edgware Road,2020-04-03 01:30:41,19678_490000144H_2020-04-03_in_0,2020-04-03 01:30:36,in
True,Hansel Road,2020-04-02 15:06:07,19394_490004444N_2020-04-02_out_2,2020-04-02 15:05:15,out
True,Station Terrace,2020-04-02 12:47:24,19667_490012622S_2020-04-02_in_0,2020-04-02 12:24:45,in
True,All Souls Avenue,2020-04-02 13:35:12,9976_490003256N_2020-04-02_in_1,2020-04-02 13:34:48,in
True,Sutherland Avenue,2020-04-02 23:16:42,10629_490G00019111_2020-04-02_out_7,2020-04-02 23:16:08,out
True,Aldwych / Drury Lane,2020-04-02 10:08:19,10629_490019703E_2020-04-02_in_2,2020-04-02 09:53:16,in
True,The Oaks,2020-04-02 11:48:28,11808_490014689E_2020-04-02_out_3,2020-04-02 11:19:16,out
True,Edgware Road Station,2020-04-03 03:52:39,19407_490006428D_2020-04-03_out_1,2020-04-03 03:38:45,out
True,Fernhead Road,2020-04-03 01:31:45,19395_490006806H_2020-04-03_out_0,2020-04-03 01:27:35,out
True,Edgware Road Station,2020-04-02 10:10:46,11483_490006428D_2020-04-02_out_0,2020-04-02 09:55:17,out
True,Queen's Park Station,2020-04-02 10:22:55,19405_490000186A_2020-04-02_in_1,2020-04-02 09:53:17,in
