vehicle_id,bus_stop_name,direction,expected_arrival,timestamp,arrived
14510_490003193R_2020-02-20_0_0,Aldwych / Somerset House,0,2020-02-20 14:07:22,2020-02-20 14:04:34,True
14361_490004455BA_2020-02-20_0_0,Brook Green,0,2020-02-20 13:53:17,2020-02-20 13:53:15,True
15458_490004455BA_2020-02-20_0_0,Brook Green,0,2020-02-20 14:00:45,2020-02-20 14:00:18,True
14530_490004455BA_2020-02-20_0_0,Brook Green,0,2020-02-20 14:03:17,2020-02-20 14:03:10,True
15454_490004455BA_2020-02-20_0_0,Brook Green,0,2020-02-20 14:09:52,2020-02-20 14:09:37,True
15582_490004455BA_2020-02-20_1_0,Brook Green,1,2020-02-20 13:44:15,2020-02-20 13:44:39,True
15561_490004455BA_2020-02-20_1_0,Brook Green,1,2020-02-20 13:51:20,2020-02-20 13:51:24,True
14544_490004455BA_2020-02-20_1_0,Brook Green,1,2020-02-20 14:06:05,2020-02-20 14:05:44,True
14361_490005528X_2020-02-20_0_0,The Design Museum,0,2020-02-20 13:48:27,2020-02-20 13:46:39,True
15458_490005528X_2020-02-20_0_0,The Design Museum,0,2020-02-20 13:55:10,2020-02-20 13:55:13,True
14530_490005528X_2020-02-20_0_0,The Design Museum,0,2020-02-20 13:59:13,2020-02-20 13:58:19,True
15454_490005528X_2020-02-20_0_0,The Design Museum,0,2020-02-20 14:03:08,2020-02-20 14:03:10,True
15582_490005528X_2020-02-20_1_0,The Design Museum,1,2020-02-20 13:50:31,2020-02-20 13:50:40,True
15561_490005528X_2020-02-20_1_0,The Design Museum,1,2020-02-20 13:56:49,2020-02-20 13:57:06,True
14544_490005528X_2020-02-20_1_0,The Design Museum,1,2020-02-20 14:57:19,2020-02-20 14:56:14.786000,False
15458_490006691W_2020-02-20_0_0,Exhibition Road,0,2020-02-20 13:45:39,2020-02-20 13:46:01,True
14530_490006691W_2020-02-20_0_0,Exhibition Road,0,2020-02-20 13:50:20,2020-02-20 13:50:04,True
15454_490006691W_2020-02-20_0_0,Exhibition Road,0,2020-02-20 13:54:07,2020-02-20 13:54:35,True
15448_490006691W_2020-02-20_0_0,Exhibition Road,0,2020-02-20 14:04:44,2020-02-20 14:05:09,True
15455_490006691W_2020-02-20_0_0,Exhibition Road,0,2020-02-20 14:07:37,2020-02-20 14:07:44,True
15454_490007492E_2020-02-20_0_0,Green Park / Constitution Hill,0,2020-02-20 13:45:30,2020-02-20 13:45:19,True
15448_490007492E_2020-02-20_0_0,Green Park / Constitution Hill,0,2020-02-20 13:54:17,2020-02-20 13:53:56,True
15455_490007492E_2020-02-20_0_0,Green Park / Constitution Hill,0,2020-02-20 13:56:00,2020-02-20 13:55:54,True
14462_490007492E_2020-02-20_0_0,Green Park / Constitution Hill,0,2020-02-20 14:20:54,2020-02-20 14:20:26,True
14361_490007704QA_2020-02-20_0_0,Hammersmith Broadway,0,2020-02-20 13:54:32,2020-02-20 13:54:35,True
15458_490007704QA_2020-02-20_0_0,Hammersmith Broadway,0,2020-02-20 14:01:56,2020-02-20 14:01:43,True
14530_490007704QA_2020-02-20_0_0,Hammersmith Broadway,0,2020-02-20 14:05:06,2020-02-20 14:05:09,True
14544_490007705F_2020-02-20_0_0,Hammersmith Bus Station,0,2020-02-20 13:44:06,2020-02-20 13:43:55,True
14361_490007705F_2020-02-20_0_0,Hammersmith Bus Station,0,2020-02-20 13:57:01,2020-02-20 13:56:32,True
15458_490007705F_2020-02-20_0_0,Hammersmith Bus Station,0,2020-02-20 14:03:59,2020-02-20 14:03:53,True
14530_490007705F_2020-02-20_0_0,Hammersmith Bus Station,0,2020-02-20 14:07:23,2020-02-20 14:07:03,True
15561_490007705F_2020-02-20_1_0,Hammersmith Bus Station,1,2020-02-20 13:49:10,2020-02-20 13:49:25,True
14544_490007705F_2020-02-20_1_0,Hammersmith Bus Station,1,2020-02-20 14:04:10,2020-02-20 14:04:35,True
14361_490007705F_2020-02-20_1_0,Hammersmith Bus Station,1,2020-02-20 14:12:10,2020-02-20 14:12:09,True
15364_490007960R_2020-02-20_1_0,Haymarket / Jermyn Street,1,2020-02-20 13:44:24,2020-02-20 13:43:56,True
14510_490007960R_2020-02-20_1_0,Haymarket / Jermyn Street,1,2020-02-20 13:50:18,2020-02-20 13:50:41,True
14566_490007960R_2020-02-20_1_0,Haymarket / Jermyn Street,1,2020-02-20 13:58:29,2020-02-20 13:58:20,True
15457_490007960R_2020-02-20_1_0,Haymarket / Jermyn Street,1,2020-02-20 14:11:22,2020-02-20 14:11:32,True
15582_490008287E_2020-02-20_1_0,Holland Road,1,2020-02-20 13:48:18,2020-02-20 13:48:45,True
15561_490008287E_2020-02-20_1_0,Holland Road,1,2020-02-20 13:55:14,2020-02-20 13:55:14,True
14544_490008287E_2020-02-20_1_0,Holland Road,1,2020-02-20 14:16:36,2020-02-20 14:16:37,True
15582_490008652A_2020-02-20_1_0,Kensington Olympia Station,1,2020-02-20 13:46:46,2020-02-20 13:46:42,True
15561_490008652A_2020-02-20_1_0,Kensington Olympia Station,1,2020-02-20 13:53:19,2020-02-20 13:53:17,True
14544_490008652A_2020-02-20_1_0,Kensington Olympia Station,1,2020-02-20 14:08:05,2020-02-20 14:08:25,True
14361_490008652A_2020-02-20_0_0,Kensington Olympia Station,0,2020-02-20 13:50:38,2020-02-20 13:46:42,True
15458_490008652A_2020-02-20_0_0,Kensington Olympia Station,0,2020-02-20 13:58:07,2020-02-20 13:58:21,True
14530_490008652A_2020-02-20_0_0,Kensington Olympia Station,0,2020-02-20 14:00:26,2020-02-20 14:00:19,True
15454_490008652A_2020-02-20_0_0,Kensington Olympia Station,0,2020-02-20 14:07:15,2020-02-20 14:07:05,True
15457_490000130KE_2020-02-20_1_0,Knightsbridge Station  / Harrods,1,2020-02-20 13:46:54,2020-02-20 13:45:20,True
14576_490000130KE_2020-02-20_1_0,Knightsbridge Station  / Harrods,1,2020-02-20 13:57:18,2020-02-20 13:56:33,True
15582_490000130KE_2020-02-20_1_0,Knightsbridge Station  / Harrods,1,2020-02-20 14:06:51,2020-02-20 14:07:06,True
15582_490008990J_2020-02-20_1_0,Latymer Court,1,2020-02-20 13:43:36,2020-02-20 13:43:19,True
15561_490008990J_2020-02-20_1_0,Latymer Court,1,2020-02-20 13:50:57,2020-02-20 13:50:42,True
14544_490008990J_2020-02-20_1_0,Latymer Court,1,2020-02-20 14:05:25,2020-02-20 14:05:45,True
14361_490008990J_2020-02-20_0_0,Latymer Court,0,2020-02-20 13:54:08,2020-02-20 13:53:18,True
15458_490008990J_2020-02-20_0_0,Latymer Court,0,2020-02-20 14:01:06,2020-02-20 14:01:05,True
14530_490008990J_2020-02-20_0_0,Latymer Court,0,2020-02-20 14:03:40,2020-02-20 14:03:54,True
15454_490008990J_2020-02-20_0_0,Latymer Court,0,2020-02-20 14:10:09,2020-02-20 14:10:20,True
14361_490010357B_2020-02-20_0_0,North End Road,0,2020-02-20 13:52:00,2020-02-20 13:46:43,True
15458_490010357B_2020-02-20_0_0,North End Road,0,2020-02-20 13:59:30,2020-02-20 13:58:56,True
14530_490010357B_2020-02-20_0_0,North End Road,0,2020-02-20 14:01:26,2020-02-20 14:01:44,True
15454_490010357B_2020-02-20_0_0,North End Road,0,2020-02-20 14:09:00,2020-02-20 14:08:25,True
15582_490010357B_2020-02-20_1_0,North End Road,1,2020-02-20 13:45:47,2020-02-20 13:46:02,True
15561_490010357B_2020-02-20_1_0,North End Road,1,2020-02-20 13:52:37,2020-02-20 13:52:41,True
14544_490010357B_2020-02-20_1_0,North End Road,1,2020-02-20 14:06:45,2020-02-20 14:07:08,True
15448_490010526G_2020-02-20_0_0,Old Bond Street / Royal Academy,0,2020-02-20 13:49:14,2020-02-20 13:49:26,True
15455_490010526G_2020-02-20_0_0,Old Bond Street / Royal Academy,0,2020-02-20 13:52:02,2020-02-20 13:52:04,True
14462_490010526G_2020-02-20_0_0,Old Bond Street / Royal Academy,0,2020-02-20 14:09:36,2020-02-20 14:09:41,True
15446_490010526G_2020-02-20_0_0,Old Bond Street / Royal Academy,0,2020-02-20 14:17:32,2020-02-20 14:17:56,True
14566_490010574C_2020-02-20_1_0,Old Park Lane / Hard Rock Cafe,1,2020-02-20 13:43:10,2020-02-20 13:43:19,True
15457_490010574C_2020-02-20_1_0,Old Park Lane / Hard Rock Cafe,1,2020-02-20 13:52:00,2020-02-20 13:52:05,True
14576_490010574C_2020-02-20_1_0,Old Park Lane / Hard Rock Cafe,1,2020-02-20 14:00:34,2020-02-20 14:00:20,True
14576_490010728E_2020-02-20_1_0,Palace Gate,1,2020-02-20 13:50:22,2020-02-20 13:50:04,True
15561_490010728E_2020-02-20_1_0,Palace Gate,1,2020-02-20 14:08:16,2020-02-20 14:08:26,True
15582_490010728E_2020-02-20_1_0,Palace Gate,1,2020-02-20 14:00:10,2020-02-20 14:00:20,True
15458_490010728E_2020-02-20_0_0,Palace Gate,0,2020-02-20 13:48:26,2020-02-20 13:48:45,True
14530_490010728E_2020-02-20_0_0,Palace Gate,0,2020-02-20 13:53:07,2020-02-20 13:53:18,True
15454_490010728E_2020-02-20_0_0,Palace Gate,0,2020-02-20 13:57:03,2020-02-20 13:57:08,True
15448_490010728E_2020-02-20_0_0,Palace Gate,0,2020-02-20 14:08:42,2020-02-20 14:08:26,True
15455_490010728E_2020-02-20_0_0,Palace Gate,0,2020-02-20 14:10:29,2020-02-20 14:10:21,True
14361_490010984T_2020-02-20_0_0,Phillimore Gardens,0,2020-02-20 13:46:45,2020-02-20 13:46:44,True
15458_490010984T_2020-02-20_0_0,Phillimore Gardens,0,2020-02-20 13:53:36,2020-02-20 13:53:58,True
14530_490010984T_2020-02-20_0_0,Phillimore Gardens,0,2020-02-20 13:58:26,2020-02-20 13:57:44,True
15454_490010984T_2020-02-20_0_0,Phillimore Gardens,0,2020-02-20 14:01:42,2020-02-20 14:01:44,True
15448_490010984T_2020-02-20_0_0,Phillimore Gardens,0,2020-02-20 14:13:16,2020-02-20 14:13:26,True
14576_490010984T_2020-02-20_1_0,Phillimore Gardens,1,2020-02-20 13:43:11,2020-02-20 13:43:19,True
15582_490010984T_2020-02-20_1_0,Phillimore Gardens,1,2020-02-20 13:52:46,2020-02-20 13:52:41,True
15561_490010984T_2020-02-20_1_0,Phillimore Gardens,1,2020-02-20 13:58:56,2020-02-20 13:58:56,True
15457_490011198E_2020-02-20_1_0,Prince Of Wales Gate,1,2020-02-20 13:43:14,2020-02-20 13:43:19,True
14576_490011198E_2020-02-20_1_0,Prince Of Wales Gate,1,2020-02-20 13:53:44,2020-02-20 13:53:58,True
15561_490011198E_2020-02-20_1_0,Prince Of Wales Gate,1,2020-02-20 14:11:23,2020-02-20 14:11:33,True
15582_490011198E_2020-02-20_1_0,Prince Of Wales Gate,1,2020-02-20 14:05:18,2020-02-20 14:05:10,True
15458_490011198E_2020-02-20_0_0,Prince Of Wales Gate,0,2020-02-20 13:44:07,2020-02-20 13:44:00,True
14530_490011198E_2020-02-20_0_0,Prince Of Wales Gate,0,2020-02-20 13:49:18,2020-02-20 13:48:45,True
15454_490011198E_2020-02-20_0_0,Prince Of Wales Gate,0,2020-02-20 13:53:03,2020-02-20 13:52:41,True
15448_490011198E_2020-02-20_0_0,Prince Of Wales Gate,0,2020-02-20 14:03:22,2020-02-20 14:03:12,True
15455_490011198E_2020-02-20_0_0,Prince Of Wales Gate,0,2020-02-20 14:06:28,2020-02-20 14:06:27,True
14576_490011334E1_2020-02-20_1_0,Queen's Gate,1,2020-02-20 13:51:03,2020-02-20 13:50:44,True
15561_490011334E1_2020-02-20_1_0,Queen's Gate,1,2020-02-20 14:09:09,2020-02-20 14:08:26,True
15582_490011334E1_2020-02-20_1_0,Queen's Gate,1,2020-02-20 14:01:45,2020-02-20 14:01:45,True
15448_490011515Z_2020-02-20_0_0,Regent Street / St James's,0,2020-02-20 13:45:56,2020-02-20 13:46:03,True
15455_490011515Z_2020-02-20_0_0,Regent Street / St James's,0,2020-02-20 13:48:41,2020-02-20 13:48:46,True
14462_490011515Z_2020-02-20_0_0,Regent Street / St James's,0,2020-02-20 14:04:43,2020-02-20 14:05:10,True
15446_490011515Z_2020-02-20_0_0,Regent Street / St James's,0,2020-02-20 14:11:15,2020-02-20 14:11:33,True
14510_490010526G_2020-02-20_1_0,Old Bond Street / Royal Academy,1,2020-02-20 13:44:40,2020-02-20 13:44:40,True
14566_490010526G_2020-02-20_1_0,Old Bond Street / Royal Academy,1,2020-02-20 13:52:20,2020-02-20 13:52:41,True
15457_490010526G_2020-02-20_1_0,Old Bond Street / Royal Academy,1,2020-02-20 14:02:37,2020-02-20 14:02:34,True
14576_490010526G_2020-02-20_1_0,Old Bond Street / Royal Academy,1,2020-02-20 14:08:20,2020-02-20 14:08:26,True
14576_490011750E_2020-02-20_1_0,Royal Albert Hall,1,2020-02-20 13:51:49,2020-02-20 13:52:06,True
15561_490011750E_2020-02-20_1_0,Royal Albert Hall,1,2020-02-20 14:09:49,2020-02-20 14:09:42,True
15582_490011750E_2020-02-20_1_0,Royal Albert Hall,1,2020-02-20 14:02:34,2020-02-20 14:02:34,True
15458_490011750E_2020-02-20_0_0,Royal Albert Hall,0,2020-02-20 13:47:28,2020-02-20 13:47:27,True
14530_490011750E_2020-02-20_0_0,Royal Albert Hall,0,2020-02-20 13:52:03,2020-02-20 13:52:06,True
15454_490011750E_2020-02-20_0_0,Royal Albert Hall,0,2020-02-20 13:56:08,2020-02-20 13:56:34,True
15448_490011750E_2020-02-20_0_0,Royal Albert Hall,0,2020-02-20 14:07:25,2020-02-20 14:07:09,True
15455_490011750E_2020-02-20_0_0,Royal Albert Hall,0,2020-02-20 14:09:35,2020-02-20 14:09:42,True
14576_490011761M_2020-02-20_1_0,Kensington Palace,1,2020-02-20 13:50:29,2020-02-20 13:49:26,True
15561_490011761M_2020-02-20_1_0,Kensington Palace,1,2020-02-20 14:07:17,2020-02-20 14:07:09,True
15582_490011761M_2020-02-20_1_0,Kensington Palace,1,2020-02-20 13:59:04,2020-02-20 13:58:58,True
15458_490011761M_2020-02-20_0_0,Kensington Palace,0,2020-02-20 13:49:51,2020-02-20 13:50:05,True
14530_490011761M_2020-02-20_0_0,Kensington Palace,0,2020-02-20 13:54:35,2020-02-20 13:53:59,True
15454_490011761M_2020-02-20_0_0,Kensington Palace,0,2020-02-20 13:58:15,2020-02-20 13:58:22,True
15448_490011761M_2020-02-20_0_0,Kensington Palace,0,2020-02-20 14:10:17,2020-02-20 14:09:42,True
15455_490011761M_2020-02-20_0_0,Kensington Palace,0,2020-02-20 14:11:41,2020-02-20 14:10:57,True
15457_490011822E_2020-02-20_1_0,Rutland Gardens,1,2020-02-20 13:44:49,2020-02-20 13:44:02,True
14576_490011822E_2020-02-20_1_0,Rutland Gardens,1,2020-02-20 13:54:52,2020-02-20 13:55:18,True
15582_490011822E_2020-02-20_1_0,Rutland Gardens,1,2020-02-20 14:06:39,2020-02-20 14:05:10,True
15561_490011822E_2020-02-20_1_0,Rutland Gardens,1,2020-02-20 14:12:14,2020-02-20 14:12:12,True
15458_490011822W_2020-02-20_0_0,Knightsbridge Barracks,0,2020-02-20 13:43:11,2020-02-20 13:43:19,True
14530_490011822W_2020-02-20_0_0,Knightsbridge Barracks,0,2020-02-20 13:48:08,2020-02-20 13:48:08,True
15454_490011822W_2020-02-20_0_0,Knightsbridge Barracks,0,2020-02-20 13:52:19,2020-02-20 13:52:06,True
15448_490011822W_2020-02-20_0_0,Knightsbridge Barracks,0,2020-02-20 14:02:49,2020-02-20 14:02:34,True
15455_490011822W_2020-02-20_0_0,Knightsbridge Barracks,0,2020-02-20 14:05:54,2020-02-20 14:05:47,True
14462_490011938U_2020-02-20_0_0,Savoy Street,0,2020-02-20 13:46:53,2020-02-20 13:46:48,True
15446_490011938U_2020-02-20_0_0,Savoy Street,0,2020-02-20 13:54:26,2020-02-20 13:53:59,True
15364_490011938U_2020-02-20_0_0,Savoy Street,0,2020-02-20 13:59:50,2020-02-20 13:59:45,True
14510_490011938U_2020-02-20_0_0,Savoy Street,0,2020-02-20 14:05:35,2020-02-20 14:05:47,True
15364_490012247A_2020-02-20_1_0,Southampton Street / Covent Garden,1,2020-02-20 13:51:32,2020-02-20 13:51:26,True
14510_490012247A_2020-02-20_1_0,Southampton Street / Covent Garden,1,2020-02-20 13:57:54,2020-02-20 13:58:22,True
14566_490012247A_2020-02-20_1_0,Southampton Street / Covent Garden,1,2020-02-20 14:05:50,2020-02-20 14:05:48,True
15457_490012247A_2020-02-20_1_0,Southampton Street / Covent Garden,1,2020-02-20 14:17:40,2020-02-20 14:17:58,True
15364_490013766E_2020-02-20_1_0,Charing Cross Stn / Trafalgar Square,1,2020-02-20 13:47:54,2020-02-20 13:48:09,True
14510_490013766E_2020-02-20_1_0,Charing Cross Stn / Trafalgar Square,1,2020-02-20 13:54:37,2020-02-20 13:54:39,True
14566_490013766E_2020-02-20_1_0,Charing Cross Stn / Trafalgar Square,1,2020-02-20 14:02:37,2020-02-20 14:02:35,True
15457_490013766E_2020-02-20_1_0,Charing Cross Stn / Trafalgar Square,1,2020-02-20 14:14:55,2020-02-20 14:14:45,True
14462_490013766H_2020-02-20_0_0,Charing Cross Station,0,2020-02-20 13:51:41,2020-02-20 13:52:06,True
15446_490013766H_2020-02-20_0_0,Charing Cross Station,0,2020-02-20 14:00:26,2020-02-20 14:00:22,True
15364_490013766H_2020-02-20_0_0,Charing Cross Station,0,2020-02-20 14:09:10,2020-02-20 14:09:04,True
15364_490013767B_2020-02-20_1_0,Trafalgar Square,1,2020-02-20 13:45:28,2020-02-20 13:45:24,True
14510_490013767B_2020-02-20_1_0,Trafalgar Square,1,2020-02-20 13:52:06,2020-02-20 13:52:06,True
14566_490013767B_2020-02-20_1_0,Trafalgar Square,1,2020-02-20 14:00:17,2020-02-20 14:00:23,True
15457_490013767B_2020-02-20_1_0,Trafalgar Square,1,2020-02-20 14:12:29,2020-02-20 14:12:51,True
15455_490013767B_2020-02-20_0_0,Trafalgar Square,0,2020-02-20 13:44:46,2020-02-20 13:44:41,True
14462_490013767B_2020-02-20_0_0,Trafalgar Square,0,2020-02-20 13:57:07,2020-02-20 13:57:09,True
15446_490013767B_2020-02-20_0_0,Trafalgar Square,0,2020-02-20 14:06:39,2020-02-20 14:06:29,True
15364_490013767B_2020-02-20_0_0,Trafalgar Square,0,2020-02-20 14:13:20,2020-02-20 14:13:29,True
15364_490019703E_2020-02-20_1_0,Aldwych / Drury Lane,1,2020-02-20 13:54:47,2020-02-20 13:54:39,True
14510_490019703E_2020-02-20_1_0,Aldwych / Drury Lane,1,2020-02-20 14:00:27,2020-02-20 14:00:23,True
14566_490019703E_2020-02-20_1_0,Aldwych / Drury Lane,1,2020-02-20 14:07:58,2020-02-20 14:07:48,True
15446_490000093PB_2020-02-20_0_0,Green Park Station,0,2020-02-20 14:25:06,2020-02-20 14:25:04,True
14510_490003112J_2020-02-20_0_0,Bedford Street,0,2020-02-20 14:11:45,2020-02-20 14:12:08,True
15454_490007704QA_2020-02-20_0_0,Hammersmith Broadway,0,2020-02-20 14:11:22,2020-02-20 14:11:30,True
15582_490010574C_2020-02-20_1_0,Old Park Lane / Hard Rock Cafe,1,2020-02-20 14:11:40,2020-02-20 14:11:32,True
15457_490019703E_2020-02-20_1_0,Aldwych / Drury Lane,1,2020-02-20 14:20:28,2020-02-20 14:20:34,True
14462_490000130KE_2020-02-20_0_0,Knightsbridge Station  / Harrods,0,2020-02-20 14:29:22,2020-02-20 14:29:39,True
14361_490008990J_2020-02-20_1_0,Latymer Court,1,2020-02-20 14:14:26,2020-02-20 14:14:07,True
14544_490000110B_2020-02-20_1_0,High Street Kensington Station,1,2020-02-20 15:00:11,2020-02-20 14:56:12.154000,False
15455_490000110B_2020-02-20_0_0,High Street Kensington Station,0,2020-02-20 14:13:05,2020-02-20 14:12:48,True
14361_490004455BA_2020-02-20_1_0,Brook Green,1,2020-02-20 14:15:02,2020-02-20 14:15:19,True
15446_490007492E_2020-02-20_0_0,Green Park / Constitution Hill,0,2020-02-20 14:27:38,2020-02-20 14:27:50,True
14576_490007960R_2020-02-20_1_0,Haymarket / Jermyn Street,1,2020-02-20 14:17:37,2020-02-20 14:17:13,True
15561_490000130KE_2020-02-20_1_0,Knightsbridge Station  / Harrods,1,2020-02-20 14:13:36,2020-02-20 14:13:25,True
14544_490010728E_2020-02-20_1_0,Palace Gate,1,2020-02-20 15:05:16,2020-02-20 14:56:17.856000,False
14544_490010984T_2020-02-20_1_0,Phillimore Gardens,1,2020-02-20 14:58:56,2020-02-20 14:56:17.979000,False
14544_490011334E1_2020-02-20_1_0,Queen's Gate,1,2020-02-20 15:05:44,2020-02-20 14:56:18.169000,False
14544_490011750E_2020-02-20_1_0,Royal Albert Hall,1,2020-02-20 15:06:46,2020-02-20 14:56:18.432000,False
14544_490011761M_2020-02-20_1_0,Kensington Palace,1,2020-02-20 15:03:47,2020-02-20 14:56:19.727000,False
14566_490003193R_2020-02-20_0_0,Aldwych / Somerset House,0,2020-02-20 14:15:33,2020-02-20 14:12:48,True
15448_490005528X_2020-02-20_0_0,The Design Museum,0,2020-02-20 14:14:31,2020-02-20 14:14:44,True
15454_490007705F_2020-02-20_0_0,Hammersmith Bus Station,0,2020-02-20 14:13:39,2020-02-20 14:13:25,True
14462_490011822W_2020-02-20_0_0,Knightsbridge Barracks,0,2020-02-20 14:30:36,2020-02-20 14:30:21,True
15364_490000179B_2020-02-20_0_0,Piccadilly Circus,0,2020-02-20 14:19:51,2020-02-20 14:19:48,True
15448_490003106E_2020-02-20_0_0,Warwick Gardens,0,2020-02-20 14:15:37,2020-02-20 14:15:59,True
14361_490010357B_2020-02-20_1_0,North End Road,1,2020-02-20 14:16:39,2020-02-20 14:16:38,True
14462_490011198E_2020-02-20_0_0,Prince Of Wales Gate,0,2020-02-20 14:31:08,2020-02-20 14:30:58,True
14510_490013766H_2020-02-20_0_0,Charing Cross Station,0,2020-02-20 14:15:17,2020-02-20 14:15:23,True
