vehicle_id,bus_stop_name,direction,expected_arrival,timestamp,arrived
14510_1581632865588,Phillimore Gardens,inbound,2020-02-13 22:45:27,2020-02-13 22:27:45.588000,False
15460_1581632865645,Phillimore Gardens,outbound,2020-02-13 22:27:39,2020-02-13 22:27:45.645000,False
15448_1581632865645,Phillimore Gardens,outbound,2020-02-13 22:52:00,2020-02-13 22:27:45.645000,False
15055_1581632865645,Phillimore Gardens,outbound,2020-02-13 22:40:52,2020-02-13 22:27:45.645000,False
15460_1581632865715,Prince Of Wales Gate,outbound,2020-02-13 22:36:12,2020-02-13 22:27:45.715000,False
15055_1581632865715,Prince Of Wales Gate,outbound,2020-02-13 22:48:34,2020-02-13 22:27:45.715000,False
14510_1581632865803,Prince Of Wales Gate,inbound,2020-02-13 22:36:15,2020-02-13 22:27:45.803000,False
14576_1581632865803,Prince Of Wales Gate,inbound,2020-02-13 22:49:04,2020-02-13 22:27:45.803000,False
15460_1581632865866,Queen's Gate,outbound,2020-02-13 22:32:36,2020-02-13 22:27:45.866000,False
15055_1581632865866,Queen's Gate,outbound,2020-02-13 22:45:16,2020-02-13 22:27:45.866000,False
15448_1581632865866,Queen's Gate,outbound,2020-02-13 22:55:59,2020-02-13 22:27:45.866000,False
14576_1581632865928,Regent Street / St James's,inbound,2020-02-13 22:36:50,2020-02-13 22:27:45.928000,False
14523_1581632865928,Regent Street / St James's,inbound,2020-02-13 22:44:43,2020-02-13 22:27:45.928000,False
15457_1581632865928,Regent Street / St James's,inbound,2020-02-13 22:47:36,2020-02-13 22:27:45.928000,False
15364_1581632866010,Old Bond Street / Royal Academy,outbound,2020-02-13 22:38:45,2020-02-13 22:27:46.010000,False
15460_1581632866010,Old Bond Street / Royal Academy,outbound,2020-02-13 22:49:42,2020-02-13 22:27:46.010000,False
15460_1581632866052,Royal Albert Hall,outbound,2020-02-13 22:33:57,2020-02-13 22:27:46.052000,False
15055_1581632866052,Royal Albert Hall,outbound,2020-02-13 22:46:51,2020-02-13 22:27:46.052000,False
15448_1581632866052,Royal Albert Hall,outbound,2020-02-13 22:57:30,2020-02-13 22:27:46.052000,False
14510_1581632866121,Royal Albert Hall,inbound,2020-02-13 22:40:18,2020-02-13 22:27:46.121000,False
14576_1581632866121,Royal Albert Hall,inbound,2020-02-13 22:55:58,2020-02-13 22:27:46.121000,False
15460_1581632866194,Kensington Palace,outbound,2020-02-13 22:30:33,2020-02-13 22:27:46.194000,False
15448_1581632866194,Kensington Palace,outbound,2020-02-13 22:54:45,2020-02-13 22:27:46.194000,False
15055_1581632866194,Kensington Palace,outbound,2020-02-13 22:43:37,2020-02-13 22:27:46.194000,False
14544_1581632866256,Kensington Palace,inbound,2020-02-13 22:28:08,2020-02-13 22:27:46.256000,False
14510_1581632866256,Kensington Palace,inbound,2020-02-13 22:42:09,2020-02-13 22:27:46.256000,False
15460_1581632866318,Rutland Gardens,outbound,2020-02-13 22:36:35,2020-02-13 22:27:46.318000,False
15055_1581632866318,Rutland Gardens,outbound,2020-02-13 22:49:18,2020-02-13 22:27:46.318000,False
14510_1581632866400,Knightsbridge Barracks,inbound,2020-02-13 22:34:55,2020-02-13 22:27:46.400000,False
14576_1581632866400,Knightsbridge Barracks,inbound,2020-02-13 22:47:46,2020-02-13 22:27:46.400000,False
14576_1581632866458,Savoy Street,inbound,2020-02-13 22:32:06,2020-02-13 22:27:46.458000,False
14523_1581632866458,Savoy Street,inbound,2020-02-13 22:39:17,2020-02-13 22:27:46.458000,False
15457_1581632866458,Savoy Street,inbound,2020-02-13 22:41:22,2020-02-13 22:27:46.458000,False
14523_1581632866528,Southampton Street / Covent Garden,outbound,2020-02-13 22:32:17,2020-02-13 22:27:46.528000,False
15457_1581632866528,Southampton Street / Covent Garden,outbound,2020-02-13 22:27:53,2020-02-13 22:27:46.528000,False
15364_1581632866528,Southampton Street / Covent Garden,outbound,2020-02-13 22:49:59,2020-02-13 22:27:46.528000,False
14523_1581632866584,Charing Cross Stn / Trafalgar Square,outbound,2020-02-13 22:29:35,2020-02-13 22:27:46.584000,False
15364_1581632866584,Charing Cross Stn / Trafalgar Square,outbound,2020-02-13 22:47:22,2020-02-13 22:27:46.584000,False
15460_1581632866584,Charing Cross Stn / Trafalgar Square,outbound,2020-02-13 22:55:20,2020-02-13 22:27:46.584000,False
14576_1581632866631,Charing Cross Station,inbound,2020-02-13 22:35:04,2020-02-13 22:27:46.631000,False
14523_1581632866631,Charing Cross Station,inbound,2020-02-13 22:40:54,2020-02-13 22:27:46.631000,False
15457_1581632866631,Charing Cross Station,inbound,2020-02-13 22:43:35,2020-02-13 22:27:46.631000,False
14523_1581632866709,Trafalgar Square,outbound,2020-02-13 22:28:18,2020-02-13 22:27:46.709000,False
15364_1581632866709,Trafalgar Square,outbound,2020-02-13 22:45:33,2020-02-13 22:27:46.709000,False
15460_1581632866709,Trafalgar Square,outbound,2020-02-13 22:54:03,2020-02-13 22:27:46.709000,False
14576_1581632866807,Trafalgar Square,inbound,2020-02-13 22:37:03,2020-02-13 22:27:46.807000,False
14523_1581632866807,Trafalgar Square,inbound,2020-02-13 22:42:30,2020-02-13 22:27:46.807000,False
15457_1581632866807,Trafalgar Square,inbound,2020-02-13 22:45:32,2020-02-13 22:27:46.807000,False
14576_1581632866864,Aldwych / Drury Lane,outbound,2020-02-13 22:28:33,2020-02-13 22:27:46.864000,False
14523_1581632866864,Aldwych / Drury Lane,outbound,2020-02-13 22:35:59,2020-02-13 22:27:46.864000,False
15457_1581632866864,Aldwych / Drury Lane,outbound,2020-02-13 22:31:21,2020-02-13 22:27:46.864000,False
15364_1581632866864,Aldwych / Drury Lane,outbound,2020-02-13 22:52:57,2020-02-13 22:27:46.864000,False
15055_1581634498506,Green Park Station,outbound,2020-02-13 22:59:31,2020-02-13 22:54:58.506000,False
15448_1581634498506,Green Park Station,outbound,2020-02-13 23:07:27,2020-02-13 22:54:58.506000,False
14523_1581634498576,Green Park Station,inbound,2020-02-13 23:03:46,2020-02-13 22:54:58.576000,False
15450_1581634498576,Green Park Station,inbound,2020-02-13 23:11:29,2020-02-13 22:54:58.576000,False
15364_1581634498576,Green Park Station,inbound,2020-02-13 23:13:09,2020-02-13 22:54:58.576000,False
15460_1581634498576,Green Park Station,inbound,2020-02-13 23:24:04,2020-02-13 22:54:58.576000,False
14576_1581634498655,High Street Kensington Station,outbound,2020-02-13 23:24:04,2020-02-13 22:54:58.655000,False
14576_1581634498713,High Street Kensington Station,inbound,2020-02-13 23:03:10,2020-02-13 22:54:58.713000,False
15457_1581634498713,High Street Kensington Station,inbound,2020-02-13 23:04:06,2020-02-13 22:54:58.713000,False
14523_1581634498713,High Street Kensington Station,inbound,2020-02-13 23:14:23,2020-02-13 22:54:58.713000,False
14523_1581634498764,Hyde Park Corner Station,inbound,2020-02-13 23:06:09,2020-02-13 22:54:58.764000,False
15364_1581634498764,Hyde Park Corner Station,inbound,2020-02-13 23:16:09,2020-02-13 22:54:58.764000,False
15450_1581634498764,Hyde Park Corner Station,inbound,2020-02-13 23:18:21,2020-02-13 22:54:58.764000,False
15055_1581634498842,Hyde Park Corner Station,outbound,2020-02-13 22:55:28,2020-02-13 22:54:58.842000,False
15448_1581634498842,Hyde Park Corner Station,outbound,2020-02-13 23:03:44,2020-02-13 22:54:58.842000,False
14576_1581634498912,Knightsbridge Station  / Harrods,inbound,2020-02-13 22:57:09,2020-02-13 22:54:58.912000,False
14523_1581634498912,Knightsbridge Station  / Harrods,inbound,2020-02-13 23:09:51,2020-02-13 22:54:58.912000,False
15457_1581634498912,Knightsbridge Station  / Harrods,inbound,2020-02-13 22:56:16,2020-02-13 22:54:58.912000,False
15364_1581634498912,Knightsbridge Station  / Harrods,inbound,2020-02-13 23:18:45,2020-02-13 22:54:58.912000,False
15450_1581634498912,Knightsbridge Station  / Harrods,inbound,2020-02-13 23:19:33,2020-02-13 22:54:58.912000,False
15055_1581634498983,Piccadilly Circus,outbound,2020-02-13 23:03:52,2020-02-13 22:54:58.983000,False
15448_1581634498983,Piccadilly Circus,outbound,2020-02-13 23:12:54,2020-02-13 22:54:58.983000,False
14523_1581634499061,Piccadilly Circus,inbound,2020-02-13 23:00:54,2020-02-13 22:54:59.061000,False
15450_1581634499061,Piccadilly Circus,inbound,2020-02-13 23:11:41,2020-02-13 22:54:59.061000,False
15364_1581634499061,Piccadilly Circus,inbound,2020-02-13 23:10:14,2020-02-13 22:54:59.061000,False
15460_1581634499061,Piccadilly Circus,inbound,2020-02-13 23:21:09,2020-02-13 22:54:59.061000,False
14576_1581634499119,Warwick Gardens,outbound,2020-02-13 23:20:56,2020-02-13 22:54:59.119000,False
14576_1581634499186,Warwick Gardens,inbound,2020-02-13 23:07:35,2020-02-13 22:54:59.186000,False
15457_1581634499186,Warwick Gardens,inbound,2020-02-13 23:07:34,2020-02-13 22:54:59.186000,False
14523_1581634499186,Warwick Gardens,inbound,2020-02-13 23:18:46,2020-02-13 22:54:59.186000,False
15450_1581634499280,Bedford Street,inbound,2020-02-13 23:00:53,2020-02-13 22:54:59.280000,False
15364_1581634499280,Bedford Street,inbound,2020-02-13 23:03:27,2020-02-13 22:54:59.280000,False
15460_1581634499280,Bedford Street,inbound,2020-02-13 23:13:09,2020-02-13 22:54:59.280000,False
15055_1581634499280,Bedford Street,inbound,2020-02-13 23:23:22,2020-02-13 22:54:59.280000,False
15450_1581634499334,Aldwych / Somerset House,inbound,2020-02-13 22:57:56,2020-02-13 22:54:59.334000,False
15460_1581634499334,Aldwych / Somerset House,inbound,2020-02-13 23:10:23,2020-02-13 22:54:59.334000,False
15055_1581634499334,Aldwych / Somerset House,inbound,2020-02-13 23:20:22,2020-02-13 22:54:59.334000,False
14576_1581634499389,Brook Green,inbound,2020-02-13 23:10:43,2020-02-13 22:54:59.389000,False
15457_1581634499389,Brook Green,inbound,2020-02-13 23:11:09,2020-02-13 22:54:59.389000,False
14523_1581634499389,Brook Green,inbound,2020-02-13 23:23:15,2020-02-13 22:54:59.389000,False
14576_1581634499467,Brook Green,outbound,2020-02-13 23:17:19,2020-02-13 22:54:59.467000,False
14576_1581634499541,The Design Museum,inbound,2020-02-13 23:06:16,2020-02-13 22:54:59.541000,False
15457_1581634499541,The Design Museum,inbound,2020-02-13 23:06:50,2020-02-13 22:54:59.541000,False
14523_1581634499541,The Design Museum,inbound,2020-02-13 23:16:37,2020-02-13 22:54:59.541000,False
14576_1581634499593,The Design Museum,outbound,2020-02-13 23:21:53,2020-02-13 22:54:59.593000,False
14576_1581634499670,Exhibition Road,inbound,2020-02-13 22:59:31,2020-02-13 22:54:59.670000,False
15457_1581634499670,Exhibition Road,inbound,2020-02-13 22:58:28,2020-02-13 22:54:59.670000,False
14523_1581634499670,Exhibition Road,inbound,2020-02-13 23:09:18,2020-02-13 22:54:59.670000,False
15364_1581634499670,Exhibition Road,inbound,2020-02-13 23:22:10,2020-02-13 22:54:59.670000,False
15450_1581634499670,Exhibition Road,inbound,2020-02-13 23:22:18,2020-02-13 22:54:59.670000,False
14523_1581634499725,Green Park / Constitution Hill,inbound,2020-02-13 23:02:51,2020-02-13 22:54:59.725000,False
15450_1581634499725,Green Park / Constitution Hill,inbound,2020-02-13 23:12:26,2020-02-13 22:54:59.725000,False
15364_1581634499725,Green Park / Constitution Hill,inbound,2020-02-13 23:14:06,2020-02-13 22:54:59.725000,False
14576_1581634499795,Hammersmith Broadway,inbound,2020-02-13 23:08:18,2020-02-13 22:54:59.795000,False
15457_1581634499795,Hammersmith Broadway,inbound,2020-02-13 23:12:18,2020-02-13 22:54:59.795000,False
14576_1581634499858,Hammersmith Bus Station,inbound,2020-02-13 23:11:29,2020-02-13 22:54:59.858000,False
15457_1581634499858,Hammersmith Bus Station,inbound,2020-02-13 23:14:17,2020-02-13 22:54:59.858000,False
14576_1581634499931,Hammersmith Bus Station,outbound,2020-02-13 23:13:49,2020-02-13 22:54:59.931000,False
15055_1581634499983,Haymarket / Jermyn Street,outbound,2020-02-13 23:06:35,2020-02-13 22:54:59.983000,False
15448_1581634499983,Haymarket / Jermyn Street,outbound,2020-02-13 23:12:35,2020-02-13 22:54:59.983000,False
14576_1581634500045,Holland Road,outbound,2020-02-13 23:20:26,2020-02-13 22:55:00.045000,False
14576_1581634500116,Kensington Olympia Station,outbound,2020-02-13 23:18:47,2020-02-13 22:55:00.116000,False
14576_1581634500217,Kensington Olympia Station,inbound,2020-02-13 23:08:24,2020-02-13 22:55:00.217000,False
15457_1581634500217,Kensington Olympia Station,inbound,2020-02-13 23:08:50,2020-02-13 22:55:00.217000,False
14523_1581634500217,Kensington Olympia Station,inbound,2020-02-13 23:20:06,2020-02-13 22:55:00.217000,False
15448_1581634500295,Knightsbridge Station  / Harrods,outbound,2020-02-13 23:00:34,2020-02-13 22:55:00.295000,False
14576_1581634500353,Latymer Court,outbound,2020-02-13 23:14:50,2020-02-13 22:55:00.353000,False
14576_1581634500421,Latymer Court,inbound,2020-02-13 23:11:27,2020-02-13 22:55:00.421000,False
15457_1581634500421,Latymer Court,inbound,2020-02-13 23:11:33,2020-02-13 22:55:00.421000,False
14523_1581634500421,Latymer Court,inbound,2020-02-13 23:23:59,2020-02-13 22:55:00.421000,False
14576_1581634500545,North End Road,inbound,2020-02-13 23:09:45,2020-02-13 22:55:00.545000,False
15457_1581634500545,North End Road,inbound,2020-02-13 23:09:46,2020-02-13 22:55:00.545000,False
14523_1581634500545,North End Road,inbound,2020-02-13 23:21:59,2020-02-13 22:55:00.545000,False
14576_1581634500600,North End Road,outbound,2020-02-13 23:18:02,2020-02-13 22:55:00.600000,False
14523_1581634500654,Old Bond Street / Royal Academy,inbound,2020-02-13 23:01:48,2020-02-13 22:55:00.654000,False
15450_1581634500654,Old Bond Street / Royal Academy,inbound,2020-02-13 23:12:35,2020-02-13 22:55:00.654000,False
15364_1581634500654,Old Bond Street / Royal Academy,inbound,2020-02-13 23:07:35,2020-02-13 22:55:00.654000,False
15460_1581634500654,Old Bond Street / Royal Academy,inbound,2020-02-13 23:22:03,2020-02-13 22:55:00.654000,False
15055_1581634500732,Old Park Lane / Hard Rock Cafe,outbound,2020-02-13 22:56:54,2020-02-13 22:55:00.732000,False
15448_1581634500732,Old Park Lane / Hard Rock Cafe,outbound,2020-02-13 23:04:19,2020-02-13 22:55:00.732000,False
15448_1581634500775,Palace Gate,outbound,2020-02-13 22:56:07,2020-02-13 22:55:00.775000,False
14576_1581634500843,Palace Gate,inbound,2020-02-13 23:02:15,2020-02-13 22:55:00.843000,False
15457_1581634500843,Palace Gate,inbound,2020-02-13 23:01:44,2020-02-13 22:55:00.843000,False
14523_1581634500843,Palace Gate,inbound,2020-02-13 23:11:58,2020-02-13 22:55:00.843000,False
15450_1581634500843,Palace Gate,inbound,2020-02-13 23:22:53,2020-02-13 22:55:00.843000,False
15364_1581634500843,Palace Gate,inbound,2020-02-13 23:20:42,2020-02-13 22:55:00.843000,False
14576_1581634500920,Phillimore Gardens,inbound,2020-02-13 23:05:29,2020-02-13 22:55:00.920000,False
15457_1581634500920,Phillimore Gardens,inbound,2020-02-13 23:04:21,2020-02-13 22:55:00.920000,False
14523_1581634500920,Phillimore Gardens,inbound,2020-02-13 23:15:31,2020-02-13 22:55:00.920000,False
15364_1581634500920,Phillimore Gardens,inbound,2020-02-13 23:24:12,2020-02-13 22:55:00.920000,False
14576_1581634500991,Phillimore Gardens,outbound,2020-02-13 23:23:13,2020-02-13 22:55:00.991000,False
15448_1581634501045,Prince Of Wales Gate,outbound,2020-02-13 22:59:19,2020-02-13 22:55:01.045000,False
14576_1581634501123,Prince Of Wales Gate,inbound,2020-02-13 22:58:41,2020-02-13 22:55:01.123000,False
14523_1581634501123,Prince Of Wales Gate,inbound,2020-02-13 23:11:05,2020-02-13 22:55:01.123000,False
15457_1581634501123,Prince Of Wales Gate,inbound,2020-02-13 22:57:48,2020-02-13 22:55:01.123000,False
15364_1581634501123,Prince Of Wales Gate,inbound,2020-02-13 23:21:20,2020-02-13 22:55:01.123000,False
15450_1581634501123,Prince Of Wales Gate,inbound,2020-02-13 23:22:06,2020-02-13 22:55:01.123000,False
15448_1581634501181,Queen's Gate,outbound,2020-02-13 22:57:10,2020-02-13 22:55:01.181000,False
14523_1581634501249,Regent Street / St James's,inbound,2020-02-13 22:59:17,2020-02-13 22:55:01.249000,False
15450_1581634501249,Regent Street / St James's,inbound,2020-02-13 23:09:43,2020-02-13 22:55:01.249000,False
15364_1581634501249,Regent Street / St James's,inbound,2020-02-13 23:04:29,2020-02-13 22:55:01.249000,False
15460_1581634501249,Regent Street / St James's,inbound,2020-02-13 23:18:58,2020-02-13 22:55:01.249000,False
15055_1581634501311,Old Bond Street / Royal Academy,outbound,2020-02-13 23:00:58,2020-02-13 22:55:01.311000,False
15448_1581634501311,Old Bond Street / Royal Academy,outbound,2020-02-13 23:09:21,2020-02-13 22:55:01.311000,False
15448_1581634501366,Royal Albert Hall,outbound,2020-02-13 22:58:01,2020-02-13 22:55:01.366000,False
14576_1581634501420,Royal Albert Hall,inbound,2020-02-13 23:00:43,2020-02-13 22:55:01.420000,False
15457_1581634501420,Royal Albert Hall,inbound,2020-02-13 23:00:40,2020-02-13 22:55:01.420000,False
14523_1581634501420,Royal Albert Hall,inbound,2020-02-13 23:14:00,2020-02-13 22:55:01.420000,False
15450_1581634501420,Royal Albert Hall,inbound,2020-02-13 23:22:38,2020-02-13 22:55:01.420000,False
15364_1581634501420,Royal Albert Hall,inbound,2020-02-13 23:23:56,2020-02-13 22:55:01.420000,False
15448_1581634501498,Kensington Palace,outbound,2020-02-13 22:55:17,2020-02-13 22:55:01.498000,False
14576_1581634501572,Kensington Palace,inbound,2020-02-13 23:03:39,2020-02-13 22:55:01.572000,False
15457_1581634501572,Kensington Palace,inbound,2020-02-13 23:02:52,2020-02-13 22:55:01.572000,False
14523_1581634501572,Kensington Palace,inbound,2020-02-13 23:13:09,2020-02-13 22:55:01.572000,False
15450_1581634501572,Kensington Palace,inbound,2020-02-13 23:24:01,2020-02-13 22:55:01.572000,False
15364_1581634501572,Kensington Palace,inbound,2020-02-13 23:21:47,2020-02-13 22:55:01.572000,False
15448_1581634501624,Rutland Gardens,outbound,2020-02-13 22:59:40,2020-02-13 22:55:01.624000,False
